"","es_score","brier_score","location","target_date","X22F_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","recombinant_50_CI","other_50_CI","X23A_50_CI","X22F_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","recombinant_95_CI","other_95_CI","X23A_95_CI"
"1623",1.53166498135068,0.908319719416339,"PA",2023-09-01,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
"1624",1.19972688439119,0.782528464318494,"PA",2023-09-02,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
"1625",1.05564167000013,0.783485959149034,"PA",2023-09-03,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
"1626",1.95779972633407,0.664921817233244,"PA",2023-09-04,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"1627",2.33230935158261,0.74402503773407,"PA",2023-09-05,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
"1628",3.69280610417868,0.813248248120261,"PA",2023-09-06,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"1629",2.29449404493393,0.754622537731566,"PA",2023-09-07,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0
"1630",2.72482180956259,0.642614173358188,"PA",2023-09-08,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"1631",3.14206406720408,0.726396287884329,"PA",2023-09-09,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
"1632",0.958439908251706,0.76660666635002,"PA",2023-09-10,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"1633",1.99474234261911,0.76988198083076,"PA",2023-09-11,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
"1634",2.40434605444292,0.759635965774116,"PA",2023-09-12,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"1635",2.15490248036925,0.824233308539639,"PA",2023-09-13,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"1636",0.860341207259217,0.627244417955941,"PA",2023-09-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"1637",1.32459858412801,0.752462941319866,"PA",2023-09-15,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
"1638",0.64642016929235,0.668901452737513,"PA",2023-09-16,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"1639",NA,NA,"PR",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",NA,NA,"PR",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",NA,NA,"PR",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",NA,NA,"PR",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",NA,NA,"PR",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",NA,NA,"PR",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",NA,NA,"PR",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,"PR",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,"PR",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",NA,NA,"PR",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,NA,"PR",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,"PR",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,"PR",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,"PR",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",NA,NA,"PR",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",NA,NA,"PR",2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",NA,NA,"PR",2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",NA,NA,"PR",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,"PR",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,"PR",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",NA,NA,"PR",2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",NA,NA,"PR",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",NA,NA,"PR",2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,"PR",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",NA,NA,"PR",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,"PR",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",NA,NA,"PR",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",NA,NA,"PR",2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,"PR",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,"PR",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",NA,NA,"PR",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",NA,NA,"PR",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,"PR",2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,"PR",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,"PR",2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",NA,NA,"PR",2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",NA,NA,"PR",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",NA,NA,"PR",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",NA,NA,"RI",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,"RI",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",NA,NA,"RI",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",0.572525679074355,0.811695924102642,"RI",2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1685",NA,NA,"RI",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",NA,NA,"RI",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",NA,NA,"RI",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",NA,NA,"RI",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",NA,NA,"RI",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",NA,NA,"RI",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",0.671797856715184,0.942962369127779,"RI",2023-08-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1692",0.619487737526643,0.871636002133132,"RI",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1693",NA,NA,"RI",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694",NA,NA,"RI",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",0.752201130318556,1.06545733698754,"RI",2023-08-20,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"1696",NA,NA,"RI",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",0.631924868981835,0.892890701498087,"RI",2023-08-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1698",NA,NA,"RI",2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",NA,NA,"RI",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",NA,NA,"RI",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701",0.797494402609999,1.13674677536833,"RI",2023-08-26,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
"1702",NA,NA,"RI",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703",1.39405856098666,0.922355972738013,"RI",2023-08-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1704",NA,NA,"RI",2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",0.689595762627478,0.971074809305494,"RI",2023-08-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1706",NA,NA,"RI",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",0.413141745764491,0.584724433441377,"RI",2023-09-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"1708",NA,NA,"RI",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709",NA,NA,"RI",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",NA,NA,"RI",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",0.498622371306919,0.688331749254824,"RI",2023-09-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1712",NA,NA,"RI",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",NA,NA,"RI",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",0.805727048800315,1.14661358704102,"RI",2023-09-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"1715",NA,NA,"RI",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",NA,NA,"RI",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",NA,NA,"RI",2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",0.717563815633483,1.01432901243208,"RI",2023-09-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"1719",NA,NA,"RI",2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",NA,NA,"RI",2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721",NA,NA,"RI",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722",NA,NA,"RI",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,"SC",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",0.912061830181831,0.864750331214451,"SC",2023-08-07,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"1725",1.39089655146022,0.934319443290662,"SC",2023-08-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"1726",1.81322161704496,0.753571544051847,"SC",2023-08-09,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1
"1727",0.427100274120094,0.600689487071696,"SC",2023-08-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"1728",NA,NA,"SC",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,NA,"SC",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,"SC",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",1.08627075592641,0.730086533699471,"SC",2023-08-14,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1732",1.05256181340887,0.886683945902373,"SC",2023-08-15,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
"1733",1.63677337482835,0.608106851727304,"SC",2023-08-16,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
"1734",0.513100891858964,0.736522386527256,"SC",2023-08-17,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"1735",0.751653235696656,1.06122459628186,"SC",2023-08-18,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"1736",1.20815860386074,0.791408858730995,"SC",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"1737",NA,NA,"SC",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",2.13275729156201,0.686085412435149,"SC",2023-08-21,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
"1739",0.866775910515366,0.644472732882026,"SC",2023-08-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1740",1.53193912902482,0.802585246300116,"SC",2023-08-23,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
"1741",1.88554802677658,0.831060825921173,"SC",2023-08-24,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
"1742",2.01331224297179,0.911244476104211,"SC",2023-08-25,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
"1743",1.04993760513687,0.637510317741722,"SC",2023-08-26,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"1744",0.759755420727827,1.07064624352311,"SC",2023-08-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"1745",1.29317330059411,0.855971683569793,"SC",2023-08-28,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"1746",1.15210889462945,0.685064834864924,"SC",2023-08-29,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"1747",2.62777666296684,0.689915747108918,"SC",2023-08-30,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1
"1748",1.83982831448277,0.852739938588725,"SC",2023-08-31,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"1749",1.34651929219549,0.851392388789618,"SC",2023-09-01,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"1750",0.475615789527075,0.670857424718688,"SC",2023-09-02,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"1751",NA,NA,"SC",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",0.493047810153831,0.682297561020176,"SC",2023-09-04,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"1753",1.44958610235835,0.886384212298598,"SC",2023-09-05,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0
"1754",1.20255236504751,0.794939208972191,"SC",2023-09-06,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1755",1.90886602665741,0.674088806676046,"SC",2023-09-07,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"1756",3.41818296713422,0.709984791437301,"SC",2023-09-08,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1
"1757",0.80628599099704,0.827600546543078,"SC",2023-09-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1758",1.06721858844728,0.814215884303863,"SC",2023-09-10,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"1759",3.13938371504553,0.879703900125341,"SC",2023-09-11,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0
"1760",1.38986189711662,0.646881858053028,"SC",2023-09-12,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
"1761",0.982772332648337,0.769546393692868,"SC",2023-09-13,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"1762",0.971541411178319,0.965159458261395,"SC",2023-09-14,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
"1763",NA,NA,"SC",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",1.34210647673264,0.859675412267336,"SC",2023-09-16,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
"1765",NA,NA,"SD",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",0.997719960856965,0.599815064274041,"SD",2023-08-07,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"1767",0.594490650160797,0.841167379930117,"SD",2023-08-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1768",1.00689085236739,0.900869090059412,"SD",2023-08-09,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"1769",NA,NA,"SD",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",0.548502362578064,0.793421768935962,"SD",2023-08-11,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"1771",0.545278761757478,0.784149158330285,"SD",2023-08-12,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1772",0.932541292278746,0.790042357915709,"SD",2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"1773",0.433346558436666,0.604789556203381,"SD",2023-08-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1774",0.665503234571217,0.941964139946484,"SD",2023-08-15,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1775",NA,NA,"SD",2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",NA,NA,"SD",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,"SD",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,NA,"SD",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",0.520794714571934,0.662168614362088,"SD",2023-08-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"1780",1.40650530598499,0.805696629184322,"SD",2023-08-21,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
"1781",1.16073565546353,0.772144165176353,"SD",2023-08-22,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
"1782",0.873393467048931,0.643290529434733,"SD",2023-08-23,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1783",NA,NA,"SD",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",0.642746318013771,0.907088017959734,"SD",2023-08-25,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"1785",NA,NA,"SD",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,"SD",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",0.84172474811995,0.861551359180223,"SD",2023-08-28,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"1788",0.460086564988008,0.650518822063279,"SD",2023-08-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"1789",0.427690071825674,0.60539294045171,"SD",2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1790",NA,NA,"SD",2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",NA,NA,"SD",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,"SD",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,NA,"SD",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",NA,NA,"SD",2023-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",NA,NA,"SD",2023-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",NA,NA,"SD",2023-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,"SD",2023-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,"SD",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",NA,NA,"SD",2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",NA,NA,"SD",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",0.33223389482352,0.461949706402248,"SD",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1804",NA,NA,"SD",2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,NA,"SD",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",1.60217928891162,0.599939897932805,"TN",2023-08-06,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"1808",1.61227973235853,0.952771302520468,"TN",2023-08-07,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0
"1809",3.00860634773254,0.711978973901429,"TN",2023-08-08,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
"1810",1.23776724243923,0.774127572866791,"TN",2023-08-09,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"1811",1.45267350006263,0.898994863010594,"TN",2023-08-10,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"1812",1.23303017328155,0.793421768935962,"TN",2023-08-11,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"1813",0.680040020644785,0.965625397054863,"TN",2023-08-12,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"1814",0.550606132524874,0.77478892197329,"TN",2023-08-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1815",2.41932068049169,0.749953952515736,"TN",2023-08-14,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
