...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1655,NA,NA,PR,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.501324791840456,0.349804152748983,PR,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1657,NA,NA,PR,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,0.542818977421839,0.3866150882343795,PR,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1659,NA,NA,PR,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,RI,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,RI,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,0.972913487963734,0.4876438990905315,RI,2023-11-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1
1686,0.729811785444024,0.1998486244961245,RI,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1687,0.29631360570529,0.2075969095573335,RI,2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1688,0.781460430934076,0.548428534756655,RI,2023-12-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1689,0.493503978803857,0.349070664390068,RI,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1690,0.778070401054254,0.4054081437907885,RI,2023-12-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1691,0.347470546838826,0.246853001505741,RI,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1692,NA,NA,RI,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,RI,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,RI,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,0.315338677505371,0.273950885169065,RI,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1699,0.521286006154392,0.3678617470111415,RI,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1700,NA,NA,RI,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,0.214965665636981,0.1539421249762485,RI,2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1702,NA,NA,RI,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,1.33990740853987,0.446275695274321,RI,2023-12-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1704,0.83567693433984,0.3997884474656135,RI,2023-12-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
1705,0.951847398428367,0.427139615827252,RI,2023-12-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1706,1.90972654114445,0.574349360700855,RI,2023-12-21,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
1707,NA,NA,RI,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,0.0982733185033943,0.067551559164709,RI,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1710,NA,NA,RI,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,3.33363476713164,0.4300944456408595,RI,2023-12-26,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
1712,2.0658859182535,0.3283046567690485,RI,2023-12-27,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1713,1.94953055640121,0.139168707561938,RI,2023-12-28,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1714,1.84791900479836,0.094314983362708,RI,2023-12-29,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0
1715,0.407045990876914,0.1420183622518335,RI,2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1716,NA,NA,RI,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,RI,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,2.55017083146504,0.02155262013208925,RI,2024-01-02,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1
1719,2.61580017525814,0.265460357643922,RI,2024-01-03,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
1720,1.46318367165231,0.3194007716223045,RI,2024-01-04,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
1721,0.151513777288376,0.0142037943426301,RI,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1722,0.301346278930471,0.0123240494912254,RI,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1723,0.833287285062791,0.59194211816602,SC,2023-11-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1724,1.36195230943193,0.53572668491705,SC,2023-11-27,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1
1725,1.02952133330279,0.2692771360018,SC,2023-11-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0
1726,NA,NA,SC,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,1.26245339866486,0.4189368384497245,SC,2023-11-30,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
1728,0.282491789444803,0.1998486244961245,SC,2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,1.4420597183245,0.4432866582172575,SC,2023-12-04,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1732,0.7572235466581,0.3896880847835565,SC,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1733,1.01528205859078,0.2809824661723125,SC,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
1734,0.989154014990545,0.3979983677130785,SC,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
1735,0.8410994448276,0.3570790784756915,SC,2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
1736,NA,NA,SC,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,SC,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,1.04164056694948,0.316019774229648,SC,2023-12-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1739,1.38286934899346,0.358798570222635,SC,2023-12-12,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
1740,1.28386953174309,0.311877518959024,SC,2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1741,3.07797782658097,0.644094894979495,SC,2023-12-14,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
1742,0.871826230539881,0.349202901807159,SC,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1743,NA,NA,SC,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,6.19837310682084,0.57058182214664,SC,2023-12-18,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0
1746,1.68254162476538,0.53233625694398,SC,2023-12-19,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0
1747,3.01937577564536,0.3967022015132755,SC,2023-12-20,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
1748,0.862191810828683,0.401989015568901,SC,2023-12-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1749,4.33500848629147,0.575312179188105,SC,2023-12-22,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
1750,NA,NA,SC,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,SC,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,3.15808996811438,0.75743929104476,SC,2023-12-26,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
1754,1.21808794189926,0.2846741130403555,SC,2023-12-27,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
1755,2.17371103259809,0.413231609491798,SC,2023-12-28,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
1756,3.29450277828785,0.797772633439895,SC,2023-12-29,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
1757,NA,NA,SC,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,0.0351324730818176,0.02468365750892395,SC,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1760,0.783548850745264,0.3822393319823185,SC,2024-01-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1761,3.8556089696878,0.67916551674663,SC,2024-01-03,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
1762,4.24843708205902,0.4999669772316725,SC,2024-01-04,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
1763,0.931254176830025,0.2277463834725315,SC,2024-01-05,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1764,NA,NA,SC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,0.797506896466341,0.3032869155491565,SD,2023-11-27,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1767,0.978422855191398,0.435889905476552,SD,2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
1768,0.702058071988336,0.186576096204034,SD,2023-11-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1769,0.876706314281292,0.61637976538316,SD,2023-11-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1770,1.25104906751661,0.298516016467591,SD,2023-12-01,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
1771,NA,NA,SD,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,1.05068719182192,0.453524924466603,SD,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1774,0.336408426954706,0.235738910168704,SD,2023-12-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1775,NA,NA,SD,2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,0.407049115598884,0.285640936196408,SD,2023-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1779,NA,NA,SD,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,0.909559895335179,0.64650035450924,SD,2023-12-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1783,0.829632201773144,0.4013111540442995,SD,2023-12-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1784,0.895607929016265,0.63669784057318,SD,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1785,0.890263333123601,0.63594176252841506,SD,2023-12-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1786,1.15974026007069,0.55150577174828,SD,2023-12-17,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
1787,1.21875595810345,0.4154796487026145,SD,2023-12-18,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1
1788,0.808505655769984,0.2949560349418025,SD,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1789,0.148327017501996,0.104691940500808,SD,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1790,NA,NA,SD,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,0.868689423502885,0.4025487726114795,SD,2023-12-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1792,1.03212142682778,0.736511637506715,SD,2023-12-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1793,1.63293797047124,0.745953340133965,SD,2023-12-24,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1
1794,NA,NA,SD,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,1.46274604942611,0.525020260082315,SD,2023-12-26,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
1796,1.01996356341473,0.373255949313906,SD,2023-12-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1797,2.56682409074051,0.610870640063215,SD,2023-12-28,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1
1798,1.3770269647842,0.50345081863555,SD,2023-12-29,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
1799,NA,NA,SD,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,1.29914842711134,0.400437790514386,SD,2024-01-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
1802,1.06422399548851,0.2779532320278045,SD,2024-01-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1803,0.103103667576596,0.0187857245794875,SD,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1804,1.03160839536949,0.4315575258978645,SD,2024-01-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1805,NA,NA,SD,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,1.06906088660261,0.455032068689834,TN,2023-11-26,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
1808,1.42536042481333,0.3640170673799895,TN,2023-11-27,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1809,0.760094025742295,0.534201941608425,TN,2023-11-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1810,1.35499161881143,0.485811743163576,TN,2023-11-29,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0
1811,0.731109919659186,0.389510263978937,TN,2023-11-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1812,1.04678628731366,0.452877711663525,TN,2023-12-01,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
1813,0.743060750738485,0.3870234870115105,TN,2023-12-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
1814,NA,NA,TN,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,1.14978676212216,0.3176964321317305,TN,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1816,1.40018639467508,0.255027227414682,TN,2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1817,0.946181270426058,0.39336694732351,TN,2023-12-06,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
1818,0.652832505987702,0.374256120521452,TN,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1819,1.53772830382967,0.2807876305762345,TN,2023-12-08,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1820,NA,NA,TN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,0.420311610367421,0.3003879069865595,TN,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1822,1.06347293131543,0.381879896624951,TN,2023-12-11,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
1823,1.70331497823018,0.332505833746025,TN,2023-12-12,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0
1824,0.675496077761482,0.336230923701893,TN,2023-12-13,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1825,1.8061585871629,0.541255032373825,TN,2023-12-14,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
1826,0.965376025168203,0.3548088835055015,TN,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
1827,NA,NA,TN,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,0.198457055754166,0.1405248507938115,TN,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1829,3.17228544295296,0.4929708043857655,TN,2023-12-18,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
1830,2.25437410339329,0.346704654379341,TN,2023-12-19,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
1831,3.1206431403848,0.473549331411447,TN,2023-12-20,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1
1832,3.04139950002015,0.474375098129573,TN,2023-12-21,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1833,1.30006845499576,0.3891323908110225,TN,2023-12-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0
1834,1.86303391501292,0.557050229115275,TN,2023-12-23,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1
1835,0.847730416249049,0.354645375023874,TN,2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1836,1.17495721438299,0.4690313112719685,TN,2023-12-25,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
1837,5.57485177140363,0.486955717553898,TN,2023-12-26,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1838,4.78348975157362,0.43243129784775,TN,2023-12-27,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
1839,1.52125281216612,0.449548411816334,TN,2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0
1840,0.564530452215388,0.1161424472238295,TN,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1841,2.01947379987866,0.579460612053095,TN,2023-12-30,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0
1842,1.71192847102724,0.4821238366299825,TN,2023-12-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
