...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
707,NA,NA,KS,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.692851451776586,0.4865583794034505,KS,2024-06-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0
711,NA,NA,KS,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,0.602138815860397,0.4150551482257875,KS,2024-06-14,1,1,1,0,1,1,1,0,1,1,0,1,1,1
714,NA,NA,KS,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,NA,KY,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,NA,NA,KY,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,NA,NA,KY,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.948529200622398,0.668338302282065,LA,2024-05-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
758,NA,NA,LA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,NA,NA,LA,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,0.176874544604468,0.1305846186338445,LA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
761,0.904252620564108,0.63394703955131,LA,2024-05-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
762,0.211931145183065,0.147879849350039,LA,2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
763,NA,NA,LA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,0.90786617662326,0.6304890927518,LA,2024-05-13,1,1,1,0,1,1,1,1,1,1,0,1,1,0
766,0.687641270365221,0.1864191627426495,LA,2024-05-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1
767,0.478249988392794,0.345121919213286,LA,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
768,0.922027418262912,0.64992328965198,LA,2024-05-16,1,1,1,1,0,1,1,1,1,1,0,0,1,1
769,0.652688270155256,0.288430495443729,LA,2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
770,NA,NA,LA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,NA,NA,LA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,1.4105578495739,0.2521071397227725,LA,2024-05-20,1,1,1,1,1,1,0,0,1,1,0,1,1,0
773,1.18932688559585,0.557683367295055,LA,2024-05-21,1,0,1,0,1,1,1,1,1,1,0,1,1,0
774,1.09953873767983,0.459944982577113,LA,2024-05-22,1,1,1,0,1,1,0,0,0,1,0,1,1,0
775,0.620673583201716,0.2813752178317775,LA,2024-05-23,1,1,1,1,1,1,1,0,1,1,1,0,1,0
776,0.360083436701935,0.26286660107204,LA,2024-05-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1
777,NA,NA,LA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,0.577817308964053,0.3626180336019415,LA,2024-05-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
779,NA,NA,LA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,0.492089199466015,0.345697384414705,LA,2024-05-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
781,1.13712795047185,0.357200321808215,LA,2024-05-29,1,1,1,1,1,1,0,0,1,1,1,1,1,0
782,1.27062150228494,0.4110977939915045,LA,2024-05-30,0,1,1,1,1,1,0,0,0,1,1,1,1,1
783,0.719159048424644,0.491908848548992,LA,2024-05-31,1,0,1,1,1,1,1,0,0,1,1,1,1,1
784,NA,NA,LA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,0.292959515322244,0.2225607366178875,LA,2024-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
786,NA,NA,LA,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,2.03298069799357,0.422426865021924,LA,2024-06-04,0,1,1,1,1,1,0,1,0,1,1,1,1,0
788,1.20575737080973,0.387957960222034,LA,2024-06-05,1,1,1,0,1,1,1,1,1,1,0,1,1,0
789,0.910947110945085,0.4562017838415775,LA,2024-06-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
790,0.550398458601858,0.3386740579688925,LA,2024-06-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
791,0.544069390081653,0.335569361949742,LA,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
792,0.651817974553701,0.447340835963719,LA,2024-06-09,1,1,1,0,1,1,1,0,1,1,0,1,1,1
793,1.42890564519065,0.478312347986676,LA,2024-06-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0
794,1.77175793848993,0.4098184286585985,LA,2024-06-11,1,1,1,0,1,0,1,0,1,1,0,1,0,0
795,2.90465194941295,0.444013064816486,LA,2024-06-12,0,1,1,0,1,1,0,0,0,1,0,1,1,0
796,3.69999803178917,0.454787079509112,LA,2024-06-13,0,0,1,1,1,1,1,0,0,1,1,1,1,1
797,2.26572440555661,0.442363626310437,LA,2024-06-14,0,1,1,1,1,1,0,0,0,0,0,1,1,0
798,NA,NA,LA,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,NA,NA,MA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,0.159521055254561,0.11469429542041,MA,2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801,0.477825121969549,0.122461756174111,MA,2024-05-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
802,0.192435871820388,0.1305846186338445,MA,2024-05-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0
803,0.788267789989359,0.344191173380483,MA,2024-05-09,1,1,1,1,0,1,1,1,1,1,1,0,1,0
804,0.9777807152398,0.3257311400601975,MA,2024-05-10,1,1,0,1,1,1,1,1,1,0,1,1,1,0
805,NA,NA,MA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,NA,NA,MA,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,0.88743840914197,0.4218646529137645,MA,2024-05-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0
809,NA,NA,MA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,0.471992588352379,0.334091501284825,MA,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
811,0.448787097416838,0.323491301037288,MA,2024-05-17,1,1,1,1,1,1,1,0,1,1,1,0,1,1
812,NA,NA,MA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,1.46355088052755,0.3336979835085625,MA,2024-05-20,0,1,1,1,1,1,0,0,1,1,1,1,1,0
815,NA,NA,MA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,0.948820241193837,0.45562783511924,MA,2024-05-22,1,1,1,1,0,1,1,0,0,1,1,0,1,0
817,0.368697284232881,0.2699816268039205,MA,2024-05-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
818,0.42141898198949,0.29884491547445,MA,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
819,NA,NA,MA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,NA,NA,MA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,0.709969262870168,0.3819917400046855,MA,2024-05-28,1,1,1,0,1,1,1,1,1,1,0,1,1,0
823,0.719796505190632,0.50062486245183,MA,2024-05-29,1,0,1,1,1,1,1,0,0,1,1,1,1,1
824,0.525533851150037,0.3685626095351035,MA,2024-05-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
825,0.659056632705408,0.36638747037154,MA,2024-05-31,1,1,1,0,1,1,1,0,1,1,0,1,1,1
826,NA,NA,MA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,0.589538837690061,0.4121169767955995,MA,2024-06-03,1,1,1,1,1,1,0,1,1,1,0,1,1,0
829,0.29606365753664,0.2190902597339415,MA,2024-06-04,1,1,1,1,1,1,1,0,1,1,1,1,1,0
830,NA,NA,MA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,NA,NA,MA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,0.932991000829507,0.463640529098931,MA,2024-06-07,1,1,1,1,1,1,1,0,0,1,0,1,1,1
833,NA,NA,MA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1.78173875881227,0.632659961905695,MA,2024-06-10,1,1,1,1,1,0,1,0,0,1,1,1,0,1
836,0.560369180951917,0.3383292361605405,MA,2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
837,0.908612567755981,0.461251818211922,MA,2024-06-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0
838,1.57199082423604,0.485398266198428,MA,2024-06-13,0,1,1,1,1,1,0,0,1,1,1,1,1,0
839,1.0641095857404,0.4581362491476405,MA,2024-06-14,0,1,1,1,1,1,1,1,0,1,1,1,1,0
840,NA,NA,MA,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,0.667007278763425,0.4728452523109935,MD,2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842,0.409736241464046,0.2008032611420495,MD,2024-05-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0
843,3.61302584534489,0.52867506023351,MD,2024-05-07,1,0,1,1,1,1,0,0,0,1,1,1,1,0
844,0.837198763933217,0.4003078427928095,MD,2024-05-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0
845,0.545779086966328,0.250969930235705,MD,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
846,0.821826279711796,0.3198289598135595,MD,2024-05-10,0,1,1,1,1,1,1,0,1,1,1,0,1,0
847,0.21416974625509,0.1570380443679825,MD,2024-05-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
848,1.1083726654415,0.523094825848725,MD,2024-05-12,1,1,1,1,0,1,0,0,1,1,0,0,1,0
849,0.291679713122958,0.2723479162161985,MD,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
850,0.286303181971645,0.271488672572539,MD,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
851,0.93809555271217,0.465392944818658,MD,2024-05-15,1,0,1,1,1,1,1,1,0,1,1,1,1,0
852,0.431752661099013,0.2496530900480365,MD,2024-05-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
853,NA,NA,MD,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,0.448705469007623,0.3133433665674235,MD,2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
855,NA,NA,MD,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,0.300489619189028,0.273293591586277,MD,2024-05-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0
857,0.647104046210752,0.373627343473909,MD,2024-05-21,1,1,1,0,1,1,1,1,0,1,1,1,1,0
858,1.50105721259447,0.450286513482594,MD,2024-05-22,0,0,1,1,1,1,1,0,0,1,1,1,1,0
859,1.10417498925235,0.368646052853915,MD,2024-05-23,0,1,1,1,1,1,1,1,1,1,1,0,1,0
860,1.64470388006731,0.4124483199203185,MD,2024-05-24,0,0,1,1,1,1,1,0,0,1,0,1,1,0
861,1.01954206352667,0.310624729694969,MD,2024-05-25,1,1,1,1,1,1,0,0,1,1,1,1,1,0
862,0.74246320902558,0.51523392381211,MD,2024-05-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
863,NA,NA,MD,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,NA,NA,MD,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,NA,NA,MD,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,0.729703622733822,0.4961681629043065,MD,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
867,0.418196928656388,0.3038437756153785,MD,2024-05-31,1,1,1,1,1,1,1,0,1,1,1,1,1,0
868,0.696465163414476,0.487841041757664,MD,2024-06-01,1,0,1,1,1,1,1,1,0,1,1,1,1,0
869,0.576003880523547,0.401556689681882,MD,2024-06-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1
870,1.28057218320327,0.4121169767955995,MD,2024-06-03,1,1,1,1,1,1,0,0,1,1,0,1,1,0
871,NA,NA,MD,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,1.42110368900473,0.44610260334169,MD,2024-06-05,0,1,1,1,1,1,0,0,1,1,1,1,1,0
873,0.642969559629017,0.376603024783978,MD,2024-06-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
874,1.46579460407851,0.4568489718487145,MD,2024-06-07,0,1,1,1,1,1,0,1,1,1,0,1,1,0
875,0.907824359426295,0.4625626606811725,MD,2024-06-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
876,1.16202553295492,0.339731272294911,MD,2024-06-09,1,0,1,1,1,1,1,1,0,1,0,1,1,0
877,1.44747053441565,0.270784999642035,MD,2024-06-10,0,1,1,1,1,1,1,0,0,1,0,1,1,1
878,1.16455874667264,0.55525059007267,MD,2024-06-11,1,1,1,1,0,1,1,0,1,0,1,0,1,0
879,2.19299374657165,0.4541469311811175,MD,2024-06-12,0,0,1,1,1,1,1,0,0,1,0,1,1,0
880,0.673825151242531,0.382480321379418,MD,2024-06-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1
881,NA,NA,MD,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,0.681632599650895,0.384531613743143,MD,2024-06-15,1,1,1,1,1,1,1,0,1,1,0,1,1,0
883,NA,NA,ME,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.312993889774734,0.2291375139821425,MI,2024-05-05,1,1,1,1,1,1,1,1,1,0,0,1,1,0
926,1.14074240828127,0.3725916676368625,MI,2024-05-06,1,1,1,0,1,1,1,0,0,0,0,1,1,1
927,0.338465340555305,0.283997752950694,MI,2024-05-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1
928,NA,NA,MI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,0.642881869997011,0.2896937104418655,MI,2024-05-09,1,1,1,1,1,1,1,0,0,1,1,1,1,1
930,0.525105064728537,0.2123607657738595,MI,2024-05-10,1,1,1,1,1,1,1,0,0,1,1,1,1,0
931,1.93689410706927,0.39302734355855,MI,2024-05-11,0,1,1,1,1,1,0,0,1,1,0,1,1,0
932,0.565419394405228,0.273531690321371,MI,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933,1.18035768798545,0.396070313471875,MI,2024-05-13,0,1,1,0,1,1,1,0,0,1,0,1,1,1
934,0.720123855865826,0.301083693701513,MI,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
935,0.66855250031723,0.375860801352145,MI,2024-05-15,1,0,1,1,1,1,1,1,0,1,1,0,1,1
936,2.68712396357079,0.302427097071029,MI,2024-05-16,0,1,1,1,1,1,0,0,0,1,1,1,1,0
937,0.657606367047081,0.260381850968882,MI,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
938,1.32542140807665,0.229397134708042,MI,2024-05-18,1,1,1,1,1,1,0,0,0,1,1,1,1,0
939,0.835952469439934,0.585620010478275,MI,2024-05-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1
940,1.01290626182302,0.2702669556057765,MI,2024-05-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0
941,0.981656047354836,0.269203095711861,MI,2024-05-21,1,1,1,1,1,1,0,1,1,1,1,0,1,0
942,1.00700613344523,0.329195817711909,MI,2024-05-22,1,1,1,1,1,1,1,0,0,1,0,1,1,0
943,1.55720407864197,0.287072013345706,MI,2024-05-23,0,1,1,1,1,1,0,0,1,1,1,0,1,0
