...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1661,NA,NA,PR,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,0.704521853238029,0.4985153811964335,RI,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1684,NA,NA,RI,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,RI,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,RI,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,RI,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,RI,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,RI,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,RI,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,RI,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,RI,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,0.232329577783732,0.1628901159411445,RI,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1697,NA,NA,RI,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,NA,NA,RI,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,RI,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,RI,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,RI,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,RI,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,RI,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,RI,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,RI,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,RI,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,RI,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,0.327297059027963,0.2778924831836235,RI,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1715,NA,NA,RI,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,RI,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,NA,NA,RI,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,NA,NA,RI,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,0.703642967229813,0.3682965048563585,RI,2023-11-30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1721,1.51606435177636,0.444561256590232,RI,2023-12-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
1722,0.758004313032046,0.4698082526095425,RI,2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1723,0.25540132654329,0.1787068734170965,SC,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1724,0.641538763301441,0.452950570735975,SC,2023-10-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1725,1.07658023138121,0.4044060701283155,SC,2023-10-24,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1726,0.241603410487922,0.172969765947535,SC,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1727,0.891602606623133,0.4157801636510795,SC,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
1728,0.839821599315011,0.409327857651096,SC,2023-10-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1729,0.878045121929762,0.6167129828644,SC,2023-10-28,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1730,NA,NA,SC,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,0.977406256693244,0.490973857288284,SC,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1732,NA,NA,SC,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,0.572907038429891,0.3383149335002875,SC,2023-11-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1734,0.506476000679576,0.3215619942729255,SC,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1735,1.12261049565138,0.4649371912550355,SC,2023-11-03,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1736,1.44237777915552,0.484834751721834,SC,2023-11-04,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1737,1.44688301386352,0.4871340494152025,SC,2023-11-05,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1738,2.42178076143907,0.51235360229459,SC,2023-11-06,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
1739,2.25606576684115,0.491543962516564,SC,2023-11-07,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
1740,0.889391235755183,0.3135075016177725,SC,2023-11-08,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
1741,0.755510845279772,0.39517541788096,SC,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
1742,0.558010685353428,0.3330533014849055,SC,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1743,NA,NA,SC,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,2.09195426097054,0.1779925685046695,SC,2023-11-13,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
1746,1.48818843863152,0.50650663616859,SC,2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1747,1.8791508753217,0.56792065208017,SC,2023-11-15,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
1748,1.07099713671945,0.3792623321459735,SC,2023-11-16,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
1749,1.07672161776553,0.3791904972468845,SC,2023-11-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1750,NA,NA,SC,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,0.341607627584406,0.221023644967014,SC,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1752,4.08376260602723,0.49540865890476,SC,2023-11-20,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1753,NA,NA,SC,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,NA,NA,SC,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,NA,NA,SC,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,1.06088623129309,0.2914331432807555,SC,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1757,NA,NA,SC,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,0.919112639247317,0.63424684415388,SC,2023-11-26,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1759,1.12460681916647,0.462734079270368,SC,2023-11-27,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1
1760,2.22346470147374,0.428149554454306,SC,2023-11-28,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0
1761,NA,NA,SC,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,1.93298088984561,0.4419189174141625,SC,2023-11-30,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0
1763,0.719078098861431,0.444561256590232,SC,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1764,NA,NA,SC,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,0.651624732716835,0.174787360769678,SD,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
1768,0.484881290384172,0.315814650768906,SD,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1769,0.857123105059111,0.599695804116685,SD,2023-10-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1770,1.14827640972901,0.400597393963378,SD,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1771,NA,NA,SD,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,0.766418508574266,0.387453357446842,SD,2023-11-01,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0
1776,0.621695192459357,0.1630856145913945,SD,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1777,0.682620309610624,0.482469344744105,SD,2023-11-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1778,NA,NA,SD,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,0.737320760874625,0.518728567857095,SD,2023-11-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1780,0.779475138331158,0.3915876903031075,SD,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1781,0.687720416306876,0.491543962516564,SD,2023-11-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1782,0.765765050408634,0.54794639919541,SD,2023-11-08,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1783,0.22655788938838,0.166256585779686,SD,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1784,0.240203551226166,0.168288907325789,SD,2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1785,0.250523986846134,0.1708748796749075,SD,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1786,0.583186929740769,0.338040644596559,SD,2023-11-12,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1787,0.715903019788242,0.504186435708315,SD,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1788,0.267652644543693,0.182683276583507,SD,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1789,0.279456943739232,0.1882440713781265,SD,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1790,0.293886447568323,0.194766593329536,SD,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1791,1.32996322022411,0.4107186415096095,SD,2023-11-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
1792,NA,NA,SD,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,0.390665720248316,0.2449290883819115,SD,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1796,0.95329168417934,0.258987728299323,SD,2023-11-22,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1797,NA,NA,SD,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,1.07136233487335,0.2914331432807555,SD,2023-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1799,NA,NA,SD,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,1.53138168585684,0.431464110249104,SD,2023-11-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1802,1.54030952430597,0.538793896728605,SD,2023-11-28,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0
1803,1.37300887646673,0.3957962393918715,SD,2023-11-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
1804,0.984229989616862,0.663990643152575,SD,2023-11-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1805,2.65850280805388,0.502998574298635,SD,2023-12-01,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0
1806,NA,NA,SD,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,2.06100152112518,0.358269432061223,TN,2023-10-22,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1808,2.24096582790532,0.463093903136962,TN,2023-10-23,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0
1809,0.643023917087336,0.174787360769678,TN,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
1810,0.238447550485234,0.172969765947535,TN,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1811,1.397442146265,0.4614761847593175,TN,2023-10-26,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1812,NA,NA,TN,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,0.628789445081223,0.1681800924406905,TN,2023-10-28,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1814,NA,NA,TN,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,1.1025613010555,0.3663410594398055,TN,2023-10-30,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1816,1.92874242915022,0.435320248178041,TN,2023-10-31,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0
1817,1.46298172857966,0.444598094706556,TN,2023-11-01,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0
1818,0.577738075916716,0.338766417650058,TN,2023-11-02,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1819,1.06456649996633,0.453894861411909,TN,2023-11-03,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
1820,1.14437853028873,0.552658665395155,TN,2023-11-04,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1821,0.623621826129992,0.1625134621140605,TN,2023-11-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1822,1.13166710854536,0.277238903122126,TN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1823,0.895435789121271,0.315723862699357,TN,2023-11-07,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1824,0.844888107184193,0.59912879900602,TN,2023-11-08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1825,1.20291946195364,0.385920560776224,TN,2023-11-09,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1826,0.875604557072789,0.620605924938015,TN,2023-11-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1827,NA,NA,TN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,1.14568598252961,0.566707715275755,TN,2023-11-12,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
1829,1.20236794472859,0.341089502106491,TN,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1830,NA,NA,TN,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1831,0.722789787285313,0.509018496075335,TN,2023-11-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1832,0.863190463187463,0.61267184284796,TN,2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1833,1.14553944089456,0.55603710728017,TN,2023-11-17,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1834,0.815581661646406,0.4017278844502175,TN,2023-11-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1835,NA,NA,TN,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,2.00425561085895,0.2322896480231095,TN,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
1837,1.18570234962109,0.56347742399983,TN,2023-11-21,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1
1838,1.68060924224457,0.3483901934110665,TN,2023-11-22,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0
1839,0.43845090752049,0.2744894843367465,TN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1840,0.883355338073803,0.4225046876980795,TN,2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1841,1.42743055802663,0.4142918676450065,TN,2023-11-25,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1
1842,1.47539256690536,0.52786151319028,TN,2023-11-26,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0
1843,2.88666674200665,0.4764386130069655,TN,2023-11-27,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1844,0.894106189781747,0.594708152049735,TN,2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1845,2.01187519410972,0.5649599739595,TN,2023-11-29,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0
1846,0.9188698919701,0.401257050422919,TN,2023-11-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
1847,1.7693760226519,0.58832075499505,TN,2023-12-01,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
