...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
1648,NA,NA,PR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.635867936821605,0.444184683423916,PR,2023-07-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1655,NA,NA,PR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.400110460810961,0.285927391152092,PR,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1657,NA,NA,PR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,PR,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,PR,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,RI,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,RI,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,RI,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,RI,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,RI,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,0.424952083707938,0.2976632195355295,RI,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1689,NA,NA,RI,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,RI,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,RI,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,0.652972086189226,0.463923868574328,RI,2023-07-20,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1693,NA,NA,RI,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,0.806800210722747,0.5690738554102,RI,2023-07-24,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1697,0.602710610906031,0.4301790511868945,RI,2023-07-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1698,NA,NA,RI,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,RI,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,0.614163449737298,0.4353340751246715,RI,2023-07-28,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1701,NA,NA,RI,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,0.580029340646276,0.406784423240881,RI,2023-07-31,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1704,NA,NA,RI,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,RI,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,RI,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,RI,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,RI,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,RI,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,0.508069926070036,0.353228010862427,RI,2023-08-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1713,NA,NA,RI,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,RI,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,NA,NA,RI,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,0.66882554742957,0.4758408266086425,RI,2023-08-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1720,0.698330341530096,0.4885959929301345,RI,2023-08-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1721,NA,NA,RI,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,RI,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,NA,NA,SC,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,0.685339432383637,0.478500526304059,SC,2023-07-10,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1725,0.764249941930635,0.4063963414868715,SC,2023-07-11,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1726,NA,NA,SC,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,0.756441409266536,0.531072076145645,SC,2023-07-13,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1728,0.753675272186279,0.39394615353659,SC,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1729,NA,NA,SC,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,SC,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,0.657645453899016,0.46857266351276,SC,2023-07-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1732,0.424024034342683,0.2941068791413065,SC,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1733,NA,NA,SC,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,1.54649650358719,0.343863538945531,SC,2023-07-20,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
1735,0.613954841658418,0.359125986381952,SC,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1736,NA,NA,SC,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,0.749860111911364,0.532697322253395,SC,2023-07-23,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1738,2.66543499367226,0.4369391579092875,SC,2023-07-24,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
1739,8.2743204348272,0.4482510712519605,SC,2023-07-25,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1740,0.603296915574652,0.431809357217571,SC,2023-07-26,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1741,1.83360840017068,0.3965461852868925,SC,2023-07-27,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1742,0.95398653796002,0.2854310476781805,SC,2023-07-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1743,NA,NA,SC,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,1.03617793355764,0.50850896837374,SC,2023-07-31,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
1746,0.703407903398923,0.3847772007115425,SC,2023-08-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1747,NA,NA,SC,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,1.06203568302934,0.459684060367556,SC,2023-08-03,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1749,0.53835333496911,0.336191061583982,SC,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1750,NA,NA,SC,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,0.984214724143177,0.4444106866540755,SC,2023-08-07,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
1753,1.50258164505457,0.51390617638041,SC,2023-08-08,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
1754,2.10121111162668,0.39951580731355,SC,2023-08-09,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1755,0.412447098224751,0.2980010583764095,SC,2023-08-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1756,NA,NA,SC,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,SC,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,1.14107644921343,0.38446335531082,SC,2023-08-14,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
1760,1.03801050495259,0.439858429632797,SC,2023-08-15,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1
1761,1.64650995546915,0.3133174808261805,SC,2023-08-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
1762,0.426036460156298,0.302273202763581,SC,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1763,0.800565098615737,0.56591492059247,SC,2023-08-18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1764,1.39527232142882,0.43818724595751,SC,2023-08-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1765,NA,NA,SD,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,1.15831336644174,0.365143719020829,SD,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1767,NA,NA,SD,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,1.22544904964472,0.394804128251065,SD,2023-07-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
1772,NA,NA,SD,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,0.593095047630328,0.417445936003352,SD,2023-07-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
1776,NA,NA,SD,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,0.639133257417887,0.3656177033150955,SD,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1781,NA,NA,SD,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,0.395252962491502,0.285600362924921,SD,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1784,0.619918789814427,0.4353340751246715,SD,2023-07-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1785,0.583128165413199,0.4179041141293,SD,2023-07-29,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1786,0.650040053766258,0.4612200934294565,SD,2023-07-30,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1787,NA,NA,SD,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,0.6961001833867,0.4877701351336175,SD,2023-08-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1790,1.21362165157313,0.3895336948025885,SD,2023-08-03,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1
1791,0.539303893265815,0.383639907182219,SD,2023-08-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1792,NA,NA,SD,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,0.97434868582036,0.2926195145245885,SD,2023-08-07,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1795,0.647676082634509,0.4606850651875915,SD,2023-08-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
1796,1.03514043135908,0.4554002420506035,SD,2023-08-09,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
1797,NA,NA,SD,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,0.48765388652344,0.34069197300124,SD,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1799,0.461770935757242,0.3343612193866395,SD,2023-08-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1800,0.785859186756293,0.3814626963164265,SD,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
1801,0.434602549715211,0.307536574480105,SD,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1802,0.674424786616738,0.474118676442236,SD,2023-08-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1803,NA,NA,SD,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,1.05481734091585,0.3874732972684265,TN,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
1809,0.429309487805731,0.309120880993146,TN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1810,0.943573080480262,0.474533773152761,TN,2023-07-12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1811,1.42515905220031,0.332603437635471,TN,2023-07-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
1812,0.827702390143352,0.430652034652329,TN,2023-07-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1813,0.583190439610952,0.347233653930408,TN,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1814,NA,NA,TN,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,1.39642088180712,0.3269847579782445,TN,2023-07-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1816,0.826617703170683,0.4116203727573155,TN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
1817,0.861841785013879,0.444417516904864,TN,2023-07-19,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1818,0.662536667062683,0.465584557118428,TN,2023-07-20,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1819,0.606877082051453,0.428357356483066,TN,2023-07-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1820,NA,NA,TN,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,NA,NA,TN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,0.783158000180374,0.41012955562618453,TN,2023-07-24,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1823,0.778648990576335,0.407052884069952,TN,2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1824,1.41195048345752,0.328038169987188,TN,2023-07-26,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
1825,1.48001730075268,0.365417676964323,TN,2023-07-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
1826,0.656829975923423,0.461385423389531,TN,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1827,0.928088532215088,0.427777469918104,TN,2023-07-29,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
1828,0.619063162321943,0.439202886662596,TN,2023-07-30,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1829,1.44522072392458,0.371471632313399,TN,2023-07-31,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
1830,0.624344641859402,0.4434075415570375,TN,2023-08-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1831,1.26173913629959,0.4255378406264905,TN,2023-08-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
