...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
659,NA,NA,IN,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,0.730967340926071,0.3917311694937265,IN,2024-08-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
661,0.734074808350595,0.390943638448067,IN,2024-08-06,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
662,1.54345598288238,0.522861318993065,IN,2024-08-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
663,NA,NA,IN,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,0.662706030813498,0.370805195809698,IN,2024-08-09,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
665,NA,NA,IN,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,1.07315125061776,0.520280900594885,IN,2024-08-12,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
668,0.985785374412842,0.4833089391717005,IN,2024-08-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
669,NA,NA,IN,2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.257536463700523,0.191095278050265,IN,2024-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,NA,NA,IN,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.791523023545265,0.4203096914001935,KS,2024-07-08,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
675,NA,NA,KS,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,NA,NA,KS,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.488703134002568,0.3440954829330225,KS,2024-07-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,NA,NA,KS,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.647296776382268,0.449905708633166,KS,2024-07-29,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
696,NA,NA,KS,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.681573523033177,0.4796489099124115,KS,2024-07-31,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
698,NA,NA,KS,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.731263472129398,0.516632670569655,KS,2024-08-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
704,NA,NA,KS,2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,1.57241331432452,0.529109667545825,KS,2024-08-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
706,0.552781291796467,0.3858609875601225,KS,2024-08-09,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
707,NA,NA,KS,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.742764620386728,0.522916600067725,KS,2024-08-13,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
711,0.716557828855526,0.494675401086939,KS,2024-08-14,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
712,NA,NA,KS,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,0.767727837334609,0.54161440960086,KS,2024-08-16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714,NA,NA,KS,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,2.03698753401301,0.433579065981018,KY,2024-07-08,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
717,0.507739325357224,0.360076743488542,KY,2024-07-09,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
718,NA,NA,KY,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,0.65076418764866,0.457902340217021,KY,2024-07-11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
720,NA,NA,KY,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.609276069059855,0.4322509607803765,KY,2024-07-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
724,NA,NA,KY,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.709657777075498,0.3876385389458765,KY,2024-07-23,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
732,0.504172240349826,0.366708296861452,KY,2024-07-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
733,0.632169909735405,0.4468006065357445,KY,2024-07-25,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
734,0.735688140113963,0.3977586417898225,KY,2024-07-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
735,NA,NA,KY,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.504776463075704,0.3506072528685885,KY,2024-07-29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,0.861599331562591,0.60737941540346,KY,2024-07-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
739,0.641665915370953,0.4537295902572435,KY,2024-07-31,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
740,NA,NA,KY,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,0.735156151530614,0.516632670569655,KY,2024-08-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
746,0.697556229250529,0.488362033103721,KY,2024-08-07,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
747,NA,NA,KY,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,0.668585886706649,0.370805195809698,KY,2024-08-09,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
749,NA,NA,KY,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.46468432964234,0.486260209526101,KY,2024-08-12,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
752,NA,NA,KY,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,0.72696164659741,0.205204105423503,KY,2024-08-14,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
754,0.752048041448836,0.535288744341995,KY,2024-08-15,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
755,NA,NA,KY,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,0.451067595074008,0.3068838681272635,KY,2024-08-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
757,0.98369971783445,0.3461453613654555,LA,2024-07-07,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
758,1.79057417921919,0.400411710619448,LA,2024-07-08,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0
759,1.58976416910295,0.4039714620318505,LA,2024-07-09,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
760,1.703530298754,0.380751498584904,LA,2024-07-10,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
761,1.72701546083448,0.3846956534073935,LA,2024-07-11,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
762,0.740508471496685,0.3917662832443585,LA,2024-07-12,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
763,1.99894996515973,0.417319620121604,LA,2024-07-13,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1
764,2.00524268948377,0.439425186314614,LA,2024-07-14,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
765,2.84927719264291,0.410209491236496,LA,2024-07-15,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0
766,1.77954440411277,0.403719341997533,LA,2024-07-16,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
767,2.00959443507486,0.408211152079662,LA,2024-07-17,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
768,1.68636051005647,0.3960469222605445,LA,2024-07-18,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
769,3.80753017065978,0.410205918630878,LA,2024-07-19,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
770,1.52228266791804,0.450696599850486,LA,2024-07-20,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0
771,2.71658869430894,0.424683061821322,LA,2024-07-21,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
772,2.75050824324656,0.4304302928626875,LA,2024-07-22,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
773,3.35895839031986,0.4114175645913995,LA,2024-07-23,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
774,1.41422671932509,0.4071172035386885,LA,2024-07-24,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
775,0.655029554454643,0.395168196805837,LA,2024-07-25,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
776,2.26874671544185,0.41104351760496,LA,2024-07-26,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
777,2.13805024260743,0.4281828522047315,LA,2024-07-27,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
778,3.9191206854473,0.435706597674673,LA,2024-07-28,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
779,4.13376709501539,0.4396991804070285,LA,2024-07-29,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
780,5.52534790218808,0.42305200916453,LA,2024-07-30,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
781,3.81097564030966,0.423915859843746,LA,2024-07-31,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
782,2.03108384086626,0.4185278202365025,LA,2024-08-01,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
783,4.52684669656123,0.4430896485005385,LA,2024-08-02,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
784,3.92753372143922,0.4404243182063005,LA,2024-08-03,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
785,2.28690573373817,0.4491026138563405,LA,2024-08-04,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
786,5.32291745654889,0.434151879769668,LA,2024-08-05,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
787,4.98079168930817,0.4372027953338175,LA,2024-08-06,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0
788,5.39744494947737,0.4511284765498675,LA,2024-08-07,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
789,5.4969619257219,0.4291231682059605,LA,2024-08-08,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
790,3.2774264422853,0.489589194725625,LA,2024-08-09,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
791,2.55913683527062,0.4321164330208655,LA,2024-08-10,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
792,3.18921229027133,0.483976331283708,LA,2024-08-11,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
793,4.52602486607943,0.4010531533076435,LA,2024-08-12,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0
794,3.47235294457521,0.3890833963906315,LA,2024-08-13,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
795,5.70249933156321,0.487446215320787,LA,2024-08-14,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0
796,3.71669019269407,0.427401154068302,LA,2024-08-15,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
797,3.86762466216726,0.4212328019564825,LA,2024-08-16,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
798,4.02674559814673,0.52131136122808,LA,2024-08-17,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
799,NA,NA,MA,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,0.805278246128213,0.395682379649049,MA,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
801,0.50586240940415,0.360076743488542,MA,2024-07-09,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
802,NA,NA,MA,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,0.747477265249385,0.407220191804761,MA,2024-07-11,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
804,0.756929856970561,0.400468258835938,MA,2024-07-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
805,0.635825071979665,0.454482071955269,MA,2024-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
806,NA,NA,MA,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,0.567015931275073,0.401110191297692,MA,2024-07-15,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
808,1.16209990225231,0.384540557541464,MA,2024-07-16,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
809,NA,NA,MA,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,0.693361933831124,0.388113650398432,MA,2024-07-18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
811,0.80436129501597,0.429170673290358,MA,2024-07-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
812,NA,NA,MA,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,0.592029126545344,0.416339441239203,MA,2024-07-21,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
814,0.601304430046646,0.425176215711932,MA,2024-07-22,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
815,3.48784026507612,0.4217009667851555,MA,2024-07-23,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
816,1.41147771372002,0.3693873031917115,MA,2024-07-24,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0
817,2.58223460350802,0.4166524514720615,MA,2024-07-25,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0
818,1.3815773430816,0.3646614223394195,MA,2024-07-26,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
819,NA,NA,MA,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,0.958137899283268,0.3851042956459215,MA,2024-07-29,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
822,1.08349831684074,0.408984558058266,MA,2024-07-30,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
823,1.18145606841238,0.462516628006249,MA,2024-07-31,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
824,1.149627399703,0.3572100606952285,MA,2024-08-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,1.38449131162061,0.434140982039564,MA,2024-08-02,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
826,0.399535724322714,0.2887008415497115,MA,2024-08-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
827,NA,NA,MA,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,0.67338608913823,0.477802266352283,MA,2024-08-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829,1.25036063489053,0.3452378521445035,MA,2024-08-06,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
830,1.69518285239403,0.4805567709759015,MA,2024-08-07,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
831,1.50437416909171,0.4103386992889245,MA,2024-08-08,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
832,1.76148877791953,0.496249284491258,MA,2024-08-09,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0
833,0.54712225965259,0.390542757523406,MA,2024-08-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,NA,NA,MA,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,0.95244396500995,0.3228207923955345,MA,2024-08-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
836,3.11600827821942,0.3737113830161795,MA,2024-08-13,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0
837,1.86028118272117,0.554360200480145,MA,2024-08-14,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
838,0.805995776587933,0.3104921140211645,MA,2024-08-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
839,1.0592698901088,0.382421857783481,MA,2024-08-16,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
840,0.847328233624473,0.58620815988875,MA,2024-08-17,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
841,1.47613736861199,0.3739659250983625,MD,2024-07-07,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
842,2.38779890226109,0.410571058930029,MD,2024-07-08,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
843,1.91515984641909,0.3704926531340875,MD,2024-07-09,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0
844,0.883130442042347,0.364561829650241,MD,2024-07-10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
845,2.61966847494972,0.390100943383389,MD,2024-07-11,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0
846,0.948796317456734,0.412618869925606,MD,2024-07-12,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
847,1.24370007321571,0.415128584012787,MD,2024-07-13,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
848,1.45339117689629,0.395743633182308,MD,2024-07-14,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
849,3.90805716893873,0.412289361607712,MD,2024-07-15,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
850,1.85000096921093,0.385260698834646,MD,2024-07-16,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0
851,2.04311867943769,0.420566115274172,MD,2024-07-17,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
852,1.9053336203647,0.4097748682891375,MD,2024-07-18,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
853,1.08396401887644,0.3936256267268645,MD,2024-07-19,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
854,1.48426168388373,0.396260266581212,MD,2024-07-20,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
855,1.72944456537752,0.410694774498388,MD,2024-07-21,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
856,3.22557358518187,0.395535592159805,MD,2024-07-22,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
857,3.44375271999821,0.4284775382368745,MD,2024-07-23,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
858,1.21609471686714,0.3979304414967715,MD,2024-07-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
859,3.91815448990495,0.421468905377343,MD,2024-07-25,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0
860,3.12196227839114,0.4272576773760155,MD,2024-07-26,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
861,1.65262152379368,0.4191655682646105,MD,2024-07-27,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
862,2.8470578589276,0.451172280602626,MD,2024-07-28,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
863,4.55751478457091,0.411938247288222,MD,2024-07-29,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
864,4.42972772535232,0.4236329391257975,MD,2024-07-30,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0
865,5.82827954129257,0.4372592820712875,MD,2024-07-31,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
866,3.02217514910306,0.4269149189685845,MD,2024-08-01,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0
867,1.84594285109138,0.416468731001446,MD,2024-08-02,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
868,2.80191116417391,0.418427006187501,MD,2024-08-03,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0
869,1.31815897403344,0.416262569928617,MD,2024-08-04,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
870,4.34604446938699,0.4221469253034075,MD,2024-08-05,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
871,8.14255646994577,0.4639018329300735,MD,2024-08-06,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
872,1.74463285752092,0.395940319828771,MD,2024-08-07,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
873,4.41345739329547,0.4631770993503335,MD,2024-08-08,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
874,5.30631804950403,0.4550204257024435,MD,2024-08-09,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
875,4.04791288678891,0.4459358456642685,MD,2024-08-10,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
876,2.74054357561373,0.382307934098304,MD,2024-08-11,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
877,6.59022321396462,0.430373949829454,MD,2024-08-12,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0
878,3.64285423911667,0.40860005010748,MD,2024-08-13,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
879,3.1923232230114,0.468953649170641,MD,2024-08-14,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0
880,1.82640002813386,0.434588873357529,MD,2024-08-15,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
