...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI,X23A_95_CI
657,NA,NA,IN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,0.868330577776001,0.441139322412177,IN,2023-06-10,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
659,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.458311132821239,0.315559486994451,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
662,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,0.890395835983685,0.4522502933025645,IN,2023-06-16,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
665,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.429675257820831,0.3084754520725255,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
667,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,0.452689624512,0.3116648775498185,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
669,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,1.25723692328953,0.405460389816505,IN,2023-06-22,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
671,0.501033789231855,0.326186703553163,IN,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
672,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.80389844226705,0.574090849959905,KS,2023-05-16,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
676,NA,NA,KS,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.721533569574287,0.51644124932266,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
683,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.212812426495835,0.146614867553446,KS,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
685,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.590491678201075,0.42250435077404,KS,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
690,NA,NA,KS,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.456122170635228,0.3256187198586765,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,0.784988992724651,0.559713488328415,KS,2023-06-15,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
706,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.548316874088751,0.385817669297263,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
711,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.823040897638303,0.57611189640019,KY,2023-05-15,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
717,NA,NA,KY,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.490947718752943,0.1263919561863925,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
724,0.701010544783844,0.4983166071069495,KY,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
725,0.6842012589487,0.487373033434941,KY,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
726,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,NA,NA,KY,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0.395242581722418,0.299206380616464,KY,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
739,NA,NA,KY,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1.01103555877958,0.305534376998169,KY,2023-06-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
745,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,0.606626808461089,0.4284200028330685,KY,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
747,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.614247029545425,0.4286267210670225,KY,2023-06-19,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
752,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,NA,NA,LA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,0.558399080776655,0.331758506865125,LA,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
759,0.501027288872356,0.250954383885832,LA,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
760,0.558215227590029,0.330423615725548,LA,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
761,NA,NA,LA,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,NA,NA,LA,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,NA,NA,LA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,0.174353284656356,0.1201231971750805,LA,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
765,0.488871722966124,0.3178255277021475,LA,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
766,0.670567619927893,0.224252078184206,LA,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
767,NA,NA,LA,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,1.3771672150549,0.146614867553446,LA,2023-05-25,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
769,NA,NA,LA,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,NA,NA,LA,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.237256386668074,0.168926975751481,LA,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
772,1.3284781605097,0.4331495705873235,LA,2023-05-29,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
773,1.0154144535893601,0.3638262074314685,LA,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
774,1.66234020657551,0.3286434847869495,LA,2023-05-31,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
775,0.275522969192343,0.2017306924461015,LA,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
776,0.55018083582032,0.3912143029381165,LA,2023-06-02,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
777,NA,NA,LA,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,0.5268987935023,0.3710175977720585,LA,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
779,0.336270343051715,0.237588864337615,LA,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
780,0.352560923637756,0.246954985079017,LA,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
781,0.808311255449557,0.415785459339907,LA,2023-06-07,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
782,NA,NA,LA,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,0.655893038108745,0.3795475398511805,LA,2023-06-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
784,NA,NA,LA,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,0.41672162923903,0.295558958813599,LA,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
786,NA,NA,LA,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,NA,NA,LA,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,0.469418818691185,0.3256187198586765,LA,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
789,NA,NA,LA,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,1.25646466797957,0.59550477948825,LA,2023-06-16,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
791,NA,NA,LA,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,NA,NA,LA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,0.901004133095818,0.3319772070627875,LA,2023-06-19,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
794,0.946418538228679,0.471214737958336,LA,2023-06-20,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
795,0.553920964023418,0.3956824830386545,LA,2023-06-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
796,0.811289562727329,0.4079675355296555,LA,2023-06-22,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
797,0.891375557098148,0.385510208228344,LA,2023-06-23,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0
798,1.31600535217198,0.42470183351038,LA,2023-06-24,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
799,NA,NA,MA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,1.51682458714413,0.69963363886007,MA,2023-05-15,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
801,NA,NA,MA,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,0.406323644559878,0.097394418618574,MA,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
803,1.89755064415192,0.4515071827300195,MA,2023-05-18,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
804,1.9918123465511,0.595073407681505,MA,2023-05-19,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
805,0.158294394685451,0.1140905671373,MA,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,NA,NA,MA,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,0.494849604665374,0.1263919561863925,MA,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
808,1.44474281720076,0.55144574895888,MA,2023-05-23,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
809,1.17092077390387,0.4060067445291655,MA,2023-05-24,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1
810,0.70226035601366,0.50304114327573,MA,2023-05-25,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
811,0.217514842153736,0.1538238445246925,MA,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
812,0.2254802586201,0.1612625290581155,MA,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
813,0.934320653500949,0.659997202411295,MA,2023-05-28,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
814,1.11062689969639,0.176812304809339,MA,2023-05-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
815,0.89084322867223,0.423510256243912,MA,2023-05-30,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
816,2.06819533324334,0.557141138760595,MA,2023-05-31,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0
817,0.544698911165175,0.3326097431847015,MA,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
818,2.11016770342344,0.55715997290643,MA,2023-06-02,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
819,0.540365628010078,0.381041718144321,MA,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
820,0.314612652295438,0.2283718413597005,MA,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
821,NA,NA,MA,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,0.798435002526111,0.4124855247175155,MA,2023-06-06,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
823,1.209734220109,0.3855768745239555,MA,2023-06-07,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
824,1.38458619262159,0.433662622308645,MA,2023-06-08,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
825,1.34178628487241,0.4356130178552255,MA,2023-06-09,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
826,0.410399669383571,0.3001010623357745,MA,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
827,0.896503960598621,0.633142041341395,MA,2023-06-11,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
828,0.412484829253903,0.297331618366511,MA,2023-06-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
829,0.456272105563583,0.315559486994451,MA,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,NA,NA,MA,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,0.42256095169996,0.304428996562577,MA,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
832,0.482715919282977,0.345776897901833,MA,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,1.02514337281393,0.4942155722739335,MA,2023-06-17,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
834,NA,NA,MA,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,0.776270846942048,0.556876786009335,MA,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
836,0.54006495209611,0.385817669297263,MA,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,0.759550188658468,0.4131215977738635,MA,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
838,1.98756928809543,0.405460389816505,MA,2023-06-22,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
839,0.509120871634736,0.326186703553163,MA,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
840,NA,NA,MA,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,1.02382659758973,0.72732210509497,MD,2023-05-14,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
842,0.799378234633186,0.387042337998773,MD,2023-05-15,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
843,1.3957446019339,0.646024783493815,MD,2023-05-16,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0
844,1.0413238908751,0.445126065066854,MD,2023-05-17,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
845,0.735955443106734,0.102728375483123,MD,2023-05-18,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
846,0.770576671592332,0.545313254744875,MD,2023-05-19,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
847,NA,NA,MD,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,1.19362959313098,0.3868317075419475,MD,2023-05-21,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
849,1.30414147947403,0.38635808862925197,MD,2023-05-22,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
850,0.70241946918678,0.4983166071069495,MD,2023-05-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
851,1.17118771848218,0.56073580660425,MD,2023-05-24,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
852,0.956999759529697,0.489742073801073,MD,2023-05-25,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
853,0.219785305458597,0.1538238445246925,MD,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
854,0.87064519288112,0.61847612160921,MD,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
855,0.633439053069761,0.4438801137999925,MD,2023-05-28,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
856,1.39928239017405,0.4483968856816445,MD,2023-05-29,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
857,0.921776724716969,0.324707445203088,MD,2023-05-30,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
858,1.10876792534892,0.534138347450345,MD,2023-05-31,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
859,1.16988927073254,0.55602378377081,MD,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
860,0.757449533185744,0.2104320051717315,MD,2023-06-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
861,0.645439913783953,0.4546602842772025,MD,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
862,0.739479927003079,0.410858933994882,MD,2023-06-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
863,1.9134197576403,0.237588864337615,MD,2023-06-05,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
864,0.395931753492289,0.299206380616464,MD,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865,0.701529343090104,0.3913186452930755,MD,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
866,0.676793064717279,0.2882602238967465,MD,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
867,1.01823794276114,0.3774550050697895,MD,2023-06-09,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
868,0.439416772925259,0.31455350159673,MD,2023-06-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
869,1.43780195580179,0.54557765746975,MD,2023-06-11,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
870,1.06666951394366,0.4534442869406025,MD,2023-06-12,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
871,0.581640143920053,0.3307247857022415,MD,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
872,0.420305779398933,0.3033049417593065,MD,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
873,NA,NA,MD,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,1.2967536983329,0.383767829827661,MD,2023-06-16,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
875,1.02552547110077,0.4942155722739335,MD,2023-06-17,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
