"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"825",0.255675159062417,0.0730203447523124,"MA",2024-04-12,1,1,1,1,1,1,1,0,1,0
"826",NA,NA,"MA",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",NA,NA,"MA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",0.207438541629874,0.117192075534583,"MA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"829",0.0755021891438818,0.136901179292862,"MA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"830",0.091518878979157,0.15950869409912,"MA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"831",0.105220345651129,0.185196574522118,"MA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"832",0.94509251034009,0.837915124295301,"MA",2024-04-19,1,1,1,0,1,1,0,1,0,1
"833",NA,NA,"MA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",NA,NA,"MA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",1.74786724444495,1.09219249133079,"MA",2024-04-22,0,1,1,1,0,0,0,1,1,0
"836",0.538771096665031,0.360612324810692,"MA",2024-04-23,1,1,1,1,1,1,1,1,1,1
"837",NA,NA,"MA",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",0.454784974905245,0.514040503256797,"MA",2024-04-25,1,1,1,1,1,1,0,1,1,0
"839",0.298117039056918,0.495883641532949,"MA",2024-04-26,1,1,1,1,1,1,0,1,1,0
"840",NA,NA,"MA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",0.00591760303767716,0.00263702780369917,"MD",2024-03-17,1,1,1,1,1,1,1,1,1,1
"842",0.00688725466131254,0.00290245269127378,"MD",2024-03-18,1,1,1,1,1,1,1,1,1,1
"843",NA,NA,"MD",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",0.00768458292816178,0.00354808894265649,"MD",2024-03-20,1,1,1,1,1,1,1,1,1,1
"845",NA,NA,"MD",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",0.00223813438830734,0.00438511612330984,"MD",2024-03-22,1,1,1,1,1,1,1,1,1,1
"847",0.002857687205452,0.00489348837149811,"MD",2024-03-23,1,1,1,1,1,1,1,1,1,1
"848",NA,NA,"MD",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",0.027923866799915,0.00613756045508705,"MD",2024-03-25,1,1,1,1,1,1,1,1,1,1
"850",0.00320302401345907,0.00689750998112499,"MD",2024-03-26,1,1,1,1,1,1,1,1,1,1
"851",NA,NA,"MD",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",0.0160472968014657,0.00877136829899717,"MD",2024-03-28,1,1,1,1,1,1,1,1,1,1
"853",0.00570524862888086,0.00992566507191435,"MD",2024-03-29,1,1,1,1,1,1,1,1,1,1
"854",NA,NA,"MD",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",NA,NA,"MD",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",0.0283458171145688,0.0145913865889823,"MD",2024-04-01,1,1,1,1,1,1,1,1,1,1
"857",0.923761199423648,0.195809590781567,"MD",2024-04-02,1,1,1,0,1,1,1,1,0,0
"858",0.580225624976339,0.289790448203369,"MD",2024-04-03,1,1,1,1,1,0,1,1,1,0
"859",0.628828304430104,0.341797838636297,"MD",2024-04-04,1,1,1,1,1,0,0,1,1,1
"860",1.82504190826935,1.12762516042699,"MD",2024-04-05,0,1,0,1,0,0,1,0,1,0
"861",0.182742212340333,0.029213136688172,"MD",2024-04-06,1,1,1,1,1,1,1,1,1,1
"862",0.0642864038357679,0.0338390881127301,"MD",2024-04-07,1,1,1,1,1,1,1,1,1,1
"863",0.224248330136912,0.0393000311273341,"MD",2024-04-08,1,1,1,1,1,1,1,1,1,1
"864",0.172390239586147,0.0457534037297879,"MD",2024-04-09,1,1,1,1,1,1,1,1,1,1
"865",0.187193296481543,0.053381702531122,"MD",2024-04-10,1,1,1,1,1,1,1,1,1,1
"866",0.686919004966798,0.517415205420205,"MD",2024-04-11,0,1,1,1,1,0,1,1,1,0
"867",0.390414892762395,0.0730203447523124,"MD",2024-04-12,1,1,1,1,1,1,1,1,1,1
"868",0.0475059083644574,0.0855169872754304,"MD",2024-04-13,1,1,1,1,1,1,1,1,1,1
"869",NA,NA,"MD",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",0.931382822591036,0.596707841095221,"MD",2024-04-15,1,1,1,0,1,1,1,1,0,0
"871",0.410637052226088,0.136901179292862,"MD",2024-04-16,1,1,1,1,1,1,0,1,1,0
"872",0.0885998431928086,0.15950869409912,"MD",2024-04-17,1,1,1,1,1,1,1,1,1,1
"873",0.707963159087449,0.690351808485049,"MD",2024-04-18,0,1,1,1,1,0,0,1,1,1
"874",NA,NA,"MD",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",NA,NA,"MD",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",0.158258572671674,0.281434811265221,"MD",2024-04-21,1,1,1,1,1,1,1,1,1,1
"877",0.814904419073121,0.319668225959129,"MD",2024-04-22,1,1,1,1,1,1,1,1,1,1
"878",0.578258182352951,0.459767231744608,"MD",2024-04-23,1,1,1,1,1,0,0,1,1,1
"879",0.236477409575328,0.403914270526047,"MD",2024-04-24,1,1,1,1,1,0,1,1,1,0
"880",0.267603854100616,0.449157072835896,"MD",2024-04-25,1,1,1,1,1,0,1,1,1,0
"881",0.300130440763765,0.495883641532949,"MD",2024-04-26,1,1,1,1,1,1,1,1,1,1
"882",0.32783731689671,0.543621930169338,"MD",2024-04-27,1,1,1,1,1,1,1,1,1,1
"883",NA,NA,"ME",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",0.0336622022572242,0.00263702780369917,"MI",2024-03-17,1,1,1,1,1,1,1,1,1,1
"926",2.03452911023985,0.22743344861179,"MI",2024-03-18,1,1,1,0,0,0,1,1,0,0
"927",2.40774434866436,0.285062752942175,"MI",2024-03-19,1,1,0,1,0,0,1,0,1,0
"928",2.46387547122358,0.315790536363726,"MI",2024-03-20,1,1,0,1,0,1,1,0,1,0
"929",3.082292625017,0.326888729931608,"MI",2024-03-21,0,1,0,1,0,0,1,0,1,0
"930",0.367669626149991,0.00438511612330984,"MI",2024-03-22,1,1,1,1,1,1,1,0,1,0
"931",1.15783795820281,0.474309234815882,"MI",2024-03-23,1,1,0,1,0,1,1,0,1,0
"932",0.0383212519065522,0.00547392725250038,"MI",2024-03-24,1,1,1,1,1,1,1,1,1,1
"933",0.336371197490901,0.00613756045508705,"MI",2024-03-25,1,1,1,1,1,0,1,1,1,0
"934",2.1980392699443,0.429424399313156,"MI",2024-03-26,1,1,0,0,0,1,1,0,0,0
"935",1.67409574567039,0.263418723423828,"MI",2024-03-27,0,1,1,0,0,1,1,0,0,1
"936",3.38639138737856,0.561012062438182,"MI",2024-03-28,0,1,1,0,0,0,1,1,0,0
"937",0.476564081039334,0.182372360506276,"MI",2024-03-29,1,1,1,1,1,1,1,1,1,1
"938",0.674148752953872,0.295793854606508,"MI",2024-03-30,1,1,1,1,1,0,1,1,1,0
"939",2.0152480827956,0.688263821469529,"MI",2024-03-31,0,1,1,1,0,0,1,1,1,0
"940",0.518231454271738,0.223178399643241,"MI",2024-04-01,1,1,1,1,1,0,0,1,1,1
"941",0.409466658206345,0.0166747540855057,"MI",2024-04-02,1,1,1,1,1,0,0,1,1,0
"942",0.528605192050772,0.0191058717228861,"MI",2024-04-03,1,1,1,1,1,1,1,1,1,1
"943",0.989849269908922,0.267986932845742,"MI",2024-04-04,0,1,1,1,1,1,1,1,1,1
"944",1.37846563329938,0.418406971319049,"MI",2024-04-05,0,1,1,1,0,0,1,1,1,0
"945",1.56428828704878,0.698978568209109,"MI",2024-04-06,1,0,0,1,0,0,0,0,1,0
"946",1.23671397210925,0.491802591214521,"MI",2024-04-07,1,1,0,1,0,1,1,0,1,0
"947",2.17662151410574,0.446485676485918,"MI",2024-04-08,0,1,0,1,0,0,1,0,1,0
"948",1.92478919897113,0.54965516285551,"MI",2024-04-09,0,1,0,1,0,0,0,0,1,0
"949",0.502566794474978,0.254207452440309,"MI",2024-04-10,1,1,1,1,1,1,1,1,1,1
"950",1.33208302604095,0.517415205420205,"MI",2024-04-11,0,1,1,1,1,0,1,1,1,0
"951",2.80352428407672,0.763165420394034,"MI",2024-04-12,0,1,1,0,0,0,0,0,0,0
"952",0.641846064256408,0.510765333649425,"MI",2024-04-13,1,1,1,1,1,0,1,1,1,0
"953",0.865696076136123,0.100150596995026,"MI",2024-04-14,1,1,1,1,0,0,1,1,1,0
"954",1.10195586698561,0.41122928694329,"MI",2024-04-15,0,1,1,1,1,0,0,1,1,0
"955",1.77484756633757,0.136901179292862,"MI",2024-04-16,1,1,1,1,0,1,0,1,1,0
"956",1.14835553100768,0.641531194650684,"MI",2024-04-17,1,1,0,1,1,0,0,0,1,0
"957",1.3147768697901,0.409710011838976,"MI",2024-04-18,1,1,1,1,1,1,0,1,1,0
"958",1.10931644205165,0.350053006689087,"MI",2024-04-19,1,1,1,1,1,0,0,1,1,0
"959",0.892738673585992,1.13857549425252,"MI",2024-04-20,0,1,1,1,1,0,1,1,1,0
"960",0.76936607759292,0.489553252459408,"MI",2024-04-21,1,1,1,1,1,0,0,1,1,0
"961",5.19671648352305,0.953892495364107,"MI",2024-04-22,1,0,0,0,1,0,0,0,0,0
"962",1.64198544031955,0.360612324810692,"MI",2024-04-23,1,1,1,1,0,0,1,1,1,0
"963",2.45749771657333,0.632950705181328,"MI",2024-04-24,1,0,1,0,1,0,1,1,0,0
"964",2.50162166254358,0.523765528733691,"MI",2024-04-25,1,0,1,1,0,1,0,1,1,0
"965",1.16222914936942,0.631123713272349,"MI",2024-04-26,1,1,1,1,1,0,0,1,1,1
"966",1.40562714318224,0.87235943873205,"MI",2024-04-27,1,0,1,0,1,0,1,1,0,1
"967",0.0140668817811751,0.00263702780369917,"MN",2024-03-17,1,1,1,1,1,1,1,1,1,1
"968",0.0327383838412718,0.00290245269127378,"MN",2024-03-18,1,1,1,1,1,1,1,1,1,1
"969",3.68932425381848,0.714574566429593,"MN",2024-03-19,1,1,0,1,0,1,1,0,1,0
"970",0.0612492354418387,0.00354808894265649,"MN",2024-03-20,1,1,1,1,1,1,1,1,1,1
"971",0.131857343357062,0.00393934303881893,"MN",2024-03-21,1,1,1,1,1,1,1,1,1,1
"972",1.01947332297032,0.458382079450839,"MN",2024-03-22,0,1,1,1,0,0,1,1,1,0
"973",1.02995329802624,0.273131057768289,"MN",2024-03-23,1,1,0,1,1,1,1,0,1,0
"974",2.41802128345821,0.754127780696997,"MN",2024-03-24,1,1,0,1,0,1,1,0,1,0
"975",0.0470915988327835,0.00613756045508705,"MN",2024-03-25,1,1,1,1,1,1,1,1,1,1
"976",1.06827180983061,0.317843704448049,"MN",2024-03-26,1,1,1,0,1,1,1,1,0,0
"977",0.962617182553793,0.239011129698226,"MN",2024-03-27,1,1,0,1,1,1,1,0,1,0
"978",0.0945250558021989,0.00877136829899717,"MN",2024-03-28,1,1,1,1,1,1,1,1,1,1
"979",1.93300411096683,0.744199270402399,"MN",2024-03-29,1,1,0,0,0,1,1,0,0,0
"980",0.866551175018934,0.438061569144333,"MN",2024-03-30,0,1,1,1,1,0,1,1,1,0
"981",1.52866397762467,0.388058159685607,"MN",2024-03-31,0,1,1,1,0,0,1,1,1,0
"982",0.0280393224034934,0.0145913865889823,"MN",2024-04-01,1,1,1,1,1,1,1,1,1,1
"983",0.0301866463865727,0.0166747540855057,"MN",2024-04-02,1,1,1,1,1,1,1,1,1,1
"984",0.181564511945784,0.0191058717228861,"MN",2024-04-03,1,1,1,1,1,1,1,1,1,1
"985",0.258913806535411,0.0219505802105574,"MN",2024-04-04,1,1,1,1,1,0,1,1,1,0
"986",0.938239125322223,0.315534994125916,"MN",2024-04-05,1,1,1,0,1,1,1,1,0,0
"987",0.175432882121388,0.029213136688172,"MN",2024-04-06,1,1,1,1,1,0,1,1,1,0
"988",0.198804585704551,0.0338390881127301,"MN",2024-04-07,1,1,1,1,1,1,0,1,1,0
"989",0.325539208335371,0.0393000311273341,"MN",2024-04-08,1,1,1,1,1,1,1,1,1,1
"990",0.474650568030222,0.25202623639449,"MN",2024-04-09,1,1,1,1,1,0,1,1,1,0
"991",0.493843382720551,0.254207452440309,"MN",2024-04-10,1,1,1,1,1,0,1,1,1,0
"992",1.47783138658677,0.455109127622036,"MN",2024-04-11,1,1,1,0,1,0,0,1,0,0
"993",0.0428164186218738,0.0730203447523124,"MN",2024-04-12,1,1,1,1,1,1,1,1,1,1
"994",0.589319396807384,0.0855169872754304,"MN",2024-04-13,1,1,1,1,1,1,1,1,1,1
"995",0.173071217550129,0.100150596995026,"MN",2024-04-14,1,1,1,1,1,1,1,1,1,1
"996",0.63107355249239,0.313216883140387,"MN",2024-04-15,1,1,1,1,1,0,0,1,1,1
"997",0.59473513555538,0.417605256800007,"MN",2024-04-16,1,1,1,1,1,0,1,1,1,0
"998",1.43618514925261,0.15950869409912,"MN",2024-04-17,1,1,1,1,0,0,0,1,1,0
"999",1.823007614527,0.616524607423979,"MN",2024-04-18,1,1,0,1,1,1,0,0,1,0
"1000",1.02377771225836,0.524949325703442,"MN",2024-04-19,1,1,0,1,1,1,0,0,1,1
"1001",0.653823774542788,0.543645750802576,"MN",2024-04-20,1,1,1,1,1,0,1,1,1,0
"1002",1.21939483033605,0.77515046827283,"MN",2024-04-21,1,1,1,0,1,1,1,0,0,1
"1003",0.192728034207112,0.319668225959129,"MN",2024-04-22,1,1,1,1,1,1,0,1,1,0
"1004",1.4015088270269,0.645811850486467,"MN",2024-04-23,0,1,1,1,1,0,0,1,1,1
"1005",0.602483319119031,0.403914270526047,"MN",2024-04-24,1,1,1,1,1,1,0,1,1,0
"1006",1.08846639379234,0.449157072835896,"MN",2024-04-25,1,1,1,1,0,0,0,1,1,0
"1007",2.57240857155768,0.495883641532948,"MN",2024-04-26,1,0,1,1,0,0,0,1,1,0
"1008",1.68421288125062,0.738364277463777,"MN",2024-04-27,0,0,1,1,1,0,0,1,1,0
"1009",NA,NA,"MO",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",NA,NA,"MO",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",NA,NA,"MO",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",NA,NA,"MO",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",NA,NA,"MO",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",NA,NA,"MO",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",NA,NA,"MO",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,"MO",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",NA,NA,"MO",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",NA,NA,"MO",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",NA,NA,"MO",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",0.00493041516274825,0.00877136829899717,"MO",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1021",NA,NA,"MO",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",NA,NA,"MO",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",NA,NA,"MO",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",NA,NA,"MO",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,NA,"MO",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",NA,NA,"MO",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",NA,NA,"MO",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",NA,NA,"MO",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",NA,NA,"MO",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",NA,NA,"MO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,"MO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",NA,NA,"MO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",NA,NA,"MO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",0.0329063736620859,0.0623931107321487,"MO",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1035",NA,NA,"MO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036",NA,NA,"MO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037",NA,NA,"MO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,"MO",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,"MO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",NA,NA,"MO",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",NA,NA,"MO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",NA,NA,"MO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",NA,NA,"MO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,"MO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,"MO",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",NA,NA,"MO",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",NA,NA,"MO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",NA,NA,"MO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",NA,NA,"MO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",NA,NA,"MO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,"MS",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",0.00165813712131379,0.00290245269127378,"MS",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1053",0.00169848463428751,0.00320443748963388,"MS",2024-03-19,1,1,1,1,1,1,0,1,1,0
"1054",0.00205770902172039,0.00354808894265649,"MS",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1055",0.00913456079249728,0.00393934303881893,"MS",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1056",NA,NA,"MS",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",NA,NA,"MS",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,"MS",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",0.00342137858664028,0.00613756045508705,"MS",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1060",NA,NA,"MS",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",NA,NA,"MS",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",0.00477711441296699,0.00877136829899717,"MS",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1063",NA,NA,"MS",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",NA,NA,"MS",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,"MS",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",0.00755745826789289,0.0145913865889823,"MS",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1067",NA,NA,"MS",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",NA,NA,"MS",2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",0.0118037900424691,0.0219505802105574,"MS",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1070",NA,NA,"MS",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",NA,NA,"MS",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,"MS",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",NA,NA,"MS",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",NA,NA,"MS",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",1.10110754228415,1.52098671601889,"MS",2024-04-10,1,0,1,1,0,1,0,1,1,0
"1076",NA,NA,"MS",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",NA,NA,"MS",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",NA,NA,"MS",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,"MS",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",NA,NA,"MS",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",NA,NA,"MS",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",NA,NA,"MS",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",NA,NA,"MS",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",NA,NA,"MS",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",NA,NA,"MS",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",NA,NA,"MS",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",NA,NA,"MS",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",NA,NA,"MS",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",NA,NA,"MS",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",NA,NA,"MS",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",NA,NA,"MS",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,"MT",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,"MT",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,"MT",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,"MT",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
