"","es_score","brier_score","location","target_date","X24B_50_CI","X24D_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24D_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"829",0.553004135675332,0.305386783181016,"MA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"830",0.211161049352428,0.326926999809546,"MA",2024-05-08,1,1,1,1,1,1,0,1,1,0
"831",0.905593315270957,0.711077790284246,"MA",2024-05-09,1,1,0,1,1,1,1,0,1,0
"832",1.08243533420383,0.732211665528009,"MA",2024-05-10,0,0,1,1,1,0,0,1,1,1
"833",NA,NA,"MA",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",NA,NA,"MA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",NA,NA,"MA",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",1.0207180746581,0.959101516028136,"MA",2024-05-14,1,1,0,1,1,0,1,0,1,1
"837",NA,NA,"MA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",0.376651245603623,0.474252386411511,"MA",2024-05-16,1,1,1,1,1,0,1,1,1,0
"839",0.3590463515027,0.449295636996619,"MA",2024-05-17,1,1,1,1,1,1,1,1,1,1
"840",NA,NA,"MA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",0.0518169076761243,0.024530593136774,"MD",2024-04-07,1,1,1,1,1,1,1,1,1,1
"842",0.195315196042835,0.0268726752797033,"MD",2024-04-08,1,1,1,1,1,1,1,1,1,1
"843",0.211750211487646,0.0294417387225442,"MD",2024-04-09,1,1,1,1,1,1,1,1,1,1
"844",0.144197671741318,0.0322575919360333,"MD",2024-04-10,1,1,1,1,1,1,1,1,1,1
"845",0.63860876083853,0.525880539504298,"MD",2024-04-11,1,1,1,1,1,0,1,1,1,0
"846",0.281739364974968,0.0387156824206535,"MD",2024-04-12,1,1,1,1,1,1,1,1,1,1
"847",0.0275783382217854,0.0424043965692767,"MD",2024-04-13,1,1,1,1,1,1,1,1,1,1
"848",NA,NA,"MD",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",1.02474191394958,0.605244015005359,"MD",2024-04-15,1,1,1,0,1,1,1,1,0,0
"850",0.23740114282738,0.0556175319518225,"MD",2024-04-16,1,1,1,1,1,1,1,1,1,1
"851",0.0379437458071451,0.0608312889390284,"MD",2024-04-17,1,1,1,1,1,1,1,1,1,1
"852",0.673159099640532,0.702910646922814,"MD",2024-04-18,1,1,1,1,1,1,1,1,1,1
"853",NA,NA,"MD",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",NA,NA,"MD",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",0.0565381509810171,0.0865596131137372,"MD",2024-04-21,1,1,1,1,1,1,1,1,1,1
"856",0.371414107492844,0.094377295592816,"MD",2024-04-22,1,1,1,1,1,0,1,1,1,0
"857",1.02093025501629,0.485179912622472,"MD",2024-04-23,1,1,1,0,1,0,1,1,0,1
"858",0.0709131510015539,0.111920544212023,"MD",2024-04-24,1,1,1,1,1,1,1,1,1,1
"859",0.248834670243579,0.12171786893216,"MD",2024-04-25,1,1,1,1,1,1,1,1,1,1
"860",0.276391454882218,0.132246804659025,"MD",2024-04-26,1,1,1,1,1,0,1,1,1,0
"861",0.0924471546329681,0.143542740893752,"MD",2024-04-27,1,1,1,1,1,1,1,1,1,1
"862",1.09595867350938,1.55321573332379,"MD",2024-04-28,1,1,0,1,1,1,1,0,1,0
"863",0.71638422808356,0.28856134559608,"MD",2024-04-29,1,1,1,1,1,0,1,1,1,0
"864",0.352206267127245,0.182372557939427,"MD",2024-04-30,1,1,1,1,1,0,1,1,1,0
"865",0.122140986668582,0.19706913518458,"MD",2024-05-01,1,1,1,1,1,1,1,1,1,1
"866",0.723115384419213,0.212690150571326,"MD",2024-05-02,1,1,1,1,1,1,1,1,1,1
"867",0.43953730274251,0.229260154547504,"MD",2024-05-03,1,1,1,1,1,0,1,1,1,0
"868",1.57715115511113,1.09081501528292,"MD",2024-05-04,1,1,0,0,1,0,1,0,0,0
"869",0.602628657032933,0.809517830463174,"MD",2024-05-05,1,1,1,1,1,0,1,1,1,0
"870",0.37733699816892,0.407748245742047,"MD",2024-05-06,1,1,1,1,1,1,0,1,1,0
"871",4.17159697037236,1.17629436330772,"MD",2024-05-07,1,1,1,0,0,0,0,1,0,1
"872",1.01149405585603,0.911114615772256,"MD",2024-05-08,1,1,1,0,1,1,1,1,0,0
"873",0.376691819872616,0.481254219495421,"MD",2024-05-09,1,1,1,1,1,0,0,1,1,0
"874",0.639424337642348,0.555880571967793,"MD",2024-05-10,1,1,1,1,1,0,1,1,1,0
"875",0.261573350499073,0.397493739565749,"MD",2024-05-11,1,1,1,1,1,1,1,1,1,1
"876",1.14189431438944,1.0183777788294,"MD",2024-05-12,1,1,0,1,0,0,0,0,1,0
"877",0.209960785691526,0.502898034035447,"MD",2024-05-13,1,1,1,1,1,1,1,1,1,1
"878",0.213256601634647,0.502213474873237,"MD",2024-05-14,1,1,1,1,1,1,1,1,1,1
"879",1.0930933311879,0.97852646997663,"MD",2024-05-15,1,1,1,0,1,1,0,1,0,1
"880",0.432495373014377,0.513432687049468,"MD",2024-05-16,1,1,1,1,1,1,0,1,1,0
"881",NA,NA,"MD",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",0.339546071815877,0.425800196666939,"MD",2024-05-18,1,1,1,1,1,1,1,1,1,1
"883",NA,NA,"ME",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",1.19177866306208,0.494412274391864,"MI",2024-04-07,1,1,0,1,0,0,1,1,1,0
"926",1.99315399266971,0.449456620562034,"MI",2024-04-08,0,1,0,1,0,1,1,0,1,0
"927",2.25684597727385,0.569656507544497,"MI",2024-04-09,1,1,0,0,0,0,1,1,0,0
"928",0.323589512758222,0.245907214128233,"MI",2024-04-10,1,1,1,1,1,1,1,1,1,1
"929",1.25917765398921,0.525880539504298,"MI",2024-04-11,0,1,1,1,0,0,1,1,1,0
"930",2.95689797228855,0.794123094188278,"MI",2024-04-12,0,1,1,0,0,0,1,1,0,0
"931",0.459831944553428,0.397537103161293,"MI",2024-04-13,1,1,1,1,1,1,1,1,1,1
"932",0.576712888214566,0.0464328816991061,"MI",2024-04-14,1,1,1,1,1,0,1,1,1,0
"933",0.734544828130343,0.392069582867456,"MI",2024-04-15,1,1,1,1,1,0,1,1,1,0
"934",1.13812126629964,0.0556175319518225,"MI",2024-04-16,0,1,1,1,0,0,1,0,1,0
"935",1.14875230303042,0.642390873526829,"MI",2024-04-17,1,1,0,1,0,0,1,0,1,0
"936",0.52351268999076,0.349349121238664,"MI",2024-04-18,1,1,1,1,1,0,1,1,1,0
"937",0.330216935162851,0.249753014262857,"MI",2024-04-19,1,1,1,1,1,1,1,1,1,1
"938",0.91804251808522,1.284641410386,"MI",2024-04-20,0,1,1,1,0,0,1,1,1,0
"939",0.302281482722036,0.378982654619442,"MI",2024-04-21,1,1,1,1,1,0,1,1,1,0
"940",6.06820973089164,0.99027238138468,"MI",2024-04-22,0,1,0,0,0,0,1,0,0,0
"941",0.82093769263799,0.102819004463815,"MI",2024-04-23,1,1,1,1,1,0,1,1,1,0
"942",1.00202691540607,0.473967935619534,"MI",2024-04-24,1,1,1,0,1,0,1,1,0,0
"943",0.645603976720664,0.24855314937634,"MI",2024-04-25,1,1,1,1,1,0,1,1,1,0
"944",0.249791459418742,0.375449507868288,"MI",2024-04-26,1,1,1,1,1,1,1,1,1,1
"945",1.09500597928134,0.737760716485586,"MI",2024-04-27,1,1,1,0,1,0,1,1,0,1
"946",0.308861885823864,0.155640291290518,"MI",2024-04-28,1,1,1,1,1,0,1,1,1,0
"947",0.424716185547614,0.378552662175497,"MI",2024-04-29,1,1,1,1,1,1,1,1,1,1
"948",0.370864416338772,0.341027792642576,"MI",2024-04-30,1,1,1,1,1,0,1,1,1,0
"949",3.11230088908028,0.919836280070471,"MI",2024-05-01,0,1,1,0,0,0,1,1,0,0
"950",2.96340941470273,0.885320114330959,"MI",2024-05-02,1,1,0,0,0,1,1,1,0,0
"951",0.310281068559458,0.390961035136532,"MI",2024-05-03,1,1,1,1,1,0,1,1,1,0
"952",0.910403611500357,0.644103740456906,"MI",2024-05-04,0,1,1,1,1,1,1,1,1,1
"953",0.236730605267718,0.446724173529237,"MI",2024-05-05,1,1,1,1,1,0,0,1,1,0
"954",1.917902911702,0.775201613965137,"MI",2024-05-06,1,1,1,0,1,0,0,1,0,0
"955",0.260325580956564,0.524483300712687,"MI",2024-05-07,1,1,1,1,1,1,1,1,1,1
"956",NA,NA,"MI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",0.97173905697374,0.606361909861643,"MI",2024-05-09,1,1,1,0,1,0,0,1,0,1
"958",0.521738307549421,0.441579072453627,"MI",2024-05-10,1,1,1,1,1,1,1,1,1,1
"959",1.75350136569612,0.616316631474687,"MI",2024-05-11,0,1,1,1,0,0,1,1,1,0
"960",0.380445228463061,0.504472934236712,"MI",2024-05-12,1,1,1,1,1,0,1,1,1,0
"961",2.08001481799343,0.957734753465596,"MI",2024-05-13,0,1,1,0,1,0,1,1,0,0
"962",0.987638348625152,0.618871134694869,"MI",2024-05-14,1,1,1,0,1,0,0,1,0,1
"963",0.928940554799195,0.82047273771478,"MI",2024-05-15,1,1,1,0,1,1,0,1,0,1
"964",1.90485928827506,0.488944999150745,"MI",2024-05-16,0,1,1,1,0,0,0,1,1,1
"965",0.579892464534868,0.51710229642634,"MI",2024-05-17,1,1,1,1,1,0,0,1,1,0
"966",1.52877433072107,0.592125026777693,"MI",2024-05-18,0,1,1,1,0,1,0,1,1,0
"967",0.19414950238835,0.024530593136774,"MN",2024-04-07,1,1,1,1,1,1,1,1,1,1
"968",0.298189706154726,0.0268726752797033,"MN",2024-04-08,1,1,1,1,1,1,1,1,1,1
"969",0.333756080023418,0.246361595342539,"MN",2024-04-09,1,1,1,1,1,0,1,1,1,0
"970",0.324554448206588,0.245907214128233,"MN",2024-04-10,1,1,1,1,1,0,1,1,1,0
"971",1.47566459060015,0.458876302317996,"MN",2024-04-11,1,1,1,0,0,1,1,1,0,0
"972",0.0255505539649801,0.0387156824206535,"MN",2024-04-12,1,1,1,1,1,1,1,1,1,1
"973",0.416216719544957,0.0424043965692767,"MN",2024-04-13,1,1,1,1,1,1,1,0,1,0
"974",0.108171522892623,0.0464328816991061,"MN",2024-04-14,1,1,1,1,1,1,1,1,1,1
"975",0.298518316746351,0.278322350159284,"MN",2024-04-15,1,1,1,1,1,0,1,1,1,0
"976",0.385973701753887,0.389478946327526,"MN",2024-04-16,1,1,1,1,1,1,1,1,1,1
"977",0.875042664791846,0.0608312889390284,"MN",2024-04-17,1,1,1,1,1,0,1,1,1,0
"978",1.88314682343374,0.595661409624254,"MN",2024-04-18,1,1,0,1,1,0,1,0,1,1
"979",0.937171134035123,0.465481104684135,"MN",2024-04-19,1,1,0,1,1,0,1,0,1,1
"980",0.442416927601538,0.481100836262703,"MN",2024-04-20,1,1,1,1,1,0,1,1,1,0
"981",1.22044950598745,0.77023090863837,"MN",2024-04-21,1,0,1,1,0,0,0,1,1,1
"982",0.0641528141973617,0.094377295592816,"MN",2024-04-22,1,1,1,1,1,1,1,1,1,1
"983",0.847662283089606,0.540696819436488,"MN",2024-04-23,1,1,1,1,1,0,1,1,1,0
"984",0.229822202414463,0.111920544212023,"MN",2024-04-24,1,1,1,1,1,1,1,1,1,1
"985",0.45804295389198,0.12171786893216,"MN",2024-04-25,1,1,1,1,1,0,1,1,1,0
"986",1.24741938203139,0.132246804659025,"MN",2024-04-26,0,1,1,1,0,0,1,1,1,0
"987",0.652906007633067,0.515427938470783,"MN",2024-04-27,1,1,1,1,1,0,1,1,1,0
"988",0.305412655503436,0.155640291290518,"MN",2024-04-28,1,1,1,1,1,0,1,1,1,0
"989",0.256391259760654,0.448545908403933,"MN",2024-04-29,1,1,1,1,1,1,1,1,1,1
"990",1.8847689794118,0.254488573713586,"MN",2024-04-30,0,1,1,1,0,0,1,1,1,0
"991",1.03362777064946,0.64858426607715,"MN",2024-05-01,1,1,1,0,1,1,1,1,0,0
"992",0.719106551554055,0.212690150571326,"MN",2024-05-02,1,1,1,1,1,0,1,1,1,0
"993",1.07620106350963,1.53370091794841,"MN",2024-05-03,1,1,1,0,1,0,1,1,0,1
"994",0.815400325240052,0.246800215960277,"MN",2024-05-04,1,1,1,1,1,0,1,1,1,0
"995",1.78931535770082,0.473969741024867,"MN",2024-05-05,0,1,1,0,1,1,1,1,0,0
"996",NA,NA,"MN",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",1.06024828197142,1.50219989460523,"MN",2024-05-07,1,1,1,0,1,0,1,1,0,1
"998",1.00815584403074,0.844426441431891,"MN",2024-05-08,1,1,1,0,1,1,1,1,0,0
"999",0.240651899920305,0.514200617179491,"MN",2024-05-09,1,1,1,1,1,0,1,1,1,0
"1000",0.230392757123848,0.510159972162127,"MN",2024-05-10,1,1,1,1,1,0,1,1,1,0
"1001",0.298118908576748,0.470434703535395,"MN",2024-05-11,1,1,1,1,1,1,0,1,1,0
"1002",0.270446550651422,0.422924284834952,"MN",2024-05-12,1,1,1,1,1,1,0,1,1,0
"1003",0.436717463512669,0.556547122765163,"MN",2024-05-13,1,1,1,1,1,1,1,1,1,1
"1004",0.208093551017471,0.502213474873237,"MN",2024-05-14,1,1,1,1,1,0,1,1,1,0
"1005",1.9162927528153,0.50436527319108,"MN",2024-05-15,0,1,1,1,0,1,1,0,1,0
"1006",1.28386906121986,0.516231279952179,"MN",2024-05-16,1,1,1,1,0,1,0,1,1,0
"1007",0.370200706417908,0.562306736046154,"MN",2024-05-17,1,1,1,1,1,0,1,1,1,0
"1008",1.50593592793939,0.592125026777693,"MN",2024-05-18,0,1,1,1,0,0,0,1,1,0
"1009",NA,NA,"MO",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",NA,NA,"MO",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",NA,NA,"MO",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",NA,NA,"MO",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",0.0214862597550045,0.0353413936236799,"MO",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1014",NA,NA,"MO",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",NA,NA,"MO",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,"MO",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",NA,NA,"MO",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",NA,NA,"MO",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",NA,NA,"MO",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",NA,NA,"MO",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",NA,NA,"MO",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",NA,NA,"MO",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",NA,NA,"MO",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",NA,NA,"MO",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",NA,NA,"MO",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",NA,NA,"MO",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",NA,NA,"MO",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",NA,NA,"MO",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",NA,NA,"MO",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",NA,NA,"MO",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",NA,NA,"MO",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",NA,NA,"MO",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",NA,NA,"MO",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034",NA,NA,"MO",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035",1.08024636483783,1.53370091794841,"MO",2024-05-03,1,1,1,0,1,1,1,1,0,0
"1036",0.612800416366601,0.842755502705221,"MO",2024-05-04,1,1,1,1,1,0,1,0,1,1
"1037",NA,NA,"MO",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,"MO",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,"MO",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",NA,NA,"MO",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041",NA,NA,"MO",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",NA,NA,"MO",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043",NA,NA,"MO",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,"MO",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045",NA,NA,"MO",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046",NA,NA,"MO",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047",NA,NA,"MO",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048",NA,NA,"MO",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",0.358939946072578,0.449295636996619,"MO",2024-05-17,1,1,1,1,1,1,1,1,1,1
"1050",0.385111919659228,0.592125026777693,"MO",2024-05-18,1,1,1,1,1,0,1,1,1,0
"1051",NA,NA,"MS",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052",NA,NA,"MS",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",NA,NA,"MS",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054",1.25436391444122,1.75961642205626,"MS",2024-04-10,1,1,1,0,0,1,1,1,0,0
"1055",NA,NA,"MS",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",NA,NA,"MS",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",NA,NA,"MS",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,"MS",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059",NA,NA,"MS",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",NA,NA,"MS",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061",NA,NA,"MS",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",NA,NA,"MS",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063",NA,NA,"MS",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064",NA,NA,"MS",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,"MS",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",NA,NA,"MS",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067",NA,NA,"MS",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",NA,NA,"MS",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069",NA,NA,"MS",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070",NA,NA,"MS",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071",NA,NA,"MS",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",NA,NA,"MS",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",NA,NA,"MS",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",NA,NA,"MS",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",NA,NA,"MS",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076",NA,NA,"MS",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077",NA,NA,"MS",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",NA,NA,"MS",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",NA,NA,"MS",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",NA,NA,"MS",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",NA,NA,"MS",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082",NA,NA,"MS",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083",NA,NA,"MS",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084",0.245620724532648,0.372998172745128,"MS",2024-05-10,1,1,1,1,1,1,1,1,1,1
"1085",NA,NA,"MS",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",NA,NA,"MS",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",NA,NA,"MS",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",NA,NA,"MS",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",NA,NA,"MS",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",NA,NA,"MS",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",NA,NA,"MS",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",NA,NA,"MS",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,"MT",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,"MT",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",NA,NA,"MT",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,"MT",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",NA,NA,"MT",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",NA,NA,"MT",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,"MT",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",NA,NA,"MT",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",NA,NA,"MT",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",NA,NA,"MT",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,"MT",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
