...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
854,0.00343182962492522,0.00193311288207698,MD,2024-03-23,1,1,1,1,1,1,1,1,1,1
855,NA,NA,MD,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,0.0371696840516686,0.002835644376147065,MD,2024-03-25,1,1,1,1,1,1,1,1,1,1
857,0.00585145002685096,0.00353273990565562,MD,2024-03-26,1,1,1,1,1,1,1,1,1,1
858,NA,NA,MD,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,0.032139090419144097,0.0058281347288015,MD,2024-03-28,1,1,1,1,1,1,1,1,1,1
860,0.0103027154861922,0.00770874486726975,MD,2024-03-29,1,1,1,1,1,1,1,1,1,1
861,NA,NA,MD,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,NA,NA,MD,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,0.0645091247790265,0.01937325069892745,MD,2024-04-01,1,1,1,1,1,0,1,1,1,0
864,1.03041566105124,0.108247102851849,MD,2024-04-02,1,1,1,0,1,1,0,1,0,1
865,0.541357296854303,0.1595382828583975,MD,2024-04-03,1,1,1,1,1,0,0,1,1,1
866,0.579531300769109,0.190538145006554,MD,2024-04-04,1,1,1,1,1,0,0,1,1,1
867,1.56571383273501,0.528800883113925,MD,2024-04-05,0,1,0,1,0,0,1,0,1,0
868,0.474948622434862,0.086758765784689,MD,2024-04-06,1,1,1,1,1,0,1,1,1,0
869,0.212379614452189,0.1117612900107625,MD,2024-04-07,1,1,1,1,1,1,0,1,1,0
870,0.668933753247967,0.141150562928747,MD,2024-04-08,1,1,1,1,1,1,1,1,1,1
871,0.527247655737966,0.174874136432764,MD,2024-04-09,1,1,1,1,1,1,0,1,1,0
872,0.600403937097794,0.212769233172514,MD,2024-04-10,1,1,1,1,1,1,0,1,1,0
873,0.737507724006524,0.3970403955307715,MD,2024-04-11,0,1,1,1,1,0,0,1,1,0
874,1.11551239276247,0.299863619763347,MD,2024-04-12,1,1,1,1,0,1,0,1,1,0
875,0.227409882341419,0.3481076463835695,MD,2024-04-13,1,1,1,1,1,1,0,1,1,0
876,NA,NA,MD,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,1.19238915641871,0.55389485606602,MD,2024-04-15,1,1,1,0,1,1,0,1,0,0
878,1.2049566211119,0.502507754535045,MD,2024-04-16,1,1,1,1,0,1,0,1,1,0
879,0.376108640143196,0.553976160417535,MD,2024-04-17,1,1,1,1,1,1,0,1,1,0
880,0.901763175929524,0.693471863343855,MD,2024-04-18,0,1,1,1,1,0,0,1,1,0
881,NA,NA,MD,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,NA,NA,MD,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,NA,NA,ME,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.21468483419224,0.3200450844643785,MI,2024-03-10,0,1,1,1,0,1,1,1,1,1
926,3.60971219434159,0.2244839802162655,MI,2024-03-11,1,1,1,0,0,1,1,1,0,0
927,1.04604392926537,0.0973698613305065,MI,2024-03-12,1,1,0,1,1,0,1,0,0,0
928,0.602821075519968,0.0601641930820385,MI,2024-03-13,1,1,1,1,1,1,1,1,1,1
929,0.157536209545063,6.32905442065495e-4,MI,2024-03-14,1,1,1,1,1,1,1,1,1,1
930,0.0189011521403817,6.93421377247515e-4,MI,2024-03-15,1,1,1,1,1,1,1,1,1,1
931,0.00530020400813351,7.6466926309717e-4,MI,2024-03-16,1,1,1,1,1,1,1,1,1,1
932,0.0386484813942383,8.4908096419783e-4,MI,2024-03-17,1,1,1,1,1,0,1,1,1,0
933,2.02076937881515,0.1141985426698,MI,2024-03-18,1,1,1,0,0,1,0,1,0,0
934,2.37880590007806,0.1437299042812785,MI,2024-03-19,1,1,0,1,0,1,1,0,1,0
935,2.41982759137159,0.159224614107216,MI,2024-03-20,1,1,0,1,0,0,1,0,1,0
936,2.9198495005807,0.164939302230386,MI,2024-03-21,0,1,0,1,0,0,0,0,1,0
937,0.433093970615004,0.0016361645159284,MI,2024-03-22,1,1,1,1,1,0,0,1,1,0
938,1.13442175099832,0.2382370729810605,MI,2024-03-23,1,1,0,1,0,1,1,0,1,0
939,0.0567451149832608,0.00232057421658321,MI,2024-03-24,1,1,1,1,1,1,1,1,1,1
940,0.450150339897049,0.002835644376147065,MI,2024-03-25,1,1,1,1,1,0,1,1,1,0
941,2.0179483478703,0.214981096544197,MI,2024-03-26,1,1,0,0,0,0,1,0,0,0
942,1.44681184531842,0.132332277427602,MI,2024-03-27,1,1,1,0,0,1,1,1,0,0
943,3.06122556065747,0.279568807236926,MI,2024-03-28,0,1,1,0,0,0,1,1,0,0
944,0.432416369022181,0.093213266279552,MI,2024-03-29,1,1,1,1,1,1,0,1,1,0
945,0.57514024305756,0.150012367627748,MI,2024-03-30,1,1,1,1,1,0,0,1,1,0
946,1.77016992904096,0.341261115803035,MI,2024-03-31,0,1,1,1,0,0,0,1,1,0
947,0.493502096384679,0.1187122213250445,MI,2024-04-01,1,1,1,1,1,1,0,1,1,0
948,0.7706069543418,0.0266317399843634,MI,2024-04-02,1,1,1,1,1,1,1,0,1,0
949,1.06856251948396,0.0364575654210828,MI,2024-04-03,1,1,1,1,0,1,1,1,1,1
950,1.09611426292197,0.1579740786038745,MI,2024-04-04,1,1,1,1,1,0,0,1,1,0
951,1.21067207191953,0.2335200850490735,MI,2024-04-05,0,1,1,1,1,0,0,1,1,0
952,1.1169720749378,0.30640754522557,MI,2024-04-06,1,1,0,1,1,1,1,0,1,0
953,1.16692656666718,0.287894960357791,MI,2024-04-07,1,1,0,1,1,1,0,0,1,0
954,2.3091961129171,0.291396553848962,MI,2024-04-08,0,0,0,1,1,0,0,0,1,0
955,1.61831830136601,0.3203327445369075,MI,2024-04-09,1,1,0,1,1,0,0,0,1,0
956,1.19769569268046,0.2797099300503615,MI,2024-04-10,1,1,1,1,1,0,0,1,1,0
957,1.46582494749492,0.3970403955307715,MI,2024-04-11,0,1,1,1,1,0,0,1,1,0
958,2.605550056639,0.498833876769539,MI,2024-04-12,0,1,1,0,1,0,0,1,0,0
959,0.826842067124297,0.463947987064399,MI,2024-04-13,0,1,1,1,1,1,1,1,1,1
960,2.19003873009471,0.398569540427286,MI,2024-04-14,1,1,1,1,0,0,0,1,1,0
961,2.3596986282035,0.51872358351431,MI,2024-04-15,0,0,1,1,1,0,0,1,1,0
962,3.99989894476398,0.502507754535045,MI,2024-04-16,1,0,1,1,0,1,0,1,1,0
963,1.79289289825068,0.64348916649954,MI,2024-04-17,1,0,0,1,1,0,0,0,1,0
964,3.44013240666926,0.643656778045765,MI,2024-04-18,0,0,1,1,0,0,0,1,1,0
965,3.07738823347488,0.67306970794083,MI,2024-04-19,1,0,1,1,0,1,0,1,1,0
966,0.871705853075579,0.825683394519,MI,2024-04-20,0,1,1,1,1,0,0,1,1,1
967,0.0301139085452825,4.67035317369065e-4,MN,2024-03-10,1,1,1,1,1,1,1,1,1,1
968,0.135390274128507,4.9932890584188e-4,MN,2024-03-11,1,1,1,1,1,0,1,1,0,0
969,0.670846890667767,0.06422394798603,MN,2024-03-12,1,1,1,1,1,1,1,0,1,0
970,0.0483668535996731,5.8127757387092e-4,MN,2024-03-13,1,1,1,1,1,1,1,1,1,1
971,0.051688300116263,6.32905442065495e-4,MN,2024-03-14,1,1,1,1,1,1,1,1,1,1
972,0.0183725968167792,6.93421377247515e-4,MN,2024-03-15,1,1,1,1,1,1,1,1,1,1
973,0.145390955154081,7.6466926309717e-4,MN,2024-03-16,1,1,1,1,1,1,1,1,1,1
974,0.016022522533061,8.4908096419783e-4,MN,2024-03-17,1,1,1,1,1,1,1,1,1,1
975,0.0433894637430273,9.49911950245285e-4,MN,2024-03-18,1,1,1,1,1,1,1,1,1,1
976,3.6723897214273,0.360475316141456,MN,2024-03-19,1,1,0,1,0,1,1,0,1,0
977,0.0752802611229268,0.00122021677548594,MN,2024-03-20,1,1,1,1,1,1,1,1,1,1
978,0.163200959770386,0.00140435735700182,MN,2024-03-21,1,1,1,1,1,1,1,0,1,0
979,0.97782369887538,0.232273704862699,MN,2024-03-22,0,1,1,1,0,0,1,1,1,0
980,1.01622371054122,0.136963947224353,MN,2024-03-23,1,1,0,1,1,1,1,0,1,0
981,2.37207939366237,0.3784015611505555,MN,2024-03-24,1,1,0,1,0,1,1,0,1,0
982,0.0689423830548919,0.002835644376147065,MN,2024-03-25,1,1,1,1,1,1,1,1,1,1
983,1.0168942500498,0.158374082269647,MN,2024-03-26,1,1,1,0,1,1,1,1,0,0
984,0.937045479829448,0.1192583430349685,MN,2024-03-27,1,1,0,1,1,1,1,0,1,0
985,0.158018898220964,0.0058281347288015,MN,2024-03-28,1,1,1,1,1,1,0,1,1,0
986,1.79865846334279,0.3660081634179475,MN,2024-03-29,1,1,0,0,0,1,1,0,0,0
987,0.75017962091771,0.2198352291909995,MN,2024-03-30,0,1,1,1,1,0,1,1,1,0
988,1.29024843951335,0.195864256090177,MN,2024-03-31,0,1,1,1,1,0,0,1,1,0
989,0.0629234006526624,0.01937325069892745,MN,2024-04-01,1,1,1,1,1,1,0,1,1,0
990,0.0798056454350049,0.0266317399843634,MN,2024-04-02,1,1,1,1,1,0,1,1,1,0
991,0.403843387177775,0.0364575654210828,MN,2024-04-03,1,1,1,1,1,1,1,1,1,1
992,0.613927623798793,0.0494271905949427,MN,2024-04-04,1,1,1,1,1,1,0,1,1,0
993,0.985040350516836,0.186048470134076,MN,2024-04-05,1,1,1,0,1,0,1,1,0,1
994,0.484508487538682,0.086758765784689,MN,2024-04-06,1,1,1,1,1,1,0,1,1,0
995,0.56973752834199,0.1117612900107625,MN,2024-04-07,1,1,1,1,1,1,0,1,1,0
996,0.883082239764598,0.141150562928747,MN,2024-04-08,1,1,1,1,1,1,0,1,1,0
997,1.0750525807402,0.247736940933699,MN,2024-04-09,1,1,1,1,1,1,0,1,1,0
998,1.21522426415379,0.2797099300503615,MN,2024-04-10,1,1,1,1,1,1,0,1,1,0
999,2.16769148330887,0.375298483437722,MN,2024-04-11,1,0,1,0,1,0,0,1,0,0
1000,0.193423926279196,0.299863619763347,MN,2024-04-12,1,1,1,1,1,1,0,1,1,0
1001,1.60318083458139,0.3481076463835695,MN,2024-04-13,1,1,1,1,0,1,0,1,1,0
1002,0.625442518281371,0.3985695404272855,MN,2024-04-14,1,1,1,1,1,0,0,1,1,0
1003,1.79472705868286,0.495937669616189,MN,2024-04-15,1,0,1,1,1,0,0,1,1,0
1004,1.26615732528436,0.56238389942028,MN,2024-04-16,1,1,1,1,1,0,0,1,1,0
1005,3.29313985452511,0.553976160417535,MN,2024-04-17,1,0,1,1,0,1,0,1,1,0
1006,2.74523843324647,0.67317688021023,MN,2024-04-18,1,0,0,1,1,1,0,0,1,0
1007,1.86675428509399,0.696048986388965,MN,2024-04-19,1,0,0,1,1,1,0,0,1,0
1008,1.30569015842647,0.73880210312202,MN,2024-04-20,0,1,1,1,1,0,0,1,1,0
1009,NA,NA,MO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,0.00110218148469032,4.9932890584188e-4,MO,2024-03-11,1,1,1,1,1,1,1,1,1,1
1011,NA,NA,MO,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,0.0079434820007096,0.0058281347288015,MO,2024-03-28,1,1,1,1,1,1,1,1,1,1
1028,NA,NA,MO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,0.164837932572264,0.2545653951059985,MO,2024-04-11,1,1,1,1,1,1,1,1,1,1
1042,NA,NA,MO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,0.0037868816867207,4.9932890584188e-4,MS,2024-03-11,1,1,1,1,1,1,1,1,1,1
1053,0.00427587395213835,5.37120032491365e-4,MS,2024-03-12,1,1,1,1,1,1,1,1,1,1
1054,NA,NA,MS,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,1.24617633880273,0.476209880158215,MS,2024-03-14,0,1,1,1,0,0,1,1,1,0
1056,NA,NA,MS,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,0.00167885534988486,9.49911950245285e-4,MS,2024-03-18,1,1,1,1,1,1,1,1,1,1
1060,0.00221126433052387,0.00107158764302431,MS,2024-03-19,1,1,1,1,1,1,1,1,1,1
1061,0.00211885961620894,0.00122021677548594,MS,2024-03-20,1,1,1,1,1,1,1,1,1,1
1062,0.0113123967577836,0.00140435735700182,MS,2024-03-21,1,1,1,1,1,1,1,1,1,1
1063,NA,NA,MS,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,0.0053748459151093,0.002835644376147065,MS,2024-03-25,1,1,1,1,1,1,1,1,1,1
1067,NA,NA,MS,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,0.00880485119508749,0.0058281347288015,MS,2024-03-28,1,1,1,1,1,0,1,1,1,0
1070,NA,NA,MS,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,MS,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.0173228291695991,0.01937325069892745,MS,2024-04-01,1,1,1,1,1,1,1,1,1,1
1074,NA,NA,MS,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,0.038167262250984,0.0494271905949427,MS,2024-04-04,1,1,1,1,1,1,1,1,1,1
1077,NA,NA,MS,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,MS,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,0.6991343359683,0.2939899769567035,MS,2024-04-10,1,1,1,1,1,0,0,1,1,1
1083,NA,NA,MS,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,MS,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,MS,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,MS,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,0.0130604185066482,4.9932890584188e-4,NC,2024-03-11,1,1,1,1,1,1,1,1,1,1
