...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1654,NA,NA,PR,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,0.385958185244015,0.2657390433084595,PR,2023-07-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1656,NA,NA,PR,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,0.624766629025277,0.4400605782814965,PR,2023-07-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1659,NA,NA,PR,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.634311467472971,0.4452457475341025,PR,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1662,NA,NA,PR,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,PR,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,PR,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.695931736361856,0.496017244379852,PR,2023-07-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1669,NA,NA,PR,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,0.355203452589947,0.2500812891045935,PR,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1671,NA,NA,PR,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,PR,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,RI,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,RI,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,RI,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,RI,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,RI,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,RI,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,RI,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,RI,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,RI,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,RI,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,RI,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,RI,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,NA,NA,RI,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,RI,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,0.374299592489797,0.2560190060780395,RI,2023-07-16,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1703,NA,NA,RI,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,RI,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,RI,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,0.640877081220803,0.454349610658823,RI,2023-07-20,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1707,NA,NA,RI,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,0.806195365674868,0.573651080263265,RI,2023-07-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1711,0.6505521970184,0.462571868480922,RI,2023-07-25,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1712,NA,NA,RI,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,0.657413848084193,0.47017118096349,RI,2023-07-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1715,NA,NA,RI,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,0.554339429988137,0.392860536121278,RI,2023-07-31,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1718,NA,NA,RI,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,NA,NA,RI,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,RI,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,NA,NA,RI,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,RI,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,NA,NA,SC,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,0.782956428577032,0.55140860694402,SC,2023-06-26,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1725,0.948330817443406,0.4652587573526165,SC,2023-06-27,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
1726,0.84657368023394,0.430883174137661,SC,2023-06-28,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
1727,1.58502237174475,0.549641245419305,SC,2023-06-29,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1728,0.48663235763704,0.346905451584045,SC,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1729,NA,NA,SC,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,0.42283045218538,0.2943975941707625,SC,2023-07-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1731,NA,NA,SC,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,NA,NA,SC,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,0.611567321291463,0.4301392081166675,SC,2023-07-05,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1734,0.542783254592743,0.389099376072657,SC,2023-07-06,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1735,0.941935807738285,0.472555363152091,SC,2023-07-07,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1736,0.575960577494021,0.402605307298518,SC,2023-07-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1737,NA,NA,SC,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,0.667043878787099,0.4745191339994805,SC,2023-07-10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1739,0.698626182999078,0.3808749356397555,SC,2023-07-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1740,NA,NA,SC,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,0.772869493802034,0.55212217313257,SC,2023-07-13,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1742,0.746967209228919,0.3944049455177045,SC,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1743,NA,NA,SC,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,0.651910888566517,0.469235224472043,SC,2023-07-17,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1746,0.362445527121174,0.253385064030408,SC,2023-07-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1747,NA,NA,SC,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,1.54228120536393,0.34101423887619853,SC,2023-07-20,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0
1749,0.647738674601908,0.3657278845953145,SC,2023-07-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1750,NA,NA,SC,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,0.794057099958749,0.56109062216907,SC,2023-07-23,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1752,2.85031222125794,0.457036693422705,SC,2023-07-24,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1753,8.60893425202169,0.4658816674533865,SC,2023-07-25,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1754,0.653558461507493,0.4650445587212635,SC,2023-07-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1755,1.95364886921863,0.4133056134274755,SC,2023-07-27,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
1756,0.880420181533892,0.251077725339731,SC,2023-07-28,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1757,NA,NA,SC,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,SC,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,1.13419676352139,0.549545178014555,SC,2023-07-31,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
1760,0.735600954335135,0.3937872947828155,SC,2023-08-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
1761,NA,NA,SC,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,1.13872023030342,0.478823359528297,SC,2023-08-03,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1763,0.474643154820902,0.314144720489323,SC,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1764,NA,NA,SC,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,SD,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,1.27266473574901,0.4157613048205625,SD,2023-07-10,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1781,NA,NA,SD,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,1.33861931551897,0.44691307153949,SD,2023-07-15,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
1786,NA,NA,SD,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,0.655804656916674,0.4698724899102635,SD,2023-07-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1790,NA,NA,SD,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,0.67702554260878,0.372916986657058,SD,2023-07-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1795,NA,NA,SD,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,0.366851608454614,0.2504878479861355,SD,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1798,0.671833353409939,0.47017118096349,SD,2023-07-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1799,0.566504891024961,0.404866579531631,SD,2023-07-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1800,0.663558945415733,0.4708105576847435,SD,2023-07-30,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1801,NA,NA,SD,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,0.753139446807702,0.53641040860348,SD,2023-08-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1804,1.17871666283412,0.374265585771505,SD,2023-08-03,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
1805,0.525399076756104,0.367927958355139,SD,2023-08-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1806,NA,NA,SD,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,NA,NA,TN,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,0.458583298377915,0.325174750602851,TN,2023-06-27,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1810,NA,NA,TN,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,NA,NA,TN,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,NA,NA,TN,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,NA,NA,TN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,NA,NA,TN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,NA,NA,TN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,NA,NA,TN,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,0.690338662214802,0.3821822708704,TN,2023-07-05,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1818,0.539183174148968,0.3345018455628455,TN,2023-07-06,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1819,0.749109293425179,0.394976320093653,TN,2023-07-07,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1820,NA,NA,TN,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,NA,NA,TN,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,0.751049069335324,0.394726009823471,TN,2023-07-10,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1823,0.38260251102231,0.2657390433084595,TN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1824,0.991129046995446,0.494280520654751,TN,2023-07-12,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1825,1.27000094287563,0.305616030986727,TN,2023-07-13,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1826,0.87707937949456,0.4559272885217725,TN,2023-07-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1827,0.60304091176936,0.3522592002394255,TN,2023-07-15,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1828,NA,NA,TN,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,1.26887090620107,0.302270546550859,TN,2023-07-17,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
1830,0.75064723625998,0.3954964683589645,TN,2023-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1831,0.892977329004516,0.458826989243793,TN,2023-07-19,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1832,0.653252680257621,0.468295294609624,TN,2023-07-20,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
1833,0.680606172696675,0.4806700023278385,TN,2023-07-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1834,NA,NA,TN,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,NA,NA,TN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,0.790794216352413,0.4060112228998095,TN,2023-07-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1837,0.863194739553512,0.4204491775329565,TN,2023-07-25,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
1838,0.886235827792503,0.2500812891045935,TN,2023-07-26,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1839,1.2593156011056,0.3794748290285625,TN,2023-07-27,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
1840,NA,NA,TN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,0.933823528924729,0.430105206189296,TN,2023-07-29,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1842,0.669873083697787,0.475529649532694,TN,2023-07-30,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1843,1.06885471033537,0.359630154593099,TN,2023-07-31,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
1844,0.677973741409832,0.4811108144149065,TN,2023-08-01,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1845,1.44178371342922,0.4468963371239465,TN,2023-08-02,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1846,2.77332362725098,0.2750224085623845,TN,2023-08-03,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1847,0.899638064511405,0.367921028117108,TN,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1848,NA,NA,TN,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,0.609362887585118,0.432017195264859,TX,2023-06-25,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1850,0.966731599725424,0.3753438645684505,TX,2023-06-26,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
