...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
653,0.527602101153862,0.333951723705007,IN,2024-06-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
654,0.364537516616535,0.252993040355264,IN,2024-06-11,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
655,NA,NA,IN,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,IN,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,NA,NA,IN,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,NA,NA,IN,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,NA,NA,IN,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,NA,NA,IN,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,NA,NA,IN,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,NA,NA,IN,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.821993361355142,0.611813379346865,IN,2024-06-24,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
668,NA,NA,IN,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,NA,NA,IN,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,NA,NA,IN,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.271095632220611,0.200411343021725,KS,2024-05-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
675,0.285931694152537,0.2102176277410545,KS,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,NA,NA,KS,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,NA,NA,KS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.599057244629444,0.42820705339748,KS,2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
697,NA,NA,KS,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0.690396787313501,0.4934983622164495,KS,2024-06-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
700,NA,NA,KS,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.48442895168797,0.50990319161931,KS,2024-06-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
703,NA,NA,KS,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,NA,KY,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,NA,NA,KY,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.715575148584637,0.50990319161931,KY,2024-06-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
745,NA,NA,KY,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,NA,NA,LA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,1.19726526172218,0.200411343021725,LA,2024-05-20,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
759,1.2293589687143,0.574757506792415,LA,2024-05-21,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
760,1.20533281996393,0.4894677164389285,LA,2024-05-22,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1
761,0.50933304721988,0.2616703758791085,LA,2024-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
762,0.447661765250885,0.315830640229203,LA,2024-05-24,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
763,NA,NA,LA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,0.516288223225724,0.355421523029784,LA,2024-05-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
765,NA,NA,LA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,0.394928018390213,0.283308924218472,LA,2024-05-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
767,0.968611836862953,0.294128734381439,LA,2024-05-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
768,1.03932013805838,0.361894425714141,LA,2024-05-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
769,0.665518408856567,0.4690314698139945,LA,2024-05-31,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
770,NA,NA,LA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.365367815421167,0.260323769554245,LA,2024-06-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
772,NA,NA,LA,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,1.80840390195882,0.358645945950433,LA,2024-06-04,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
774,1.42778936476885,0.4357490814263325,LA,2024-06-05,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
775,0.729670392463804,0.4055718475697895,LA,2024-06-06,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
776,0.715274550542879,0.3830082565682855,LA,2024-06-07,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
777,0.70991961692143,0.380354906063413,LA,2024-06-08,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
778,0.72499471594139,0.509080817586355,LA,2024-06-09,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
779,1.28167970570936,0.4185918541685225,LA,2024-06-10,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
780,1.25458529012082,0.379249245314503,LA,2024-06-11,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
781,2.37977035272117,0.403049919475325,LA,2024-06-12,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
782,3.26790321791481,0.4236071747173065,LA,2024-06-13,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0
783,1.88842770881278,0.412397744437177,LA,2024-06-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
784,NA,NA,LA,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,0.892524650517724,0.4610379585770425,LA,2024-06-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
786,1.03346336617794,0.370135905626848,LA,2024-06-17,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
787,2.27463358470692,0.4861412770053965,LA,2024-06-18,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0
788,1.94025976313816,0.4867978320734225,LA,2024-06-19,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
789,0.765967753396558,0.391958232337941,LA,2024-06-20,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
790,1.20519750451495,0.5218822366578,LA,2024-06-21,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
791,1.8097697161106,0.575301514665045,LA,2024-06-22,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
792,1.46655699017595,0.59074352058846,LA,2024-06-23,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
793,1.98373556450267,0.63452185797383,LA,2024-06-24,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
794,1.94134648119103,0.53150046473944,LA,2024-06-25,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
795,3.54790415973657,0.603908508104225,LA,2024-06-26,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
796,10.6240417346948,0.727221502127305,LA,2024-06-27,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
797,1.44205441996458,0.722259425893445,LA,2024-06-28,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
798,1.57960786420014,0.769989826426775,LA,2024-06-29,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
799,NA,NA,MA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,1.29024751291605,0.3035097448604175,MA,2024-05-20,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
801,NA,NA,MA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,1.01713074336762,0.4875369115503345,MA,2024-05-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
803,0.465701487597593,0.324198000063333,MA,2024-05-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
804,0.336047943831701,0.240751430995354,MA,2024-05-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
805,NA,NA,MA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,NA,NA,MA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,0.840978645493161,0.426909478888808,MA,2024-05-28,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
809,0.704900607864395,0.482594240997796,MA,2024-05-29,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
810,0.425610145319379,0.304972590368573,MA,2024-05-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
811,0.795115856516789,0.410771167414007,MA,2024-05-31,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
812,NA,NA,MA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,0.483188252478506,0.3480741632882495,MA,2024-06-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
815,0.356955238775417,0.2532877000126305,MA,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816,NA,NA,MA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,NA,NA,MA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,0.9415502898907,0.4724481553311395,MA,2024-06-07,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0
819,NA,NA,MA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,1.59620833772446,0.55395436203908,MA,2024-06-10,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0
822,0.520869641407058,0.330173690243103,MA,2024-06-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
823,0.922537350707825,0.467197511815514,MA,2024-06-12,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
824,1.34262457940231,0.4339842798612995,MA,2024-06-13,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
825,1.00764902433176,0.45354074693653,MA,2024-06-14,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
826,NA,NA,MA,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,0.438015004609243,0.3149466655093415,MA,2024-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
828,0.926715049587394,0.471868816225509,MA,2024-06-17,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
829,0.956623998154276,0.4864425010698315,MA,2024-06-18,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
830,NA,NA,MA,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,1.83466265153525,0.532674069668635,MA,2024-06-20,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0
832,0.802797165842665,0.579687864597,MA,2024-06-21,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
833,NA,NA,MA,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1.16486369536732,0.47419426706163,MA,2024-06-24,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0
836,0.857034575304752,0.64267550757543,MA,2024-06-25,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,0.895301384119796,0.672914112556105,MA,2024-06-26,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
838,1.93049906524615,0.457501239861212,MA,2024-06-27,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
839,3.43262769401669,0.747882139766335,MA,2024-06-28,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
840,1.06387521651375,0.80477788431381,MA,2024-06-29,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
841,NA,NA,MD,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,0.31685228247515,0.276028429517052,MD,2024-05-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
843,0.726380516058275,0.3863254888985815,MD,2024-05-21,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
844,1.40017047446416,0.429962134884602,MD,2024-05-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
845,0.899822643653076,0.32924604004808,MD,2024-05-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
846,1.41862227598572,0.3799561085667315,MD,2024-05-24,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
847,0.859863579018823,0.251236121280842,MD,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
848,0.719689435068985,0.504077237845225,MD,2024-05-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
849,NA,NA,MD,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,NA,NA,MD,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,NA,NA,MD,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,0.670753756743282,0.475738096405278,MD,2024-05-30,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
853,0.376164367685962,0.292611047010619,MD,2024-05-31,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
854,0.671662629375701,0.46247137739437,MD,2024-06-01,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
855,0.472945570320423,0.337393113171731,MD,2024-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
856,1.11805923219128,0.3480741632882495,MD,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
857,NA,NA,MD,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,1.16684176092476,0.391933737062099,MD,2024-06-05,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
859,0.499390420978032,0.3532374318435805,MD,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
860,1.21673843628317,0.401661754044828,MD,2024-06-07,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
861,0.760443772022377,0.4100023824935635,MD,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
862,1.08174246281634,0.331489234103819,MD,2024-06-09,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
863,1.64274524969102,0.283167645426898,MD,2024-06-10,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
864,1.05427909608995,0.517244978182,MD,2024-06-11,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
865,1.97779704080606,0.404976766165507,MD,2024-06-12,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
866,0.781154740402912,0.4034211094777885,MD,2024-06-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
867,NA,NA,MD,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,0.859504806228656,0.421634735937354,MD,2024-06-15,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
869,1.5917688210102101,0.497073517407208,MD,2024-06-16,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0
870,1.47243131121175,0.50651935318332,MD,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
