...1,es_score,brier_score,location,target_date,X22F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X22F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
766,0.0511749101458364,5.95700099163225e-4,LA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
767,0.00374398339617908,6.4528221328232e-4,LA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
768,2.27996451105442,0.161828793185994,LA,2024-03-14,1,1,1,0,1,0,1,1,0,0,1,0
769,0.00124715251696882,7.65531972739545e-4,LA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
770,0.0201983474309199,8.3781943263578e-4,LA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
771,1.23423947818701,0.2418011069934715,LA,2024-03-17,1,1,1,0,1,0,1,1,1,0,1,0
772,0.137576785705447,0.0010115704764866,LA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
773,0.11168086557623,0.00111534393837801,LA,2024-03-19,1,1,1,1,1,1,1,1,0,1,1,0
774,0.00729933306161971,0.00123215897504307,LA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
775,0.0170149291155459,0.001363547798598965,LA,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
776,0.0500495731951813,0.00151122288782213,LA,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
777,0.010121848505688,0.00167709573066126,LA,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
778,0.0105252567771775,0.001863297252965245,LA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
779,2.40242225452697,0.31864946295715,LA,2024-03-25,1,1,1,0,1,0,1,1,0,0,1,1
780,0.634560273348249,0.1153222535510785,LA,2024-03-26,1,1,1,1,1,1,1,1,0,1,1,0
781,NA,NA,LA,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,0.238666607235948,0.00286298331668568,LA,2024-03-28,1,1,1,1,1,1,1,1,0,1,1,0
783,NA,NA,LA,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,NA,NA,LA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,NA,NA,LA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,0.0250042075773627,0.004432162434479,LA,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
787,0.370309673941876,0.004945882650483845,LA,2024-04-02,1,1,1,1,1,1,1,1,0,1,1,0
788,0.0338013141685632,0.0055191143658163,LA,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
789,0.115507195968972,0.00615827285194235,LA,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
790,0.0107192720969185,0.00687037592124955,LA,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
791,NA,NA,LA,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,NA,NA,LA,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,2.21963074006671,0.369315165405923,LA,2024-04-08,1,1,1,0,1,0,1,1,0,0,1,0
794,0.0173492466882923,0.0106118815781417,LA,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
795,0.0653918580903769,0.0118177924404053,LA,2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
796,0.0711904398291766,0.01315355180189445,LA,2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
797,0.146942003111305,0.01463142127423035,LA,2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
798,0.811155700257466,0.3887404977980595,LA,2024-04-13,1,1,0,1,1,0,1,1,1,1,1,1
799,NA,NA,MA,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,6.277552599871e-4,3.77527314692525e-4,MA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
801,NA,NA,MA,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,1.25132782395712,0.3210406459054625,MA,2024-03-06,1,1,0,1,1,0,1,1,0,1,1,0
803,NA,NA,MA,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,NA,NA,MA,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,NA,NA,MA,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,NA,NA,MA,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,9.4163996071606e-4,5.95700099163225e-4,MA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
809,0.0153941917108368,6.4528221328232e-4,MA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
810,NA,NA,MA,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,0.00118583221678056,7.65531972739545e-4,MA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
812,0.00129259119886769,8.3781943263578e-4,MA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
813,NA,NA,MA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,0.0140281254750496,0.0010115704764866,MA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
815,NA,NA,MA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,0.00195860093481711,0.00123215897504307,MA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
817,NA,NA,MA,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,0.00230051534808939,0.00151122288782213,MA,2024-03-22,1,1,1,1,1,1,1,1,0,1,1,0
819,NA,NA,MA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,0.00325440239456255,0.002072200010242105,MA,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
822,0.0328698053317825,0.002306442208381125,MA,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
823,0.0160667306656548,0.002568953604197095,MA,2024-03-27,1,1,1,1,1,1,1,1,0,1,1,0
824,0.0159697190557618,0.00286298331668568,MA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
825,0.00529741772676984,0.003192129554254265,MA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
826,NA,NA,MA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,NA,NA,MA,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,0.00758820327569562,0.004945882650483845,MA,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
830,1.18492898425288,0.85699975509503,MA,2024-04-03,1,1,0,1,1,0,1,1,0,1,1,0
831,1.30431931149463,0.92578598630068,MA,2024-04-04,1,1,1,1,0,0,1,1,1,1,0,0
832,0.0378081093680259,0.00687037592124955,MA,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
833,0.0436416160020738,0.0076630836089875,MA,2024-04-06,1,1,1,1,1,1,1,1,0,1,1,0
834,0.0143481865179846,0.00854473735625735,MA,2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
835,0.104587376181868,0.00952439797817625,MA,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
836,0.901312121449161,0.4076120719755385,MA,2024-04-09,1,1,0,1,1,0,1,1,0,1,1,0
837,1.0944227669269,0.794423333320305,MA,2024-04-10,1,1,0,1,1,0,1,1,1,1,1,1
838,0.0218191797733674,0.01315355180189445,MA,2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
839,0.158894341383754,0.01463142127423035,MA,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
840,NA,NA,MA,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NA,NA,MD,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,NA,NA,MD,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,0.00217123997471153,3.9116782486765e-4,MD,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
844,1.23022010854703,0.194670057631479,MD,2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
845,7.9323238926464e-4,4.28567997352875e-4,MD,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
846,8.650602962347e-4,4.52848823860395e-4,MD,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
847,6.7845481620745e-4,4.81280441872675e-4,MD,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
848,NA,NA,MD,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,NA,NA,MD,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,NA,NA,MD,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,NA,NA,MD,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,0.00135763088073905,7.0163925652681e-4,MD,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
853,0.00987255211682667,7.65531972739545e-4,MD,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
854,NA,NA,MD,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,0.00599679479623318,9.1946950345535e-4,MD,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
856,0.00617841239580634,0.0010115704764866,MD,2024-03-18,1,1,1,1,1,1,1,1,0,1,1,0
857,NA,NA,MD,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,0.00832877511573459,0.00123215897504307,MD,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
859,NA,NA,MD,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,0.00242418832436633,0.00151122288782213,MD,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
861,0.00264653098083661,0.00167709573066126,MD,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
862,NA,NA,MD,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,0.0295390457367974,0.002072200010242105,MD,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
864,0.00266371367551656,0.002306442208381125,MD,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
865,NA,NA,MD,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,0.0174844070711748,0.00286298331668568,MD,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
867,0.00578358192181226,0.003192129554254265,MD,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
868,NA,NA,MD,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,NA,NA,MD,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,0.027707280860466,0.004432162434479,MD,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
871,1.01647154338195,0.097704305888951,MD,2024-04-02,1,1,1,1,0,1,1,1,0,1,0,1
872,0.537195280116608,0.1474325544873525,MD,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
873,0.613453819379147,0.174779308785346,MD,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
874,1.90491733839932,0.589578728666455,MD,2024-04-05,1,1,0,0,1,0,1,1,0,0,1,0
875,0.139694016174679,0.0076630836089875,MD,2024-04-06,1,1,1,1,1,1,1,1,1,1,1,1
876,0.0513308082993512,0.00854473735625735,MD,2024-04-07,1,1,1,1,1,1,1,1,0,1,1,0
877,0.183178997741236,0.00952439797817625,MD,2024-04-08,1,1,1,1,1,1,1,1,0,1,1,0
878,0.114176264210104,0.0106118815781417,MD,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
879,0.132332444925291,0.0118177924404053,MD,2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
880,0.675345298194089,0.270034872795231,MD,2024-04-11,1,1,1,1,1,1,1,1,0,1,1,0
881,0.256984072421217,0.01463142127423035,MD,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
882,0.0241971515917448,0.0162645195629802,MD,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
883,NA,NA,ME,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.0162827331224075,3.66988435297925e-4,MI,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
926,2.83410893753424,0.1271556634455065,MI,2024-03-04,1,1,1,0,0,0,1,1,1,0,0,0
927,1.57925930203744,0.092639945510769,MI,2024-03-05,1,0,1,1,1,0,1,0,0,1,1,0
928,0.139571855033794,4.08102438234175e-4,MI,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
929,2.63648138297671,0.131940248387759,MI,2024-03-07,1,1,0,1,0,0,1,1,0,1,0,0
930,0.886481924647599,0.0876572455247,MI,2024-03-08,1,1,0,1,1,1,1,1,1,1,1,1
931,0.990413404970937,0.12019675912139,MI,2024-03-09,1,1,0,1,1,0,1,1,0,1,1,0
932,1.23294393633582,0.3192005944398595,MI,2024-03-10,1,1,0,1,1,0,1,1,1,1,1,1
933,3.13272973894528,0.2246684239635555,MI,2024-03-11,1,0,1,1,0,0,1,0,1,1,0,0
934,1.07763694197964,0.0974383848104415,MI,2024-03-12,1,1,1,0,1,1,1,1,1,1,1,1
935,0.635951054406115,0.0600304470707135,MI,2024-03-13,1,1,1,1,1,1,1,1,0,1,1,0
936,0.135864332309907,7.0163925652681e-4,MI,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
937,0.0169619627644897,7.65531972739545e-4,MI,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
938,0.00496251144522541,8.3781943263578e-4,MI,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
939,0.0313771675308026,9.1946950345535e-4,MI,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
940,1.70254521329133,0.114435505480966,MI,2024-03-18,1,0,1,1,0,0,1,0,0,1,0,1
941,2.5331264751982,0.143880916596531,MI,2024-03-19,1,1,1,0,1,0,1,1,0,0,1,0
942,2.60113159348768,0.1594988229335,MI,2024-03-20,1,1,1,0,1,0,1,1,0,0,1,0
943,3.21328755713317,0.165202705069498,MI,2024-03-21,1,1,0,0,1,0,1,1,0,0,1,0
944,0.360033977373181,0.00151122288782213,MI,2024-03-22,1,1,1,1,1,1,1,1,0,1,1,0
945,1.19946434610369,0.2401712688710315,MI,2024-03-23,1,1,1,0,1,0,1,1,0,0,1,1
946,0.0406176735641731,0.001863297252965245,MI,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
947,0.325153901843668,0.002072200010242105,MI,2024-03-25,1,1,1,1,1,1,1,1,0,1,1,0
948,2.30000309198789,0.217789542258014,MI,2024-03-26,0,1,1,0,1,0,0,1,1,0,1,0
949,1.7552027173527,0.13324026219019,MI,2024-03-27,1,1,1,1,0,0,1,1,0,1,0,0
950,3.20265026296961,0.2855196960292425,MI,2024-03-28,0,1,0,1,0,0,0,1,0,1,0,0
951,0.269637691459966,0.003192129554254265,MI,2024-03-29,1,1,1,1,1,1,1,1,0,1,1,0
952,0.671175850031675,0.150354907188502,MI,2024-03-30,1,1,1,1,1,1,1,1,0,1,1,0
953,2.02481217164155,0.3535892213074505,MI,2024-03-31,1,1,0,1,1,0,1,1,0,1,1,0
954,0.468019582115251,0.112798630330949,MI,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
955,0.371890904600696,0.004945882650483845,MI,2024-04-02,1,1,1,1,1,1,1,1,0,1,1,0
956,0.39479652490246,0.0055191143658163,MI,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
957,0.908729243537199,0.1358667620314835,MI,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
958,1.38653005519584,0.2154384670153535,MI,2024-04-05,1,1,0,1,1,0,1,1,1,1,1,1
959,1.85810820039258,0.371673325627897,MI,2024-04-06,1,1,1,0,0,0,1,1,0,0,0,0
960,1.36552451633718,0.254214288603298,MI,2024-04-07,1,1,1,0,1,0,1,1,1,0,1,0
961,2.24351666056726,0.2304587797268295,MI,2024-04-08,1,1,0,0,1,0,1,1,0,0,1,0
962,2.50186687142939,0.2920829584041925,MI,2024-04-09,1,1,1,0,0,0,1,1,0,0,0,1
963,0.340695644071467,0.1236185839946765,MI,2024-04-10,1,1,1,1,1,1,1,1,0,1,1,0
964,1.30857790634862,0.270034872795231,MI,2024-04-11,1,1,0,1,1,0,1,1,1,1,1,1
965,3.05356723531248,0.4086365850002075,MI,2024-04-12,1,1,0,1,0,0,1,1,0,1,0,0
966,0.60502475199959,0.2645818383863665,MI,2024-04-13,1,1,1,1,1,1,1,1,0,1,1,0
967,1.15168563918037,0.121825193792757,MN,2024-03-03,1,1,1,0,1,0,1,1,1,0,1,0
968,0.0863883668851853,3.77527314692525e-4,MN,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
969,1.7453675981898,0.1026903157316325,MN,2024-03-05,1,1,1,0,0,0,1,1,1,0,0,0
970,0.691875946656639,0.051034293512007,MN,2024-03-06,1,1,0,1,1,1,1,1,0,1,1,0
971,0.974490488740784,0.0545190986626515,MN,2024-03-07,1,0,1,1,1,1,1,0,1,1,1,0
972,1.87549082369189,0.1759973933973435,MN,2024-03-08,1,1,0,1,0,0,1,1,0,1,0,0
973,0.0522272903047769,4.81280441872675e-4,MN,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
974,0.0250567017965217,5.14253952641065e-4,MN,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
975,0.120851514611357,5.5222110336414e-4,MN,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
976,0.694402113343688,0.064081361075039,MN,2024-03-12,1,1,1,1,1,1,1,1,0,1,1,0
977,0.0399389899286335,6.4528221328232e-4,MN,2024-03-13,1,1,1,1,1,1,1,1,0,1,1,0
978,0.0461218981096548,7.0163925652681e-4,MN,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
979,0.0177959249113366,7.65531972739545e-4,MN,2024-03-15,1,1,1,1,1,1,1,1,0,1,1,0
980,0.118528777211653,8.3781943263578e-4,MN,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
981,0.0126846753885738,9.1946950345535e-4,MN,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
982,0.0332738738607494,0.0010115704764866,MN,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
983,3.75517228869828,0.3614266766026255,MN,2024-03-19,1,1,1,0,1,0,1,1,1,0,1,0
984,0.0605860527362043,0.00123215897504307,MN,2024-03-20,1,1,1,1,1,1,1,1,0,1,1,0
985,0.12658070951952,0.00136354779859896,MN,2024-03-21,1,1,1,1,1,1,1,1,0,1,1,0
986,1.00661998609517,0.2321489916968305,MN,2024-03-22,1,1,0,1,1,0,1,1,1,1,1,1
987,1.08802184970406,0.1379594803823015,MN,2024-03-23,1,1,1,0,1,1,1,1,0,0,1,1
988,2.47361989504733,0.382634267307118,MN,2024-03-24,1,1,1,0,1,0,1,1,1,0,1,0
989,0.0438685462446564,0.002072200010242105,MN,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
990,1.11036452335568,0.1604809273502715,MN,2024-03-26,1,1,1,1,0,1,1,1,1,1,0,0
991,1.03345175738289,0.120678327479122,MN,2024-03-27,1,1,1,0,1,1,1,1,0,0,1,1
992,0.0928996965749561,0.00286298331668568,MN,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
993,2.0088088751848,0.379259007554079,MN,2024-03-29,1,0,1,0,1,0,1,0,1,0,1,0
994,0.825156467549982,0.2237521751671945,MN,2024-03-30,1,1,0,1,1,0,1,1,0,1,1,0
995,1.54054665831956,0.198203834684893,MN,2024-03-31,1,1,0,1,1,0,1,1,0,1,1,0
996,0.0239385072840901,0.004432162434479,MN,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
997,0.0310522777601088,0.004945882650483845,MN,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
998,0.163837315650175,0.0055191143658163,MN,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
999,0.224680037506049,0.00615827285194235,MN,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1000,1.03512692831843,0.1594209537753665,MN,2024-04-05,1,1,1,1,0,1,1,1,1,1,0,0
1001,0.150599203689962,0.0076630836089875,MN,2024-04-06,1,1,1,1,1,1,1,1,0,1,1,0
1002,0.162953798380493,0.00854473735625735,MN,2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
1003,0.245103995152277,0.00952439797817625,MN,2024-04-08,1,1,1,1,1,1,1,1,0,1,1,0
1004,0.34433222716101197,0.1240405074059695,MN,2024-04-09,1,1,1,1,1,1,1,1,0,1,1,0
1005,0.331207616009717,0.1236185839946765,MN,2024-04-10,1,1,1,1,1,1,1,1,0,1,1,0
1006,1.57871667595016,0.233630107127242,MN,2024-04-11,1,1,1,1,0,0,1,1,0,1,0,0
1007,0.0224019630396882,0.01463142127423035,MN,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
1008,0.387537693371278,0.0162645195629802,MN,2024-04-13,1,1,1,1,1,1,1,1,0,1,1,0
1009,NA,NA,MO,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,4.7404438743174e-4,3.9116782486765e-4,MO,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1012,6.3539201319425e-4,4.08102438234175e-4,MO,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1013,NA,NA,MO,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,6.7049279377987e-4,4.52848823860395e-4,MO,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1015,NA,NA,MO,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,8.0345715321843e-4,5.5222110336414e-4,MO,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1018,NA,NA,MO,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
