...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
708,NA,NA,KS,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.39895652256159,0.4285465446645275,KS,2024-06-17,1,1,1,0,1,1,1,0,0,1,0,1,1,1
710,NA,NA,KS,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,NA,KY,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,NA,NA,KY,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,NA,NA,KY,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.658819335779328,0.4285465446645275,KY,2024-06-17,1,1,1,0,1,1,1,1,0,1,0,1,1,1
752,NA,NA,KY,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,NA,NA,LA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,0.912671631881251,0.636819379733035,LA,2024-05-13,1,1,1,0,1,1,1,1,0,1,0,1,1,1
759,0.652422624717582,0.1761007031934855,LA,2024-05-14,1,1,1,1,1,1,1,1,0,1,1,0,1,0
760,0.49947922901239,0.362030531572067,LA,2024-05-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
761,0.927608117113909,0.65413548960979,LA,2024-05-16,1,1,1,1,0,1,1,1,0,1,1,0,1,1
762,0.698607506624159,0.2958995553912405,LA,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
763,NA,NA,LA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,1.37078628086162,0.23937783381439,LA,2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1,1,0
766,1.18247430350789,0.553740268660015,LA,2024-05-21,1,0,1,0,1,1,1,1,0,0,0,1,1,0
767,1.10972880544422,0.4626075116658345,LA,2024-05-22,1,1,1,0,1,1,0,0,0,1,0,1,1,0
768,0.584566526180504,0.2778924553381675,LA,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
769,0.385781804309542,0.279346052301772,LA,2024-05-24,1,1,1,1,1,1,1,0,1,1,1,1,1,0
770,NA,NA,LA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.52599464376485,0.355529539789114,LA,2024-05-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1
772,NA,NA,LA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,0.469104651105792,0.3316664067784965,LA,2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
774,1.10210659267403,0.3432155528558025,LA,2024-05-29,1,1,1,1,1,1,0,1,0,1,1,1,1,0
775,1.19708551897892,0.3920542311771375,LA,2024-05-30,0,1,1,1,1,1,0,0,0,1,1,0,1,0
776,0.676670501012213,0.4610229596459045,LA,2024-05-31,1,0,1,1,1,1,1,0,0,1,1,1,1,1
777,NA,NA,LA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,0.321851064014874,0.2369664768233655,LA,2024-06-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1
779,NA,NA,LA,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,1.98825160209031,0.4097361270186915,LA,2024-06-04,0,1,1,1,1,1,0,0,0,1,1,1,1,0
781,1.33972812441443,0.4052635605700475,LA,2024-06-05,1,1,1,0,1,1,1,1,0,1,0,1,1,1
782,0.829629655367865,0.430075095165438,LA,2024-06-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1
783,0.64176080784803,0.355789884084815,LA,2024-06-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
784,0.64097663211057,0.3530802404986465,LA,2024-06-08,1,1,1,0,1,1,1,0,1,1,1,1,1,0
785,0.713068044772679,0.4708056477543375,LA,2024-06-09,1,1,1,0,1,1,1,0,1,1,0,1,1,1
786,1.41196022098923,0.468378485834841,LA,2024-06-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1
787,1.69472761518019,0.407607965812507,LA,2024-06-11,1,1,1,1,1,0,1,0,1,1,0,1,0,0
788,2.6994382400944,0.426299873341138,LA,2024-06-12,0,1,1,1,1,1,0,0,0,1,0,0,1,0
789,3.47865701038284,0.4206470335803415,LA,2024-06-13,0,0,1,1,1,1,1,0,0,1,0,1,1,0
790,2.06759306300034,0.42255086355305,LA,2024-06-14,0,1,1,1,1,1,0,0,1,1,1,1,1,0
791,NA,NA,LA,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,0.828711228910446,0.4116400358546645,LA,2024-06-16,1,1,1,1,1,1,1,0,0,1,0,1,1,0
793,0.649999701590365,0.2916308584168815,LA,2024-06-17,1,1,1,1,1,1,1,0,0,1,0,1,1,1
794,2.01410684211008,0.4408602555457825,LA,2024-06-18,0,1,1,1,1,1,0,1,0,0,0,1,1,0
795,1.5364092310883,0.4168495392163335,LA,2024-06-19,1,1,1,1,1,1,0,0,0,1,0,1,1,0
796,1.00467818888846,0.435189122160747,LA,2024-06-20,1,1,1,1,1,0,1,0,1,1,0,1,0,0
797,0.511178117921794,0.346373491571188,LA,2024-06-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1
798,1.41162562290386,0.4324149722383365,LA,2024-06-22,0,0,1,1,1,1,0,0,0,1,1,1,1,0
799,NA,NA,MA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,NA,NA,MA,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,0.873153582367223,0.418971654858839,MA,2024-05-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0
802,NA,NA,MA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,0.477163801665077,0.3510692931381155,MA,2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
804,0.472272913763612,0.340506625210621,MA,2024-05-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1
805,NA,NA,MA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,1.42184163841364,0.326222993599663,MA,2024-05-20,0,1,1,0,1,1,0,0,1,1,0,1,1,1
808,NA,NA,MA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,0.961301784094245,0.4656137128851265,MA,2024-05-22,1,1,1,1,0,1,1,1,1,1,1,0,1,0
810,0.400884134374283,0.2866131522094715,MA,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
811,0.406245884678116,0.2851148765213045,MA,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812,NA,NA,MA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,NA,NA,MA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,0.779415497826965,0.3960334306374385,MA,2024-05-28,1,1,1,0,1,1,1,1,1,1,0,1,1,0
816,0.698517597378138,0.472788639987968,MA,2024-05-29,1,0,1,1,1,1,1,1,0,1,1,1,1,0
817,0.495427577847911,0.3546736742236195,MA,2024-05-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
818,0.712559959766271,0.381172980356409,MA,2024-05-31,1,1,1,0,1,1,1,0,0,1,0,1,1,0
819,NA,NA,MA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,0.555078738241934,0.3990952941249255,MA,2024-06-03,1,1,1,1,1,1,0,1,0,1,1,1,1,0
822,0.30036503049429,0.232933647186296,MA,2024-06-04,1,1,1,1,1,1,1,0,1,1,1,1,1,0
823,NA,NA,MA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,NA,NA,MA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
825,0.957134744125543,0.4532930752872885,MA,2024-06-07,1,1,1,0,1,1,1,0,1,1,0,1,1,1
826,NA,NA,MA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,1.79163889557238,0.635959299707985,MA,2024-06-10,1,1,1,1,1,0,1,0,0,1,1,1,0,1
829,0.489281852984128,0.319972500230308,MA,2024-06-11,1,1,1,1,1,1,1,0,1,1,0,1,1,1
830,0.954713767697288,0.4703247066740035,MA,2024-06-12,1,1,1,1,1,1,1,0,1,0,0,1,1,0
831,1.49591554320112,0.462666120898988,MA,2024-06-13,0,1,1,1,1,1,0,0,0,1,1,1,1,0
832,1.06098775379116,0.4475677553859655,MA,2024-06-14,0,1,1,1,1,1,1,1,0,1,1,1,1,0
833,NA,NA,MA,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,0.307422111750578,0.241623735854941,MA,2024-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
835,0.832586422698204,0.407328423816111,MA,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
836,0.815105543239703,0.403075785942292,MA,2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1
837,NA,NA,MA,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,1.42194567492446,0.4382885189642595,MA,2024-06-20,1,1,1,1,1,1,0,0,1,1,1,1,1,0
839,0.626840827581505,0.4073749744222585,MA,2024-06-21,1,1,1,0,1,1,1,1,1,1,1,1,1,1
840,NA,NA,MA,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,1.12252268370908,0.53375658670655,MD,2024-05-12,1,1,1,1,0,1,0,1,1,1,1,0,1,0
842,0.30769644550676,0.275756536473943,MD,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
843,0.304969000294609,0.2747331139025655,MD,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
844,0.946473959609572,0.4690445608888575,MD,2024-05-15,1,0,1,1,1,1,1,0,1,1,1,1,1,0
845,0.426612094038367,0.24784193896233,MD,2024-05-16,1,1,1,1,1,1,1,0,1,1,0,1,1,1
846,NA,NA,MD,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,0.463313870845631,0.3303652831323955,MD,2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
848,NA,NA,MD,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,0.305332160755411,0.2754021014396325,MD,2024-05-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
850,0.685703721803767,0.3777944476417345,MD,2024-05-21,1,1,1,0,1,1,1,1,1,1,0,1,1,0
851,1.44472680608583,0.433942745117455,MD,2024-05-22,0,0,1,1,1,1,1,0,0,1,0,1,1,1
852,1.02760080206743,0.35321906502522,MD,2024-05-23,0,1,1,1,1,1,1,0,0,1,1,1,1,1
853,1.52574351037925,0.3952966582674115,MD,2024-05-24,0,0,1,1,1,1,1,0,0,1,1,1,1,1
854,0.990368558708077,0.2967487747427785,MD,2024-05-25,1,1,1,1,1,1,0,0,1,1,1,1,1,0
855,0.71118557092644,0.491828545974462,MD,2024-05-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
856,NA,NA,MD,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,NA,NA,MD,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,NA,NA,MD,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,0.682297826477128,0.466815345084174,MD,2024-05-30,1,0,1,1,1,1,1,1,0,1,0,1,1,1
860,0.401392200417604,0.304443933063806,MD,2024-05-31,1,1,1,1,1,1,1,0,1,1,1,1,1,0
861,0.663873607765159,0.4554073474690325,MD,2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
862,0.541838404174822,0.3882479371971725,MD,2024-06-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
863,1.24020906253819,0.3990952941249255,MD,2024-06-03,1,1,1,1,1,1,0,0,1,0,1,1,1,0
864,NA,NA,MD,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,1.33043671907781,0.4249756736805495,MD,2024-06-05,0,1,1,1,1,1,0,0,0,0,1,1,1,0
866,0.55621314959884,0.363606574000235,MD,2024-06-06,1,1,1,1,1,1,1,0,0,1,1,1,1,1
867,1.38530702521939,0.4352236113655165,MD,2024-06-07,0,1,1,1,1,1,0,0,0,1,1,1,1,1
868,0.848525404938734,0.4352851734154225,MD,2024-06-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0
869,1.03783182990926,0.32331622007743,MD,2024-06-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
870,1.4570740637957,0.2784535109137975,MD,2024-06-10,0,1,1,1,1,1,1,0,0,1,0,1,1,0
871,1.15475567817301,0.552509793015185,MD,2024-06-11,1,1,1,1,0,1,1,0,1,1,1,0,1,0
872,2.03726981760728,0.404021011046331,MD,2024-06-12,0,0,1,1,1,1,1,0,0,1,1,1,1,1
873,0.740473497066369,0.3928388059311065,MD,2024-06-13,1,1,1,1,1,1,1,0,1,1,0,1,1,1
874,NA,NA,MD,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,0.760611140277673,0.3958902610584785,MD,2024-06-15,1,1,1,1,1,1,1,0,0,1,0,1,1,0
876,1.53922792337486,0.4614760485281495,MD,2024-06-16,0,1,1,0,1,1,1,0,1,1,0,1,1,0
877,1.53205812915176,0.52379091735161,MD,2024-06-17,1,1,1,1,1,1,0,0,0,1,1,1,1,0
878,0.546642811717596,0.351184951210918,MD,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
879,2.18187699988878,0.465411090707557,MD,2024-06-19,1,1,1,1,1,1,0,1,0,0,1,1,1,0
880,0.753337464839925,0.54318870901929,MD,2024-06-20,1,1,1,1,1,1,0,0,1,1,1,1,1,0
881,0.765240645825397,0.54911137635447,MD,2024-06-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
882,0.780558968726669,0.554775436782895,MD,2024-06-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
883,NA,NA,ME,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.598588908500847,0.277092114091342,MI,2024-05-12,1,1,1,1,1,1,1,0,1,1,0,1,1,0
926,1.15378742844777,0.390807656023964,MI,2024-05-13,0,1,1,0,1,1,1,0,1,1,0,1,1,1
927,0.697366893077295,0.3011508345566115,MI,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,0
928,0.652540713329303,0.374705421623986,MI,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,0
929,2.82694892815276,0.312359035322196,MI,2024-05-16,0,1,1,1,1,1,0,0,0,0,1,0,1,0
930,0.639549953274817,0.2602138995357365,MI,2024-05-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
931,1.27592018274697,0.2173779796730515,MI,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1,1,0
932,0.859075158169241,0.593555664670105,MI,2024-05-19,1,1,1,0,1,1,1,1,1,0,0,1,1,1
933,0.9953270985637,0.2702557774931695,MI,2024-05-20,1,1,1,1,1,1,1,0,0,1,0,0,1,0
934,0.921798784744306,0.2636422475964285,MI,2024-05-21,1,1,1,1,1,1,0,0,1,0,1,1,1,1
935,0.682454372070975,0.31273600025928,MI,2024-05-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0
936,1.50314394142233,0.273532106902516,MI,2024-05-23,0,1,1,1,1,1,0,0,0,1,1,1,1,0
937,1.12954279218706,0.373162365521633,MI,2024-05-24,1,1,1,0,1,1,0,1,1,1,0,1,1,0
938,0.683019605267311,0.341161725991547,MI,2024-05-25,1,1,1,1,1,1,1,0,0,1,1,1,1,0
939,0.789224732009735,0.548509292776995,MI,2024-05-26,1,1,1,0,1,1,1,0,1,1,0,1,1,1
940,0.358408845160415,0.290344663892108,MI,2024-05-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0
941,2.90864593202865,0.362334653031122,MI,2024-05-28,0,1,1,1,1,1,0,0,0,0,1,1,1,0
942,1.49203105451707,0.449977231511984,MI,2024-05-29,0,1,1,1,1,0,1,0,1,1,0,1,0,0
943,2.32869645320551,0.430640150739781,MI,2024-05-30,0,0,1,1,1,0,1,0,1,1,1,1,0,0
944,2.19472589489239,0.319836624579072,MI,2024-05-31,1,0,1,1,1,1,0,0,0,1,0,1,1,0
