"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI","X24A_95_CI"
"694",NA,NA,"KS",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.478225989396806,0.674065085686081,"KS",2024-07-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"697",NA,NA,"KS",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",NA,NA,"KS",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",0.610161776839686,0.862023388725697,"KS",2024-07-29,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"703",NA,NA,"KS",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",0.703977423586923,0.998926723608673,"KS",2024-07-31,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"705",NA,NA,"KS",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.745026358118967,1.06512887799486,"KS",2024-08-06,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"711",NA,NA,"KS",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",1.56311967297532,1.08708648514857,"KS",2024-08-08,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"713",0.51731263185279,0.750239980862317,"KS",2024-08-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"714",NA,NA,"KS",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.523240364619093,0.748389185485766,"KY",2024-07-01,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"717",0.463293690193135,0.659436984963829,"KY",2024-07-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"718",NA,NA,"KY",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2.00098072210973,0.856797049848102,"KY",2024-07-08,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"724",0.503256013808409,0.70551057184639,"KY",2024-07-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"725",NA,NA,"KY",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",0.617124713905971,0.885324552342849,"KY",2024-07-11,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"727",NA,NA,"KY",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",0.635066120127964,0.877854068117267,"KY",2024-07-15,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"731",NA,NA,"KY",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",0.716826697963241,0.791468356368747,"KY",2024-07-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"739",0.533213002719419,0.754978430239765,"KY",2024-07-24,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"740",0.605540551199264,0.857983688645503,"KY",2024-07-25,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"741",0.751699949892226,0.810452882503204,"KY",2024-07-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"742",NA,NA,"KY",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.486989333414687,0.685878818556414,"KY",2024-07-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"745",0.854851439843357,1.21016118869482,"KY",2024-07-30,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"746",0.629017217559574,0.894421066681815,"KY",2024-07-31,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"747",NA,NA,"KY",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",0.745617372112231,1.06512887799486,"KY",2024-08-06,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"753",0.675974580786832,0.962394936210425,"KY",2024-08-07,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"754",NA,NA,"KY",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",0.682705739030107,0.750634232036581,"KY",2024-08-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"756",NA,NA,"KY",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.80338894860853,0.811106888752238,"LA",2024-06-30,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"758",7.86353737373212,0.876378315256433,"LA",2024-07-01,0,0,1,1,0,1,0,0,1,1,1,0,1,0
"759",1.77432271916782,0.799163402696474,"LA",2024-07-02,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"760",0.802723549164822,0.749832803141067,"LA",2024-07-03,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"761",0.525195034051561,0.750957880471604,"LA",2024-07-04,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"762",2.15371354129771,0.739174612246682,"LA",2024-07-05,1,0,1,1,1,1,1,0,0,1,0,0,1,1
"763",1.33791591400757,0.793560115802954,"LA",2024-07-06,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"764",1.04090529090068,0.718591177583231,"LA",2024-07-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"765",1.79358145015822,0.803607784104557,"LA",2024-07-08,1,0,1,1,1,1,1,1,1,1,0,0,0,0
"766",1.46525620918315,0.791587827138263,"LA",2024-07-09,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"767",1.69971024481552,0.761760436114574,"LA",2024-07-10,0,1,1,0,1,1,1,0,0,1,0,1,1,0
"768",1.91398506187097,0.7876450219143,"LA",2024-07-11,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"769",0.773901304517542,0.787663703821737,"LA",2024-07-12,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"770",1.96410768554698,0.83219979648992,"LA",2024-07-13,1,0,1,1,0,1,1,0,0,1,0,0,1,0
"771",1.91453204323664,0.85882673501627,"LA",2024-07-14,1,0,1,1,0,1,1,1,0,1,1,0,0,0
"772",2.71912286843991,0.815396474514248,"LA",2024-07-15,0,0,1,1,0,1,1,0,0,1,0,0,1,0
"773",1.87129208847426,0.817118244323255,"LA",2024-07-16,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"774",1.84096983372096,0.812000505147058,"LA",2024-07-17,1,1,1,1,0,1,1,0,0,1,0,0,1,0
"775",1.78145899223577,0.799958841239595,"LA",2024-07-18,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"776",3.71944047080031,0.821757324780123,"LA",2024-07-19,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"777",1.5061030523925,0.902735838761878,"LA",2024-07-20,1,1,0,1,1,0,1,1,0,0,0,0,0,1
"778",2.80354989300038,0.88062666768625,"LA",2024-07-21,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"779",2.82109258040638,0.875864979571484,"LA",2024-07-22,1,0,1,0,1,1,0,0,0,1,1,0,1,0
"780",3.10792818301763,0.802785713620741,"LA",2024-07-23,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"781",1.26063779217007,0.806073718011447,"LA",2024-07-24,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"782",0.619418258064762,0.780005147371555,"LA",2024-07-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"783",2.02917218396098,0.802379211781299,"LA",2024-07-26,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"784",2.11368840043659,0.861760811148419,"LA",2024-07-27,0,1,1,0,1,1,0,0,0,1,0,0,1,0
"785",3.7468731811664,0.866541003081753,"LA",2024-07-28,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"786",3.84704457215587,0.872831779351789,"LA",2024-07-29,1,0,1,0,0,1,0,0,1,1,0,0,1,0
"787",4.99375437636249,0.840482839179601,"LA",2024-07-30,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"788",3.73184609620428,0.847408676647011,"LA",2024-07-31,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"789",1.7591382081561,0.832548747681927,"LA",2024-08-01,1,1,0,0,1,1,1,0,0,0,0,1,1,1
"790",4.09722129406111,0.877429945862548,"LA",2024-08-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"791",3.66625890924014,0.875437191089622,"LA",2024-08-03,0,0,1,0,1,1,0,0,0,1,0,1,1,0
"792",2.19595464366259,0.892564418280461,"LA",2024-08-04,1,0,1,1,0,1,0,1,0,1,0,0,1,0
"793",5.06114862404973,0.86847201272093,"LA",2024-08-05,1,0,1,0,0,1,0,0,0,1,0,1,1,0
"794",4.71606974115238,0.87187611311335,"LA",2024-08-06,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"795",4.90997818134533,0.891644137872362,"LA",2024-08-07,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"796",5.32650578351656,0.859808961063713,"LA",2024-08-08,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"797",3.08145594300547,0.967546425002764,"LA",2024-08-09,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"798",2.23856450962098,0.852439911206326,"LA",2024-08-10,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"799",NA,NA,"MA",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",1.02615283685075,0.73709049611324,"MA",2024-07-01,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"801",1.17972954655436,0.747606839794832,"MA",2024-07-02,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"802",0.549497503741156,0.720662308687244,"MA",2024-07-03,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"803",NA,NA,"MA",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",NA,NA,"MA",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",NA,NA,"MA",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,"MA",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",0.825103801784106,0.793407383931193,"MA",2024-07-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"808",0.501793405859603,0.70551057184639,"MA",2024-07-09,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"809",NA,NA,"MA",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",0.766652314073871,0.812130881229051,"MA",2024-07-11,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"811",0.75236603932379,0.79321142946648,"MA",2024-07-12,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"812",0.621623878795268,0.877884505083148,"MA",2024-07-13,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"813",NA,NA,"MA",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",0.556342154411792,0.784337064598474,"MA",2024-07-15,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"815",1.11452519380509,0.752818228071647,"MA",2024-07-16,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"816",NA,NA,"MA",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",0.699119153490433,0.771470227073735,"MA",2024-07-18,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"818",0.779673343471539,0.833848650613731,"MA",2024-07-19,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"819",NA,NA,"MA",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",0.57171403357698,0.817602385294013,"MA",2024-07-21,0,1,1,1,1,1,1,0,1,1,1,0,1,1
"821",0.63304631203105,0.897409871345211,"MA",2024-07-22,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"822",3.6029218507994,0.885602366333026,"MA",2024-07-23,1,0,1,1,1,1,0,0,1,1,1,0,1,0
"823",1.35479431223738,0.727515741887244,"MA",2024-07-24,1,0,1,1,1,1,1,0,0,1,0,0,1,0
"824",2.54489178071138,0.831985488923406,"MA",2024-07-25,0,1,1,1,0,1,0,0,0,1,0,0,1,0
"825",1.34639126496813,0.722540976705771,"MA",2024-07-26,1,0,1,1,1,1,1,0,0,1,0,0,1,1
"826",NA,NA,"MA",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",NA,NA,"MA",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",0.996234934297381,0.769997193482809,"MA",2024-07-29,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"829",1.09703685457801,0.823096564424676,"MA",2024-07-30,0,1,1,1,1,1,1,0,0,1,0,1,1,0
"830",1.22110759481819,0.932497495337613,"MA",2024-07-31,1,1,1,1,1,0,1,0,0,1,0,0,0,0
"831",1.11511071065544,0.697943339405967,"MA",2024-08-01,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"832",1.43455157337584,0.884053497804256,"MA",2024-08-02,1,1,1,1,1,1,0,0,0,1,1,0,1,0
"833",0.434326664903929,0.607072029640145,"MA",2024-08-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"834",NA,NA,"MA",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",0.655156381350437,0.941888306630606,"MA",2024-08-05,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"836",1.44276638687332,0.704111394771604,"MA",2024-08-06,1,1,1,0,1,1,1,0,1,1,0,0,1,0
"837",1.75830604161942,0.983950994190057,"MA",2024-08-07,1,1,1,1,1,0,0,0,1,1,0,1,0,0
"838",1.59134643698597,0.842358133805688,"MA",2024-08-08,1,0,1,1,1,1,0,1,0,1,1,0,1,0
"839",1.64422262379873,0.972482485433618,"MA",2024-08-09,1,1,1,0,0,1,1,1,1,1,0,0,1,0
"840",0.535320279816299,0.758779636721939,"MA",2024-08-10,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"841",0.729463528135447,0.789278251077982,"MD",2024-06-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"842",0.81828581810626,0.767511437284156,"MD",2024-07-01,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"843",1.35157790402972,0.748267111864178,"MD",2024-07-02,0,0,1,1,1,1,1,0,1,1,1,0,1,1
"844",0.535672645349798,0.740680323539849,"MD",2024-07-03,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"845",1.4722646508864,0.916669588978707,"MD",2024-07-04,1,1,1,0,1,1,1,1,0,1,0,1,1,0
"846",1.07177270700502,0.789360092643405,"MD",2024-07-05,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"847",1.58118401304719,0.772743539402622,"MD",2024-07-06,1,1,1,1,1,1,0,1,0,1,0,0,1,0
"848",1.43387934203867,0.740996222953348,"MD",2024-07-07,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"849",2.40194133219573,0.820657083747307,"MD",2024-07-08,0,1,1,1,0,1,1,0,1,1,0,0,1,0
"850",2.09676959396354,0.75559130612427,"MD",2024-07-09,1,1,1,1,0,1,0,1,0,1,0,0,1,0
"851",0.945291763027631,0.744384355462726,"MD",2024-07-10,1,1,1,1,1,1,0,0,0,1,0,1,0,0
"852",2.74848550203869,0.792864601048036,"MD",2024-07-11,1,0,1,1,1,1,0,0,0,1,0,1,1,0
"853",0.979086091158874,0.826132423982225,"MD",2024-07-12,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"854",1.29073393021794,0.843499232299018,"MD",2024-07-13,1,1,1,0,1,1,1,0,0,1,1,1,1,1
"855",1.54777972356974,0.810401212872896,"MD",2024-07-14,0,1,1,1,1,1,0,1,1,1,0,0,1,0
"856",4.05577602168132,0.828166638776704,"MD",2024-07-15,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"857",2.02658377173044,0.78695611851958,"MD",2024-07-16,1,1,1,1,0,1,0,0,0,1,1,0,0,0
"858",1.92526602165695,0.830747548732876,"MD",2024-07-17,1,1,1,1,1,0,0,0,0,1,0,0,0,0
"859",1.82627612851118,0.813129323967549,"MD",2024-07-18,0,0,1,1,1,1,1,0,1,1,0,1,1,0
"860",1.08615932021856,0.790526218829203,"MD",2024-07-19,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"861",1.63451474855001,0.809690894236196,"MD",2024-07-20,1,1,1,0,1,1,1,1,0,0,1,1,1,0
"862",1.86311475795395,0.832338340279891,"MD",2024-07-21,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"863",2.99747647535006,0.785753405876976,"MD",2024-07-22,0,0,1,0,1,1,1,0,0,1,0,0,1,0
"864",3.5254768511814,0.871114774099706,"MD",2024-07-23,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"865",1.30172271454352,0.802664403313815,"MD",2024-07-24,1,1,1,1,1,1,0,0,0,1,0,0,1,1
"866",4.07298916353787,0.872435401593372,"MD",2024-07-25,1,1,1,1,0,1,0,0,0,1,1,0,1,0
"867",3.22278104076605,0.862681752724396,"MD",2024-07-26,0,0,1,1,1,1,0,0,0,1,0,0,1,0
"868",1.51356275340458,0.830788823109007,"MD",2024-07-27,0,1,1,1,1,1,1,0,0,1,1,1,1,0
"869",2.86828068140763,0.917096753205622,"MD",2024-07-28,0,0,1,0,1,1,0,0,0,1,1,0,1,0
"870",4.94333528737113,0.842437893987041,"MD",2024-07-29,1,0,1,1,0,1,0,0,0,0,0,1,1,0
"871",4.28577887781565,0.849732189218671,"MD",2024-07-30,1,1,1,0,1,1,0,0,1,1,0,1,1,0
"872",5.3512749032952,0.86838137328135,"MD",2024-07-31,1,1,1,0,0,1,0,0,0,1,0,0,1,0
"873",3.13609404697776,0.866332440626179,"MD",2024-08-01,1,1,1,1,1,1,0,1,0,1,0,0,1,0
"874",1.58859794097052,0.826853914063678,"MD",2024-08-02,1,1,1,0,1,1,1,0,0,1,0,0,1,1
"875",2.4066765603712,0.828015811532952,"MD",2024-08-03,1,1,1,0,0,1,1,0,1,1,0,0,1,0
"876",1.29410530835898,0.834367235824935,"MD",2024-08-04,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"877",4.26665156921571,0.845305722819598,"MD",2024-08-05,1,0,1,1,0,1,0,1,0,1,1,0,1,0
"878",7.73484379854603,0.926974684781429,"MD",2024-08-06,0,1,1,0,1,1,0,0,1,0,0,0,1,0
"879",1.68159411448807,0.790253894772215,"MD",2024-08-07,1,0,1,1,1,1,1,0,0,1,0,0,1,1
"880",4.05258263439086,0.916975409788443,"MD",2024-08-08,0,1,1,0,1,1,0,0,0,1,0,0,1,0
"881",4.75743562581596,0.900750078271925,"MD",2024-08-09,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"882",4.12853289413451,0.901145447496926,"MD",2024-08-10,1,0,1,1,1,0,0,0,0,1,0,0,0,0
"883",NA,NA,"ME",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",0.724866090072558,0.789278251077982,"MI",2024-06-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
