"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"684",NA,NA,"KS",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.167139353006302,0.258026919152923,"KS",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"690",NA,NA,"KS",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",0.272050410227413,0.416378825335126,"KS",2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"697",0.285015368621193,0.442205033030679,"KS",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"698",NA,NA,"KS",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,"KS",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.540841256402689,0.76962576869071,"KS",2024-05-20,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"710",0.560534024706137,0.795174270605151,"KS",2024-05-21,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"711",NA,NA,"KS",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",NA,NA,"KY",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",NA,NA,"KY",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",NA,NA,"KY",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",NA,NA,"KY",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.815667428572687,1.11218231288586,"KY",2024-04-22,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"724",NA,NA,"KY",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",0.12183899549221,0.18844858324521,"KY",2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"728",NA,NA,"KY",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",NA,NA,"KY",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",NA,NA,"KY",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,"KY",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",NA,NA,"KY",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",NA,NA,"KY",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",NA,NA,"KY",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",NA,NA,"KY",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,"KY",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",NA,NA,"KY",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",NA,NA,"KY",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,"KY",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",NA,NA,"KY",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,"KY",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",NA,NA,"KY",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",NA,NA,"KY",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,"KY",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",NA,NA,"KY",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",NA,NA,"KY",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",NA,NA,"KY",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.0392624858046322,0.0645810842610228,"LA",2024-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"758",0.0419488410325387,0.0709748955062381,"LA",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"759",0.157857137490972,0.0779503576636228,"LA",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760",0.9654810185675,0.834509172536148,"LA",2024-04-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"761",0.186370510433475,0.0938073716297362,"LA",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"762",NA,NA,"LA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",0.0686433523676699,0.112477842849905,"LA",2024-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"764",NA,NA,"LA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",0.490253253716341,0.134282852737362,"LA",2024-04-22,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"766",0.0938797388177078,0.146455642751021,"LA",2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"767",NA,NA,"LA",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",0.933946064081283,0.490848526736518,"LA",2024-04-25,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"769",0.122674569432078,0.18844858324521,"LA",2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"770",0.130147966857766,0.204357522109747,"LA",2024-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"771",0.144391982422502,0.221252346527521,"LA",2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"772",0.451286441897277,0.239141723826105,"LA",2024-04-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"773",0.16471748399701,0.258026919152923,"LA",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"774",0.616811719979758,0.812661994422773,"LA",2024-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"775",0.190085632729212,0.298748662009517,"LA",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"776",0.960628187792018,0.320544819536868,"LA",2024-05-03,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"777",NA,NA,"LA",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",0.911973151806253,1.26529892359792,"LA",2024-05-05,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"779",NA,NA,"LA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",NA,NA,"LA",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",0.296938970859784,0.442205033030679,"LA",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"782",0.860163692491471,1.20193324116361,"LA",2024-05-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"783",0.315388560572945,0.495556857105147,"LA",2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"784",NA,NA,"LA",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",NA,NA,"LA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",0.800473726095759,1.21773956341981,"LA",2024-05-13,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"787",0.966323046369964,0.60631743502261,"LA",2024-05-14,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"788",0.362437296201709,0.456508997442042,"LA",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"789",0.887632938353978,1.29757694548302,"LA",2024-05-16,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"790",0.632115918983789,0.514893934796064,"LA",2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"791",NA,NA,"LA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",NA,NA,"LA",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",1.86276781297467,0.76962576869071,"LA",2024-05-20,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"794",1.07307579975153,1.0846666464882,"LA",2024-05-21,1,0,1,0,1,1,1,0,0,1,0,1,1,1
"795",0.956247161266179,0.843074350692006,"LA",2024-05-22,1,0,1,1,1,1,1,1,0,1,0,1,1,0
"796",1.05748671687466,0.688675604534189,"LA",2024-05-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"797",0.380174504227669,0.374801312540556,"LA",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"798",NA,NA,"LA",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",NA,NA,"MA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",0.163213110341346,0.0709748955062381,"MA",2024-04-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"801",0.0492693902529383,0.0779503576636228,"MA",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"802",0.0524190418434537,0.0855476089871387,"MA",2024-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"803",0.0566409784405491,0.0938073716297362,"MA",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"804",0.973528077576655,0.840373156949166,"MA",2024-04-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"805",NA,NA,"MA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,"MA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",1.69400908836697,1.11218231288586,"MA",2024-04-22,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"808",0.293475036479312,0.146455642751021,"MA",2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"809",NA,NA,"MA",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",0.857816509384197,0.596627960768191,"MA",2024-04-25,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"811",0.117632360683502,0.18844858324521,"MA",2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"812",NA,NA,"MA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",NA,NA,"MA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",1.77264032431753,0.993099500907753,"MA",2024-04-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"815",0.799330092423814,0.258026919152923,"MA",2024-04-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"816",0.317910047307185,0.545281542025622,"MA",2024-05-01,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"817",0.19547483291984,0.298748662009517,"MA",2024-05-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"818",0.929484776811188,0.666054155877716,"MA",2024-05-03,1,1,1,0,1,1,1,0,1,1,0,1,1,0
"819",NA,NA,"MA",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,"MA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",0.265685812802336,0.39123115715168,"MA",2024-05-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"822",0.71153588248462,0.416378825335126,"MA",2024-05-07,1,1,1,1,1,1,0,0,1,1,1,0,1,0
"823",0.303538865138285,0.442205033030679,"MA",2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"824",0.848244807167746,0.712429657223631,"MA",2024-05-09,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"825",1.04299337540288,0.761470014114876,"MA",2024-05-10,1,1,0,1,1,1,1,0,1,0,1,1,1,0
"826",NA,NA,"MA",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",NA,NA,"MA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",NA,NA,"MA",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",0.953064853090214,0.955846606074433,"MA",2024-05-14,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"830",NA,NA,"MA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",0.360219413369456,0.441257797374916,"MA",2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"832",0.361768882339964,0.427573944224832,"MA",2024-05-17,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"833",NA,NA,"MA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",NA,NA,"MA",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",1.86523543650518,0.859727690711529,"MA",2024-05-20,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"836",NA,NA,"MA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",0.890591740562293,0.831667496256284,"MA",2024-05-22,1,1,1,1,0,1,1,0,1,0,1,0,1,0
"838",0.371927192563729,0.377895800222118,"MA",2024-05-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"839",0.608862849892969,0.867280617964451,"MA",2024-05-24,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"840",NA,NA,"MA",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",NA,NA,"MD",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",0.94761663834005,0.592891769934816,"MD",2024-04-15,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"843",0.296675415800697,0.0779503576636228,"MD",2024-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"844",0.0565967559827112,0.0855476089871387,"MD",2024-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"845",0.59491576533552,0.666619024322204,"MD",2024-04-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"846",NA,NA,"MD",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",NA,NA,"MD",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",0.0781666382072708,0.122969096429483,"MD",2024-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"849",0.486464775676414,0.134282852737362,"MD",2024-04-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"850",0.900255231287947,0.479598960346001,"MD",2024-04-23,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"851",0.100095560974372,0.159521301833015,"MD",2024-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"852",0.335008235521436,0.1735102246415,"MD",2024-04-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"853",0.3487322657709,0.18844858324521,"MD",2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"854",0.132172144871139,0.204357522109747,"MD",2024-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"855",1.02440542106635,1.43943264265125,"MD",2024-04-28,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"856",1.0662068463061,0.330453837757866,"MD",2024-04-29,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"857",0.469725124174255,0.258026919152923,"MD",2024-04-30,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"858",0.170575128285802,0.277901089628469,"MD",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"859",0.926392182802855,0.298748662009517,"MD",2024-05-02,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"860",0.557969995033291,0.320544819536868,"MD",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"861",1.33316640873753,1.01958972458569,"MD",2024-05-04,1,1,1,0,0,1,1,1,0,1,1,0,1,1
"862",0.528364328899695,0.688580936679666,"MD",2024-05-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"863",0.617534727867106,0.458348980962756,"MD",2024-05-06,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"864",3.39125205133158,0.996590546783903,"MD",2024-05-07,1,0,1,1,1,1,0,1,0,1,0,1,1,0
"865",0.829247984457808,0.863303654079032,"MD",2024-05-08,1,1,1,0,1,1,1,1,0,1,0,1,1,1
"866",0.634644537087387,0.513083547223899,"MD",2024-05-09,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"867",0.626652458201168,0.535606329274846,"MD",2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"868",0.34615081682107,0.5228953633179,"MD",2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"869",0.961025811631228,0.913180129430525,"MD",2024-05-12,1,1,1,1,0,1,1,0,1,1,1,0,1,0
"870",0.322276521191499,0.535026155602525,"MD",2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"871",0.333778659703041,0.539817920412583,"MD",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"872",0.824376143378204,0.788031736411492,"MD",2024-05-15,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"873",0.731154571982449,0.588421113943964,"MD",2024-05-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"874",NA,NA,"MD",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",0.371847727863427,0.415457985780424,"MD",2024-05-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"876",NA,NA,"MD",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",0.456787278814854,0.58275921258926,"MD",2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"878",0.679945032429228,0.767061044276645,"MD",2024-05-21,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"879",1.63308374626021,0.967781047712511,"MD",2024-05-22,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"880",1.45826556886526,0.906685773857197,"MD",2024-05-23,1,0,1,1,1,1,0,0,0,1,1,1,1,0
"881",2.02216350029171,0.944892787001597,"MD",2024-05-24,0,0,1,1,1,1,0,0,0,0,1,1,1,0
"882",1.3299938534647,0.889607715126422,"MD",2024-05-25,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"883",NA,NA,"ME",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
