...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
859,0.637283441150729,0.3540933207449965,MD,2024-04-18,1,1,1,1,1,1,1,1,1,1
860,NA,NA,MD,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,NA,NA,MD,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,0.0713923572586121,0.04558010678334625,MD,2024-04-21,1,1,1,1,1,1,1,1,1,1
863,0.441978883817765,0.0499808269403237,MD,2024-04-22,1,1,1,1,1,0,1,1,1,0
864,0.765329319054578,0.222319900131654,MD,2024-04-23,1,0,1,1,1,1,0,1,1,0
865,0.0897885886888232,0.059900063606068,MD,2024-04-24,1,1,1,1,1,1,1,1,1,1
866,0.30796480425821,0.065457887076289,MD,2024-04-25,1,1,1,1,1,1,1,1,1,1
867,0.329907394661226,0.071439544071155,MD,2024-04-26,1,1,1,1,1,1,1,0,1,0
868,0.121497618480146,0.077862480376609,MD,2024-04-27,1,1,1,1,1,1,1,1,1,1
869,1.04967529610924,0.74881998213682,MD,2024-04-28,1,1,0,1,1,1,1,0,1,0
870,1.03422672982546,0.1519943944360305,MD,2024-04-29,1,1,1,1,0,0,1,1,1,0
871,0.445728662650561,0.0999297346173645,MD,2024-04-30,1,1,1,1,1,0,1,1,1,0
872,0.162249341921917,0.1082582954397035,MD,2024-05-01,1,1,1,1,1,0,1,1,1,0
873,0.860869192297445,0.1170869468133035,MD,2024-05-02,1,1,1,1,0,1,1,1,1,1
874,0.514006005919207,0.1264194374976725,MD,2024-05-03,1,1,1,1,1,0,1,1,1,0
875,1.43733365044021,0.52102299731853,MD,2024-05-04,1,1,0,0,1,0,0,0,0,1
876,0.572088559562028,0.4234057654790575,MD,2024-05-05,1,1,1,1,1,1,1,1,1,1
877,0.640465738946673,0.220528593070538,MD,2024-05-06,1,1,1,1,1,0,1,1,1,0
878,2.81605368549892,0.4539131157170715,MD,2024-05-07,1,0,1,1,0,1,0,1,1,0
879,0.955682348492596,0.4378001708807065,MD,2024-05-08,1,1,1,0,1,0,1,1,0,1
880,0.760452436326609,0.2644638695355155,MD,2024-05-09,1,1,1,1,1,1,1,0,1,0
881,0.774299012902859,0.308829528424556,MD,2024-05-10,1,1,1,1,1,0,0,1,1,1
882,0.324678048640392,0.2184642814698955,MD,2024-05-11,1,1,1,1,1,0,1,1,1,0
883,NA,NA,ME,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.90803534491648,0.3460133789225765,MI,2024-03-31,0,1,1,1,0,0,1,1,1,0
926,0.42809004041304,0.1118162052116325,MI,2024-04-01,1,1,1,1,1,0,1,1,1,0
927,0.478574345245316,0.00712422716534855,MI,2024-04-02,1,1,1,1,1,1,1,1,1,1
928,0.61848519816342,0.007858520229995,MI,2024-04-03,1,1,1,1,1,0,1,1,1,0
929,0.777073305850871,0.134473071834634,MI,2024-04-04,1,1,1,1,1,0,1,1,1,0
930,1.21769633614561,0.21168254358796,MI,2024-04-05,0,1,1,1,0,0,1,1,1,0
931,1.64416007489207,0.3586585186807385,MI,2024-04-06,1,0,0,1,0,1,0,0,1,0
932,1.15885460044863,0.248387899106007,MI,2024-04-07,1,1,0,1,0,1,1,0,1,0
933,1.89977428507438,0.225943951762255,MI,2024-04-08,0,1,0,1,0,0,1,0,1,0
934,2.00403786639203,0.2835977508038695,MI,2024-04-09,1,0,0,1,0,1,0,1,1,0
935,0.329394909723679,0.123537619254201,MI,2024-04-10,1,1,1,1,1,0,1,1,1,0
936,1.19771408946355,0.264802667480772,MI,2024-04-11,0,1,1,1,0,0,1,1,1,0
937,2.82061950644649,0.3982350834075225,MI,2024-04-12,0,1,1,0,0,0,1,1,0,0
938,0.562489309757482,0.259790408828009,MI,2024-04-13,1,1,1,1,1,0,1,1,1,0
939,0.659141431677829,0.02334258832784,MI,2024-04-14,1,1,1,1,1,0,1,1,1,0
940,0.703907724200323,0.1975194540061435,MI,2024-04-15,1,1,1,1,1,1,1,1,1,1
941,1.31141902858701,0.0283613626980001,MI,2024-04-16,0,1,1,1,0,0,1,1,1,0
942,1.08770079161033,0.32105953982186,MI,2024-04-17,1,1,0,1,1,0,1,0,1,0
943,0.567142374247484,0.176470187001761,MI,2024-04-18,1,1,1,1,1,1,1,1,1,1
944,0.423489974273274,0.1266985752403335,MI,2024-04-19,1,1,1,1,1,0,1,1,1,0
945,0.900973978608588,0.64610898630207,MI,2024-04-20,0,1,1,1,0,0,1,1,1,0
946,0.331852921033566,0.1921399083360175,MI,2024-04-21,1,1,1,1,1,0,1,1,1,0
947,5.68215631046368,0.484609929902758,MI,2024-04-22,0,1,0,0,0,0,1,0,0,0
948,0.958536161714499,0.054747505526164,MI,2024-04-23,1,1,1,1,0,0,1,1,1,0
949,0.985526984262604,0.2378397173886875,MI,2024-04-24,1,1,1,0,1,0,1,1,0,1
950,0.932849650092092,0.1288315224563375,MI,2024-04-25,1,1,1,1,1,1,1,1,1,1
951,0.339939849149091,0.192887913096668,MI,2024-04-26,1,1,1,1,1,1,1,1,1,1
952,0.990423954320034,0.3650423913545055,MI,2024-04-27,1,1,1,0,1,0,1,1,0,1
953,0.373158890555039,0.084742696969601,MI,2024-04-28,1,1,1,1,1,1,1,1,1,1
954,0.74991596620303,0.1969193790210785,MI,2024-04-29,1,1,1,1,1,0,1,1,1,0
955,0.612203340770907,0.179186289110342,MI,2024-04-30,1,1,1,1,1,1,1,1,1,1
956,2.70590004348925,0.4425190562482145,MI,2024-05-01,0,1,1,1,0,0,0,1,1,0
957,2.00457380039268,0.423303866364909,MI,2024-05-02,1,1,0,0,0,1,0,0,0,0
958,0.510566972384768,0.20773783822707,MI,2024-05-03,1,1,1,1,1,0,1,1,1,0
959,0.89185284069771,0.3370017417001485,MI,2024-05-04,0,1,1,1,1,0,1,1,1,0
960,0.381895849610176,0.2388644413408745,MI,2024-05-05,1,1,1,1,1,1,1,1,1,1
961,1.0091895959668,0.364318260051681,MI,2024-05-06,1,1,1,0,1,1,0,1,0,0
962,0.33640394135366,0.2827310958201685,MI,2024-05-07,1,1,1,1,1,1,1,1,1,1
963,NA,NA,MI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,0.652364230650941,0.28960454571231,MI,2024-05-09,1,1,1,1,1,0,1,1,1,0
965,0.875093630521143,0.2441917309516475,MI,2024-05-10,1,1,1,1,1,0,1,1,1,0
966,1.74297245313814,0.3496687676887495,MI,2024-05-11,0,1,1,1,0,0,1,1,1,0
967,1.37041334438462,0.1948364582994645,MN,2024-03-31,0,1,1,1,0,0,1,1,1,0
968,0.0348797767421463,0.00646208364818895,MN,2024-04-01,1,1,1,1,1,1,1,1,1,1
969,0.0380102629774838,0.00712422716534855,MN,2024-04-02,1,1,1,1,1,1,1,1,1,1
970,0.214215494606605,0.007858520229995,MN,2024-04-03,1,1,1,1,1,0,0,1,1,0
971,0.315383277038445,0.0086723720547628,MN,2024-04-04,1,1,1,1,1,1,1,1,1,1
972,0.955652539324782,0.1577451098848895,MN,2024-04-05,1,1,1,0,1,1,1,1,0,0
973,0.190092221227406,0.01057177074109535,MN,2024-04-06,1,1,1,1,1,1,1,1,1,1
974,0.210131775556765,0.0116756385250604,MN,2024-04-07,1,1,1,1,1,1,1,1,1,1
975,0.314803190843301,0.01289578320043715,MN,2024-04-08,1,1,1,1,1,0,0,1,1,0
976,0.329641930637011,0.123736427789338,MN,2024-04-09,1,1,1,1,1,0,1,1,1,0
977,0.328883747178004,0.123537619254201,MN,2024-04-10,1,1,1,1,1,1,1,1,1,1
978,1.36612809091976,0.2297647736112525,MN,2024-04-11,1,1,1,0,0,0,1,1,0,0
979,0.0316528006239827,0.019174742815686652,MN,2024-04-12,1,1,1,1,1,1,1,1,1,1
980,0.486535707643823,0.02116059238485585,MN,2024-04-13,1,1,1,1,1,0,1,1,1,0
981,0.115589728846019,0.02334258832784,MN,2024-04-14,1,1,1,1,1,1,1,1,1,1
982,0.32449058820422,0.140258672550039,MN,2024-04-15,1,1,1,1,1,0,1,1,1,0
983,0.380846557201875,0.1963227981626095,MN,2024-04-16,1,1,1,1,1,0,1,1,1,0
984,1.02123604210043,0.03123332692686415,MN,2024-04-17,1,1,1,1,0,0,0,1,1,0
985,1.82045067657559,0.295548236010157,MN,2024-04-18,1,1,0,1,1,1,1,0,1,0
986,0.922754348209242,0.2311617820127975,MN,2024-04-19,1,1,0,1,1,0,0,0,1,0
987,0.410001123815809,0.2430530930684565,MN,2024-04-20,1,1,1,1,1,1,1,1,1,1
988,1.14643727054384,0.3820931105435535,MN,2024-04-21,1,1,1,0,1,0,1,1,0,1
989,0.0807012058952274,0.04998082694032375,MN,2024-04-22,1,1,1,1,1,1,1,1,1,1
990,0.807091674857338,0.2738515863215575,MN,2024-04-23,1,1,1,1,1,0,0,1,1,0
991,0.285343545044229,0.059900063606068,MN,2024-04-24,1,1,1,1,1,1,1,1,1,1
992,0.541204318973972,0.065457887076289,MN,2024-04-25,1,1,1,1,1,0,1,1,1,0
993,1.45043603243703,0.071439544071155,MN,2024-04-26,0,1,1,1,0,0,1,1,1,0
994,0.682437926845884,0.263499345353831,MN,2024-04-27,1,1,1,1,1,0,0,1,1,1
995,0.371183447485178,0.084742696969601,MN,2024-04-28,1,1,1,1,1,1,1,1,1,1
996,0.323440821256467,0.2318610336983385,MN,2024-04-29,1,1,1,1,1,0,1,1,1,0
997,2.50335219959008,0.1359554412050815,MN,2024-04-30,0,1,1,1,0,0,0,1,1,0
998,0.709119403620101,0.279569619518981,MN,2024-05-01,1,1,1,1,1,0,1,1,1,0
999,0.872252599111112,0.1170869468133035,MN,2024-05-02,1,1,1,1,0,1,1,1,1,1
1000,0.83205810715635,0.594768342882885,MN,2024-05-03,1,0,1,1,1,0,0,1,1,1
1001,0.982767495005395,0.136256134260911,MN,2024-05-04,1,1,1,1,0,0,0,1,1,0
1002,1.59210082066962,0.216681813225403,MN,2024-05-05,0,1,1,1,0,0,1,1,1,0
1003,NA,NA,MN,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,0.74485498359735,0.539504125665525,MN,2024-05-07,1,0,1,1,1,1,0,1,1,0
1005,0.949497843087972,0.419901858556733,MN,2024-05-08,1,1,1,0,1,0,1,1,0,1
1006,0.337348040717916,0.282391686854075,MN,2024-05-09,1,1,1,1,1,1,1,1,1,1
1007,0.341802925192763,0.2829744094353925,MN,2024-05-10,1,1,1,1,1,1,1,1,1,1
1008,0.546483558567774,0.2621991102095135,MN,2024-05-11,1,1,1,1,1,0,1,1,1,0
1009,NA,NA,MO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,NA,NA,MO,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,NA,NA,MO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,0.02927538034884,0.01736952417970625,MO,2024-04-11,1,1,1,1,1,1,1,1,1,1
1021,NA,NA,MO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,NA,NA,MO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,NA,NA,MO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,0.819553857109243,0.594768342882885,MO,2024-05-03,1,0,1,1,1,1,0,1,1,0
1043,0.59690121936023,0.4373745454197675,MO,2024-05-04,1,1,1,1,1,1,1,1,1,1
1044,NA,NA,MO,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,NA,NA,MO,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,NA,NA,MO,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,NA,NA,MS,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,0.00985664424664691,0.00646208364818895,MS,2024-04-01,1,1,1,1,1,1,1,1,1,1
1053,NA,NA,MS,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,MS,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,0.0136690528767333,0.0086723720547628,MS,2024-04-04,1,1,1,1,1,1,1,1,1,1
1056,NA,NA,MS,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,NA,NA,MS,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,NA,NA,MS,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,1.18860849921105,0.85012137738807,MS,2024-04-10,1,0,1,1,0,1,0,1,1,0
1062,NA,NA,MS,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,NA,NA,MS,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,MS,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,MS,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,MS,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,MS,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,MS,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,MS,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,MS,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,MS,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,MS,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,MS,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,MS,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,MS,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,MS,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,0.0753658340633105,0.00646208364818895,NC,2024-04-01,1,1,1,1,1,1,1,1,1,1
1137,4.39839633097587,0.56371569250413,NC,2024-04-02,0,1,1,1,0,0,1,1,1,0
1138,0.0430178918541596,0.007858520229995,NC,2024-04-03,1,1,1,1,1,1,1,1,1,1
1139,0.0467377173823444,0.0086723720547628,NC,2024-04-04,1,1,1,1,1,1,1,1,1,1
1140,0.0141092268470943,0.009573860103965,NC,2024-04-05,1,1,1,1,1,1,1,0,1,0
1141,NA,NA,NC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
