...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
857,0.129136392952194,0.0141226268768309,MD,2024-04-09,1,1,1,1,1,0,1,1,1,0
858,0.145383929555544,0.01589273800961,MD,2024-04-10,1,1,1,1,1,1,0,1,1,0
859,0.680873041956188,0.2665657706770215,MD,2024-04-11,1,1,1,1,1,1,1,1,1,1
860,0.270699627425628,0.0201682156354368,MD,2024-04-12,1,1,1,1,1,1,0,1,1,0
861,0.0271058777488069,0.02273921939761015,MD,2024-04-13,1,1,1,1,1,1,1,1,1,1
862,NA,NA,MD,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,0.970371153016246,0.2968026807218275,MD,2024-04-15,1,1,1,0,1,1,0,1,0,1
864,0.260437263409477,0.0326599432481627,MD,2024-04-16,1,1,1,1,1,1,0,1,1,0
865,0.0453736844367459,0.03685840712166525,MD,2024-04-17,1,1,1,1,1,0,1,1,1,0
866,0.711911882010534,0.356397182296968,MD,2024-04-18,0,1,1,1,1,0,1,1,1,0
867,NA,NA,MD,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,NA,NA,MD,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,0.07005101811696,0.0595904830358685,MD,2024-04-21,1,1,1,1,1,1,0,1,1,0
870,0.475630809675317,0.0670705399037345,MD,2024-04-22,1,1,1,1,1,1,1,1,1,1
871,0.526309269469031,0.2067291005994335,MD,2024-04-23,1,1,1,1,1,0,1,1,1,0
872,0.113887791867757,0.0846413012107445,MD,2024-04-24,1,1,1,1,1,0,1,1,1,0
873,0.11806823544084,0.0948565127166885,MD,2024-04-25,1,1,1,1,1,1,1,1,1,1
874,0.131792046687875,0.1061002844580105,MD,2024-04-26,1,1,1,1,1,0,1,1,1,0
875,0.156580990113521,0.118420137140286,MD,2024-04-27,1,1,1,1,1,1,1,1,1,1
876,1.01360519935731,0.71012169740744,MD,2024-04-28,1,1,0,1,1,1,1,0,1,0
877,0.584541324418918,0.2726925140886215,MD,2024-04-29,1,1,1,1,1,0,1,1,1,0
878,NA,NA,MD,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,0.240827530485864,0.1790187473380165,MD,2024-05-01,1,1,1,1,1,1,1,1,1,1
880,NA,NA,MD,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,0.713327725474221,0.2160884797675685,MD,2024-05-03,1,1,1,1,1,1,1,1,1,1
882,1.48388694027907,0.68196879914073,MD,2024-05-04,1,1,0,0,1,0,0,0,0,1
883,NA,NA,ME,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.0437134221560794,0.002473642538357535,MI,2024-03-24,1,1,1,1,1,1,1,1,1,1
926,0.340129965890395,0.002729096085958285,MI,2024-03-25,1,1,1,1,1,1,1,1,1,1
927,2.18969092714889,0.215320663852316,MI,2024-03-26,1,1,0,0,0,0,1,0,0,0
928,1.68998233811752,0.1322426968778185,MI,2024-03-27,0,1,1,0,0,0,1,1,0,0
929,3.3937787421053,0.282312346921337,MI,2024-03-28,0,1,1,0,0,0,1,0,0,0
930,0.472850676004921,0.091547272478925,MI,2024-03-29,1,1,1,1,1,0,1,1,1,0
931,0.674127339736135,0.1491702489897015,MI,2024-03-30,1,1,1,1,1,0,1,1,1,0
932,2.00529671548126,0.3492490250380495,MI,2024-03-31,0,1,1,1,0,0,1,1,1,0
933,0.486352482841317,0.112272266277706,MI,2024-04-01,1,1,1,1,1,1,1,1,1,1
934,0.371426411016301,0.00633933410075465,MI,2024-04-02,1,1,1,1,1,1,1,1,1,1
935,0.477064600379401,0.00708568755477055,MI,2024-04-03,1,1,1,1,1,1,0,1,1,0
936,0.935733303482572,0.135143956715715,MI,2024-04-04,0,1,1,1,1,0,1,0,1,1
937,1.37357267562893,0.213185470507747,MI,2024-04-05,0,1,1,1,0,0,0,1,1,0
938,1.68498488507572,0.3582661211130045,MI,2024-04-06,1,0,0,1,0,1,0,0,1,0
939,1.28338989426302,0.249808197546752,MI,2024-04-07,1,1,0,1,0,0,1,0,1,1
940,2.23564668977617,0.2272761717361095,MI,2024-04-08,0,1,0,1,0,0,1,0,1,0
941,2.19883932688661,0.2834048502263555,MI,2024-04-09,1,1,0,1,0,0,0,1,1,0
942,0.389617078798083,0.1244023602602035,MI,2024-04-10,1,1,1,1,1,0,1,1,1,0
943,1.33228774660242,0.2665657706770215,MI,2024-04-11,0,1,1,1,0,0,1,1,1,0
944,2.97196550108864,0.399154338572303,MI,2024-04-12,0,1,1,0,0,0,1,1,0,0
945,0.639122053504964,0.2616233809151385,MI,2024-04-13,1,1,1,1,1,1,1,1,1,1
946,0.602793129777138,0.02564911694692385,MI,2024-04-14,1,1,1,1,1,0,1,1,1,0
947,0.907032538329419,0.199993815067831,MI,2024-04-15,0,1,1,1,1,0,1,1,1,0
948,1.2330272757454,0.0326599432481627,MI,2024-04-16,1,1,1,1,0,1,1,1,1,1
949,1.15279601911792,0.3213170856064665,MI,2024-04-17,1,1,0,1,1,0,1,0,1,0
950,0.794913173773619,0.181504683121507,MI,2024-04-18,1,1,1,1,1,0,0,1,1,0
951,0.55143885113826,0.1340355567654325,MI,2024-04-19,1,1,1,1,1,1,1,1,1,1
952,0.931392128407896,0.642207271298505,MI,2024-04-20,0,1,1,1,1,0,1,1,1,0
953,0.459550928445775,0.2016049210825355,MI,2024-04-21,1,1,1,1,1,1,1,1,1,1
954,5.46819301566188,0.4742495044645045,MI,2024-04-22,0,0,0,0,0,0,0,0,0,0
955,1.03956676176548,0.0753995004988305,MI,2024-04-23,1,1,1,1,0,0,1,1,1,0
956,1.35243914673061,0.250991968897291,MI,2024-04-24,1,0,1,0,1,0,0,1,0,1
957,1.30071814897373,0.1544467562242865,MI,2024-04-25,1,1,1,1,0,0,1,1,1,0
958,0.573048634936711,0.2192601901026515,MI,2024-04-26,1,1,1,1,1,1,0,1,1,0
959,1.07877208919219,0.3760662595562685,MI,2024-04-27,1,1,1,0,1,1,0,1,0,1
960,0.463049329613237,0.1318536908266085,MI,2024-04-28,1,1,1,1,1,1,0,1,1,0
961,1.5169006203903,0.2411259946994265,MI,2024-04-29,1,0,1,1,1,1,0,1,1,0
962,1.07737638231172,0.23295029731477,MI,2024-04-30,1,1,1,1,1,0,0,1,1,0
963,2.80529306227335,0.434856484791733,MI,2024-05-01,0,1,1,1,0,0,0,1,1,0
964,2.22862377362513,0.427100792205028,MI,2024-05-02,0,1,0,0,1,0,0,0,0,0
965,1.02026514629261,0.2862527933781585,MI,2024-05-03,1,1,1,1,1,0,1,1,1,0
966,1.27296123559948,0.407480808200253,MI,2024-05-04,0,1,1,1,1,0,0,1,1,0
967,2.40767610761495,0.3770462750751735,MN,2024-03-24,1,1,0,1,0,1,1,0,1,0
968,0.047832214744276,0.002729096085958285,MN,2024-03-25,1,1,1,1,1,0,1,1,1,0
969,1.06718779508871,0.159119266694029,MN,2024-03-26,1,1,1,0,1,1,1,1,0,0
970,0.948204454051589,0.1193336662705765,MN,2024-03-27,1,1,0,1,1,0,1,0,1,0
971,0.0948801361269653,0.003702805578746055,MN,2024-03-28,1,1,1,1,1,1,1,1,1,1
972,1.94057602471213,0.373671439918788,MN,2024-03-29,1,1,0,0,0,0,1,0,0,0
973,0.861626609667583,0.221468898378052,MN,2024-03-30,0,1,1,1,1,0,1,1,1,0
974,1.5205519998634,0.19629054585588,MN,2024-03-31,0,1,1,1,0,0,1,1,1,0
975,0.0266074960954555,0.00567828647992765,MN,2024-04-01,1,1,1,1,1,1,1,1,1,1
976,0.0259597689353762,0.00633933410075465,MN,2024-04-02,1,1,1,1,1,1,1,1,1,1
977,0.161020428507394,0.00708568755477055,MN,2024-04-03,1,1,1,1,1,1,1,1,1,1
978,0.247860461019982,0.00792884589454785,MN,2024-04-04,1,1,1,1,1,0,1,1,1,0
979,0.96743920763606694,0.1576596769834365,MN,2024-04-05,1,1,1,0,1,1,1,1,0,0
980,0.15865254821053,0.0099597276339211,MN,2024-04-06,1,1,1,1,1,1,1,1,1,1
981,0.167794705920582,0.01117924759462665,MN,2024-04-07,1,1,1,1,1,1,1,1,1,1
982,0.265774436522298,0.01255964077125135,MN,2024-04-08,1,1,1,1,1,1,1,1,1,1
983,0.407997468937359,0.1244680437614035,MN,2024-04-09,1,1,1,1,1,1,1,1,1,1
984,0.386566501575628,0.1244023602602035,MN,2024-04-10,1,1,1,1,1,1,1,1,1,1
985,1.4995870324489,0.230487174111048,MN,2024-04-11,1,1,1,0,0,0,1,1,0,0
986,0.0241719502959467,0.0201682156354368,MN,2024-04-12,1,1,1,1,1,1,1,1,1,1
987,0.425871591174092,0.02273921939761015,MN,2024-04-13,1,1,1,1,1,1,0,1,1,0
988,0.104026665344367,0.02564911694692385,MN,2024-04-14,1,1,1,1,1,1,1,1,1,1
989,0.413936690026491,0.1429760297483495,MN,2024-04-15,1,1,1,1,1,0,1,1,1,0
990,0.466031783736317,0.1993617872853175,MN,2024-04-16,1,1,1,1,1,1,0,1,1,0
991,0.978608404390308,0.03685840712166525,MN,2024-04-17,1,1,1,1,0,1,1,1,1,1
992,1.80486378828608,0.294837690740973,MN,2024-04-18,1,1,0,1,1,1,1,0,1,0
993,0.91607143963888,0.233165708664201,MN,2024-04-19,1,1,0,1,1,1,1,0,1,0
994,0.507788321577298,0.2493316683391195,MN,2024-04-20,1,1,1,1,1,0,1,1,1,0
995,1.167700664929,0.3808018185608645,MN,2024-04-21,1,1,1,0,1,0,1,1,0,1
996,0.0810477589235458,0.0670705399037345,MN,2024-04-22,1,1,1,1,1,1,1,1,1,1
997,1.04797003636469,0.2848138778097305,MN,2024-04-23,0,1,1,1,1,0,0,1,1,0
998,0.323401335330947,0.0846413012107445,MN,2024-04-24,1,1,1,1,1,0,1,1,1,0
999,0.624742392136498,0.0948565127166885,MN,2024-04-25,1,1,1,1,1,1,1,1,1,1
1000,1.65679992494335,0.1061002844580105,MN,2024-04-26,1,1,1,1,0,0,0,1,1,0
1001,1.05918606201888,0.289709989864241,MN,2024-04-27,0,1,1,1,1,0,1,1,1,0
1002,0.476612025633538,0.1318536908266085,MN,2024-04-28,1,1,1,1,1,1,0,1,1,0
1003,0.579635945929771,0.2726925140886215,MN,2024-04-29,1,1,1,1,1,1,0,1,1,0
1004,3.3360926559929,0.194331775629251,MN,2024-04-30,1,0,1,1,0,1,0,1,1,0
1005,0.47389333632568,0.251621660847598,MN,2024-05-01,1,1,1,1,1,0,1,1,1,0
1006,1.11366540295155,0.197011701274526,MN,2024-05-02,1,1,1,1,0,0,0,1,1,0
1007,0.512977275215253,0.3463536382130735,MN,2024-05-03,1,1,1,1,1,1,0,1,1,0
1008,1.2383709902788,0.236190748207961,MN,2024-05-04,1,1,1,1,0,0,1,1,1,0
1009,NA,NA,MO,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,NA,NA,MO,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,NA,NA,MO,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,NA,NA,MO,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,0.00542751122879689,0.003702805578746055,MO,2024-03-28,1,1,1,1,1,1,1,1,1,1
1014,NA,NA,MO,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,NA,NA,MO,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,NA,NA,MO,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,NA,NA,MO,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,NA,NA,MO,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,NA,NA,MO,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,NA,NA,MO,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,NA,NA,MO,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,NA,NA,MO,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,NA,NA,MO,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,NA,NA,MO,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,NA,NA,MO,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,NA,NA,MO,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,0.0236801999573304,0.01789760084702435,MO,2024-04-11,1,1,1,1,1,1,1,1,1,1
1028,NA,NA,MO,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,NA,NA,MO,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,NA,NA,MO,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,NA,NA,MO,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,NA,NA,MO,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,NA,NA,MO,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,NA,NA,MO,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,NA,NA,MO,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,NA,NA,MO,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,NA,NA,MO,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,NA,NA,MO,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,NA,NA,MO,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,NA,NA,MO,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,NA,NA,MO,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,0.501335836865034,0.3463536382130735,MO,2024-05-03,1,1,1,1,1,1,1,1,1,1
1050,0.6950260879597,0.493125838196399,MO,2024-05-04,0,1,1,1,1,0,0,1,1,1
1051,NA,NA,MS,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,0.00340071692698046,0.002729096085958285,MS,2024-03-25,1,1,1,1,1,1,1,1,1,1
1053,NA,NA,MS,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,NA,NA,MS,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,0.00470521579630709,0.003702805578746055,MS,2024-03-28,1,1,1,1,1,1,1,1,1,1
1056,NA,NA,MS,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,MS,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,0.0064812417509592,0.00567828647992765,MS,2024-04-01,1,1,1,1,1,1,1,1,1,1
1060,NA,NA,MS,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,NA,NA,MS,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,0.0107347294458881,0.00792884589454785,MS,2024-04-04,1,1,1,1,1,1,1,1,1,1
1063,NA,NA,MS,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,MS,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,1.18952411764736,0.8303885162726,MS,2024-04-10,1,0,1,1,0,1,1,1,1,1
1069,NA,NA,MS,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,MS,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,MS,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,MS,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,MS,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,MS,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,MS,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,MS,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,MS,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,MS,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,MS,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,MS,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,MS,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,MS,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,MS,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,MS,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,MS,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,NA,NA,NC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,0.00365581276836158,0.0030162987844431,NC,2024-03-26,1,1,1,1,1,1,1,1,1,1
1138,0.0169859729516946,0.00333932430685676,NC,2024-03-27,1,1,1,1,1,1,1,1,1,1
1139,0.796965166702911,0.1798469046053145,NC,2024-03-28,0,1,1,1,1,0,1,0,1,1
1140,0.0191842971193578,0.00411201404448077,NC,2024-03-29,1,1,1,1,1,1,1,1,1,1
